transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_5ffd7cde122a5e14729d0ae3,2024-01-01T09:00:00,0.00,2850000.00,2850000.00
synb1_txn_0cf74bfc2df542471d76e2a6,2024-01-03T15:00:00,0.00,209468.93,3059468.93
synb1_txn_f4700debcedb211e8c0fe898,2024-01-05T09:00:00,17000.00,0.00,3042468.93
synb1_txn_19d17243316109ccd16f55a3,2024-01-07T09:00:00,56000.00,0.00,2986468.93
synb1_txn_c8c21746241fb8587397d79e,2024-01-08T15:00:00,0.00,3004.43,2989473.36
synb1_txn_8a6a8ddcf62eab9d8ae7e9ee,2024-01-10T09:00:00,995.16,0.00,2988478.20
synb1_txn_47b447c51c4902f1dd3f6b6e,2024-01-10T09:00:00,23822.27,0.00,2964655.93
synb1_txn_b5c3256323fe5edd1bfff9b8,2024-01-12T09:00:00,116917.98,0.00,2847737.95
synb1_txn_110d709f0a18187ac36535f6,2024-01-13T15:00:00,0.00,75272.28,2923010.23
synb1_txn_bccd22b2107c7ae2c56dc80c,2024-01-18T09:00:00,6857.08,0.00,2916153.15
synb1_txn_f3c2829879b3118bcc68204a,2024-01-18T15:00:00,0.00,66054.36,2982207.51
synb1_txn_5b9f03254719cdc0142c020d,2024-01-24T09:00:00,3147.76,0.00,2979059.75
synb1_txn_9c2fdcd6f9fdbe178bd2b783,2024-01-24T09:00:00,5606.82,0.00,2973452.93
synb1_txn_c2e24b2beade10b531ce390a,2024-01-25T09:00:00,31912.93,0.00,2941540.00
synb1_txn_67641519ffa850d505f4b4b5,2024-02-02T15:00:00,0.00,24049.88,2965589.88
synb1_txn_479cdd0b80408f2d9f6c75dc,2024-02-02T15:00:00,0.00,18279.91,2983869.79
synb1_txn_a20d8dcb5f1062c83ab3a207,2024-02-03T09:00:00,876.94,0.00,2982992.85
synb1_txn_5b033a7f54de80fde0562f1f,2024-02-04T09:00:00,8734.67,0.00,2974258.18
synb1_txn_52d1bf4ceb9d196464636be8,2024-02-04T09:00:00,50692.32,0.00,2923565.86
synb1_txn_773ba2f214f35b14832469cd,2024-02-04T15:00:00,0.00,35862.18,2959428.04
synb1_txn_815aeba79d01d9c44b8debfa,2024-02-04T15:00:00,0.00,70646.58,3030074.62
synb1_txn_3f04bb5b8948213ad6dc0fe1,2024-02-05T09:00:00,17000.00,0.00,3013074.62
synb1_txn_e0cfe24989bacd2443a315d8,2024-02-07T09:00:00,56000.00,0.00,2957074.62
synb1_txn_793f888b61bac2d2cd711d84,2024-02-07T09:00:00,14347.84,0.00,2942726.78
synb1_txn_c830906777f6dea4cdd7951e,2024-02-08T09:00:00,1388.39,0.00,2941338.39
synb1_txn_9821ddcb654481b94137320e,2024-02-08T15:00:00,0.00,41357.55,2982695.94
synb1_txn_ff2c56416bd6a563ada23555,2024-02-13T09:00:00,93591.35,0.00,2889104.59
synb1_txn_a8b1443d44d9bca4d877eba0,2024-02-13T09:00:00,14881.78,0.00,2874222.81
synb1_txn_49c78bf8ea0c30619dfd054e,2024-02-13T15:00:00,0.00,512.37,2874735.18
synb1_txn_d3623a81bd079b9f234d1487,2024-02-16T09:00:00,28105.06,0.00,2846630.12
synb1_txn_14db2a5ea3dd8775ba6051d0,2024-02-16T15:00:00,0.00,110303.49,2956933.61
synb1_txn_04a5b704c0308ec83dce6d43,2024-02-18T09:00:00,15993.60,0.00,2940940.01
synb1_txn_f80a9c2eb8b7ec8107d79026,2024-02-18T09:00:00,6100.00,0.00,2934840.01
synb1_txn_4a55a8b76f5d21d124165c68,2024-02-18T09:00:00,732.00,0.00,2934108.01
synb1_txn_188b4d3ebcbbd7d19b6a4f51,2024-02-18T15:00:00,0.00,1868.49,2935976.50
synb1_txn_084916670852ae2e43991ea4,2024-02-19T09:00:00,6328.78,0.00,2929647.72
synb1_txn_7470ccc9d2dd443da183d5d8,2024-02-19T15:00:00,0.00,25853.56,2955501.28
synb1_txn_9075afcda6bb147964662bfc,2024-02-20T15:00:00,0.00,17120.73,2972622.01
synb1_txn_b234eb4bbf1139899aafdd13,2024-02-21T09:00:00,2374.34,0.00,2970247.67
synb1_txn_b9daaa69f496d405dce5c2ba,2024-02-22T09:00:00,121599.73,0.00,2848647.94
synb1_txn_b78d578c8296e2dd47c3db9c,2024-02-23T09:00:00,194420.14,0.00,2654227.80
synb1_txn_e79fdb2fc0511636b508f399,2024-02-26T09:00:00,16065.94,0.00,2638161.86
synb1_txn_61b5402d7a793c618beacb68,2024-02-26T09:00:00,11772.72,0.00,2626389.14
synb1_txn_e6219c6711a6ea81f0b7338c,2024-02-28T15:00:00,0.00,195775.57,2822164.71
synb1_txn_f6d2548de7245b94ba641d26,2024-02-28T15:00:00,0.00,85769.69,2907934.40
synb1_txn_c4d14ece0bc687ddce9b9416,2024-03-02T15:00:00,0.00,62902.25,2970836.65
synb1_txn_ed627afcaf0544d827b41cba,2024-03-02T15:00:00,0.00,78455.80,3049292.45
synb1_txn_524f7f7ab1a0833c5bbecb59,2024-03-03T09:00:00,62348.02,0.00,2986944.43
synb1_txn_0eb3378e6461b04d550ccf8c,2024-03-04T09:00:00,87643.01,0.00,2899301.42
synb1_txn_dbad80ce773cc24fd4e12880,2024-03-04T15:00:00,0.00,4147.92,2903449.34
synb1_txn_992701c89bded9780ac5bb8c,2024-03-04T15:00:00,0.00,94721.65,2998170.99
synb1_txn_443f814086f9748adfadc580,2024-03-05T09:00:00,17000.00,0.00,2981170.99
synb1_txn_6f80abf265d09de5245b6b52,2024-03-07T09:00:00,56000.00,0.00,2925170.99
synb1_txn_861499558296ef141195548c,2024-03-07T09:00:00,14088.96,0.00,2911082.03
synb1_txn_4d711a0b1a4263c8d8e242c5,2024-03-09T15:00:00,0.00,44083.34,2955165.37
synb1_txn_d5099ac2f2fa6f93faa926dd,2024-03-10T09:00:00,5366.94,0.00,2949798.43
