transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_b7a8a32bdcd748decdc91940,2024-01-01T09:00:00,0.00,1380000.00,1380000.00
synb1_txn_1a89f8a4c628746b3312ee2d,2024-01-04T15:00:00,0.00,16608.17,1396608.17
synb1_txn_4aa9273f18ccda311b5408cc,2024-01-05T09:00:00,8500.00,0.00,1388108.17
synb1_txn_eb1799e3f5e94165483ff92a,2024-01-05T15:00:00,0.00,55511.12,1443619.29
synb1_txn_e52ea5da548e9dfc2655a557,2024-01-07T09:00:00,24000.00,0.00,1419619.29
synb1_txn_5b1cf209200153ae03d4b07f,2024-01-07T09:00:00,4860.72,0.00,1414758.57
synb1_txn_12fb5ff2142bf78dfea46bca,2024-01-07T15:00:00,0.00,20652.47,1435411.04
synb1_txn_f5f10ddc9672824f3e8890b7,2024-01-09T09:00:00,12184.95,0.00,1423226.09
synb1_txn_4a51936d373c4ca6d908cc3d,2024-01-13T09:00:00,9948.44,0.00,1413277.65
synb1_txn_02e5c8ddf1cff037096fd760,2024-01-14T09:00:00,16289.18,0.00,1396988.47
synb1_txn_224cd9f566d82346957776df,2024-01-17T09:00:00,31.20,0.00,1396957.27
synb1_txn_26be36b3f50054b15df13aeb,2024-01-18T09:00:00,10953.29,0.00,1386003.98
synb1_txn_450ad1e705ef3c04b5f498d1,2024-01-18T15:00:00,0.00,8297.36,1394301.34
synb1_txn_1670db5cd7788677206788b0,2024-01-22T09:00:00,42000.00,0.00,1352301.34
synb1_txn_f2a196c4977e02a4974ac507,2024-01-25T15:00:00,0.00,15907.07,1368208.41
synb1_txn_d4ba35048b72a1f2966994a2,2024-01-25T15:00:00,0.00,7570.04,1375778.45
synb1_txn_e07ad3e1ee02f6178ba96d7a,2024-01-26T09:00:00,5468.80,0.00,1370309.65
synb1_txn_f0dcf2f1c89a53512e162ff4,2024-01-27T09:00:00,13743.42,0.00,1356566.23
synb1_txn_ab06ca300933aebb2980b0ea,2024-01-27T15:00:00,0.00,579.34,1357145.57
synb1_txn_269ff9b733d02ca55c2bfca3,2024-01-27T15:00:00,0.00,15031.84,1372177.41
synb1_txn_85284cc462b0e81f64d03786,2024-01-28T15:00:00,0.00,2842.59,1375020.00
synb1_txn_28c1a2df4fb4edb66095c1ec,2024-02-03T15:00:00,0.00,61497.28,1436517.28
synb1_txn_61cee6a45d7fab82712d612f,2024-02-05T09:00:00,8500.00,0.00,1428017.28
synb1_txn_1e6e87686221a82a357c5b83,2024-02-05T15:00:00,0.00,42623.73,1470641.01
synb1_txn_da3d3911adafd4830bdec16a,2024-02-06T09:00:00,21641.76,0.00,1448999.25
synb1_txn_5991ee7d089fb7c04262f9dc,2024-02-07T09:00:00,24000.00,0.00,1424999.25
synb1_txn_5301ab560f857ec592cb9d3d,2024-02-08T15:00:00,0.00,36583.96,1461583.21
synb1_txn_7f4dfea14df025e0fddafe73,2024-02-09T09:00:00,8951.43,0.00,1452631.78
synb1_txn_90822cb04f1476ffb332e74d,2024-02-12T15:00:00,0.00,9303.55,1461935.33
synb1_txn_c337c27e57f6ec1c57773bfa,2024-02-16T09:00:00,38000.00,0.00,1423935.33
synb1_txn_0fb2ea61f717503e59e4539a,2024-02-16T15:00:00,0.00,37968.37,1461903.70
synb1_txn_173564e26d271c4f77309645,2024-02-18T09:00:00,12097.60,0.00,1449806.10
synb1_txn_5ba9758e3c27acb2c98e43fa,2024-02-18T09:00:00,2600.00,0.00,1447206.10
synb1_txn_a591b1c690f9b60e455e639f,2024-02-18T09:00:00,312.00,0.00,1446894.10
synb1_txn_b014a37ade69382a8651ca01,2024-02-18T09:00:00,2901.83,0.00,1443992.27
synb1_txn_81f71d674bf8bd7d00f1ce6a,2024-02-18T15:00:00,0.00,8574.26,1452566.53
synb1_txn_540d9a8999b63c7b3fcfb5ad,2024-02-19T09:00:00,24108.24,0.00,1428458.29
synb1_txn_dfd9cd28c941c40c20abbb62,2024-02-19T15:00:00,0.00,38034.35,1466492.64
synb1_txn_ee9f4c30be8ef018e17c50f1,2024-02-21T15:00:00,0.00,13356.73,1479849.37
synb1_txn_ef187d2d76f5f8960b76a094,2024-02-22T15:00:00,0.00,6557.77,1486407.14
synb1_txn_50a8091d22eb6abcc4ee5964,2024-02-27T09:00:00,26000.00,0.00,1460407.14
synb1_txn_02ce81bfcc7fdc36bad2ec94,2024-02-27T09:00:00,149668.57,0.00,1310738.57
synb1_txn_cedcb8fd5a5dfe2b56c7b6bb,2024-02-28T09:00:00,2598.17,0.00,1308140.40
synb1_txn_475147c4a0861c35e3ed7a58,2024-03-02T09:00:00,3959.10,0.00,1304181.30
synb1_txn_b40204b4f3af5c03164f7887,2024-03-04T15:00:00,0.00,6630.84,1310812.14
synb1_txn_a6488259fa7e9355782bfdb9,2024-03-05T09:00:00,8500.00,0.00,1302312.14
synb1_txn_6b1f15b082a7e97f46701eed,2024-03-07T09:00:00,24000.00,0.00,1278312.14
synb1_txn_fe7ff415ba6119429f6edac6,2024-03-07T09:00:00,8594.75,0.00,1269717.39
synb1_txn_663724a6d146439dc34b522e,2024-03-08T09:00:00,6548.60,0.00,1263168.79
synb1_txn_af3d380c94c6fef2fcec909e,2024-03-08T15:00:00,0.00,338.35,1263507.14
synb1_txn_1e984ea95368162cf209c566,2024-03-09T09:00:00,2899.39,0.00,1260607.75
