transaction_id,booking_datetime,direction_cn,amount_cny,cash_flow_type_cn,usage_scope_cn
synb1_txn_28bad71e6bea875a20da08ca,2025-01-01T09:00:00,流入,2263274.87,股东注资或股东借款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6e24588b4284adf7e181b20c,2025-01-12T16:20:20,流出,50640.00,房租或水电费,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_d02b03538b97346209b52032,2025-01-19T17:19:06,流出,148122.00,工资发放,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_eff4b675e6612c97f871513d,2025-01-30T17:17:51,流入,2703416.40,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_36914e83cdee5e44801bc12a,2025-02-17T11:47:37,流出,50640.00,房租或水电费,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_3d1848576c03fedd02ca8fd2,2025-02-24T15:26:00,流出,148122.00,工资发放,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_8f7bb029eb89ce2fc46d3bb5,2025-02-24T16:13:36,流出,3603403.33,原材料或采购付款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_97a4287112c96655f35baabb,2025-02-25T12:30:08,流入,2270940.67,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_5a878b2810b905d7b5203da1,2025-02-28T09:00:00,流出,13126.42,缴纳企业所得税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_9c753181f82cce370ab4e07a,2025-02-28T09:00:00,流出,27034.16,缴纳模拟增值税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b300182208e238486c994dc4,2025-02-28T09:00:00,流出,3244.09,缴纳附加税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_1ccb60bef0f9e7c2e2ee7626,2025-03-18T16:47:53,流出,148122.00,工资发放,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0e1ee4f346a9a7d2f77ff994,2025-03-21T11:45:16,流出,2837836.22,原材料或采购付款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_be5aa23e33c1dfa5bf4a7879,2025-03-26T16:04:52,流出,50640.00,房租或水电费,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f670a6717ec939a518e7a5dc,2025-03-28T09:00:00,流出,4667.20,缴纳企业所得税,仅供人工查看；不得作为模型输入或导入数据库
