transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_c79d043a8b8afc404f1f1a66,2024-01-01T09:00:00,0.00,735361.83,735361.83
synb1_txn_14593b9e2adf5c177db7646e,2024-01-05T09:00:00,16000.00,0.00,719361.83
synb1_txn_ec976100cdc4a7e0f11de60d,2024-01-05T09:00:00,7859.33,0.00,711502.50
synb1_txn_102121a0d23d827f4906eee6,2024-01-07T09:00:00,48000.00,0.00,663502.50
synb1_txn_56b957fc9d3ca9c6488908f0,2024-01-07T09:00:00,1084.04,0.00,662418.46
synb1_txn_35b792002bddcd031d9625bc,2024-01-07T15:00:00,0.00,43270.02,705688.48
synb1_txn_6f104775fc96ca3b3c53ad29,2024-01-09T15:00:00,0.00,7385.80,713074.28
synb1_txn_a4d5860fbcf9934d2cef5bec,2024-01-12T09:00:00,7473.47,0.00,705600.81
synb1_txn_b5763f82456975a957adac17,2024-01-15T09:00:00,86917.20,0.00,618683.61
synb1_txn_8f5bdcc65c94bcf8206b6b44,2024-01-16T15:00:00,0.00,5642.31,624325.92
synb1_txn_d665d9e45ee9141b6b14ac8d,2024-01-19T09:00:00,39338.81,0.00,584987.11
synb1_txn_2eb0afd20dc8f22fb779262b,2024-01-21T09:00:00,2526.53,0.00,582460.58
synb1_txn_c0833748afb944a1551dc5d1,2024-01-23T09:00:00,460.32,0.00,582000.26
synb1_txn_3a20841a207cbe8982d2d6f4,2024-01-25T09:00:00,63647.29,0.00,518352.97
synb1_txn_e888398bcc508faa0982a6ff,2024-01-25T15:00:00,0.00,233677.03,752030.00
synb1_txn_9853f9ecd534ab0e2d3c1590,2024-01-26T09:00:00,48629.01,0.00,703400.99
synb1_txn_715855f2d2c49fea04b6cbb9,2024-01-28T15:00:00,0.00,16174.84,719575.83
synb1_txn_d730b6a7379ceaeeb0684d1a,2024-02-02T15:00:00,0.00,20615.85,740191.68
synb1_txn_4a1179ddd6a2fce31c711f14,2024-02-03T09:00:00,118340.34,0.00,621851.34
synb1_txn_d1b12721a4e9f4df72a6b78b,2024-02-03T15:00:00,0.00,26670.42,648521.76
synb1_txn_9e152ed6f9d4b57a1dea4e45,2024-02-04T15:00:00,0.00,24509.20,673030.96
synb1_txn_fb901d2df3fd2318745dad68,2024-02-05T09:00:00,16000.00,0.00,657030.96
synb1_txn_772a946cac8058be36d493a3,2024-02-07T09:00:00,48000.00,0.00,609030.96
synb1_txn_a13849e7e554fc8c0eee4e2b,2024-02-07T09:00:00,19367.10,0.00,589663.86
synb1_txn_af77d73312a130bd5d4d8913,2024-02-10T09:00:00,54405.14,0.00,535258.72
synb1_txn_cbb46f7352759dff6e5fa17b,2024-02-10T15:00:00,0.00,22029.27,557287.99
synb1_txn_00ffa166be46382b19d9f1c1,2024-02-11T09:00:00,3757.78,0.00,553530.21
synb1_txn_1ffeee013d1c7745cca077d1,2024-02-12T09:00:00,72500.00,0.00,481030.21
synb1_txn_1a0472d4e906853ad92a1af2,2024-02-13T15:00:00,0.00,5612.68,486642.89
synb1_txn_2efeeb3566e28ed82c47089b,2024-02-15T15:00:00,0.00,89742.38,576385.27
synb1_txn_7e0d5ab0df2b7b008e675316,2024-02-16T09:00:00,2482.32,0.00,573902.95
synb1_txn_1d02ed1fe24705bf7f24e5b9,2024-02-17T15:00:00,0.00,26217.85,600120.80
synb1_txn_467ff4c4245c50a404f4f239,2024-02-18T09:00:00,18056.96,0.00,582063.84
synb1_txn_f5577097febc767bfcf38a9e,2024-02-18T09:00:00,4710.00,0.00,577353.84
synb1_txn_c549077ce101daa476d2dbfe,2024-02-18T09:00:00,565.20,0.00,576788.64
synb1_txn_6f29c09bd9820dd15c7fc939,2024-02-19T09:00:00,27387.54,0.00,549401.10
synb1_txn_3c9b439075dc431ae3b5cf7f,2024-02-20T15:00:00,0.00,4948.06,554349.16
synb1_txn_fd9e091879f8f32cb15e9a16,2024-02-20T15:00:00,0.00,182053.92,736403.08
synb1_txn_1d2157b452ffc3888148da98,2024-02-23T09:00:00,32344.22,0.00,704058.86
synb1_txn_f29583ca41e3b6eb166465bc,2024-02-23T09:00:00,42057.05,0.00,662001.81
synb1_txn_7f318d88739d515a59d60c52,2024-02-24T09:00:00,1598.83,0.00,660402.98
synb1_txn_5d4ff744c447fccc6fbf601b,2024-02-24T15:00:00,0.00,6739.89,667142.87
synb1_txn_cb5fc112abe84c13a59d3b54,2024-02-25T15:00:00,0.00,35227.54,702370.41
synb1_txn_85b017cd52a60dfbcb6853ab,2024-02-26T09:00:00,39768.03,0.00,662602.38
synb1_txn_85ce8d30baa444c17c016a9e,2024-02-28T09:00:00,3381.08,0.00,659221.30
synb1_txn_771bbc550e004a1fdbd526e3,2024-02-28T09:00:00,2537.77,0.00,656683.53
synb1_txn_4ffbe7aa5e1ae7afd4c076c9,2024-02-28T15:00:00,0.00,39112.94,695796.47
synb1_txn_667cb3074b411274b26dc7a9,2024-03-03T09:00:00,5557.47,0.00,690239.00
synb1_txn_c49bc3954127b45a2f1a4af2,2024-03-04T15:00:00,0.00,13623.73,703862.73
synb1_txn_68638371819c0cc9e10ea0b4,2024-03-05T09:00:00,16000.00,0.00,687862.73
synb1_txn_9552236599cb3fd801a820e8,2024-03-05T09:00:00,6935.13,0.00,680927.60
synb1_txn_1e080ce86f245fc51b4bef2e,2024-03-06T15:00:00,0.00,48324.94,729252.54
synb1_txn_fc4bdf48e9341c00b790e0c9,2024-03-07T09:00:00,48000.00,0.00,681252.54
synb1_txn_c1e2b63015a4201ca6dcfcb9,2024-03-07T15:00:00,0.00,8204.90,689457.44
synb1_txn_3b40026b4d632c90d653e359,2024-03-08T09:00:00,57500.00,0.00,631957.44
synb1_txn_a5cf6e66cbdb3a9a728dcf0c,2024-03-14T09:00:00,213091.57,0.00,418865.87
synb1_txn_ade7b09116c7124604c634d0,2024-03-15T09:00:00,3892.56,0.00,414973.31
synb1_txn_10ecd4b5715c44232bedf8c5,2024-03-16T15:00:00,0.00,10634.10,425607.41
synb1_txn_55a9bdd5b9bf42750c479fec,2024-03-18T09:00:00,19396.35,0.00,406211.06
synb1_txn_df6db3c3ac30ec2c04751809,2024-03-18T09:00:00,4902.00,0.00,401309.06
synb1_txn_c48c7c1804e9c0dfb4ff9b40,2024-03-18T09:00:00,588.24,0.00,400720.82
synb1_txn_2ba4232e2f781ae8975b388f,2024-03-18T15:00:00,0.00,30394.90,431115.72
synb1_txn_a56b8c4fccbcc1f674dd7117,2024-03-19T09:00:00,48967.38,0.00,382148.34
synb1_txn_501664658fe4183277275c31,2024-03-19T15:00:00,0.00,42507.13,424655.47
synb1_txn_9acfbfc02aede882fa8b54f6,2024-03-19T15:00:00,0.00,149.85,424805.32
synb1_txn_1dff7a1ca77fee51b70a5d47,2024-03-20T09:00:00,936.72,0.00,423868.60
synb1_txn_63d5b58f4f74701b8cdb0df2,2024-03-20T09:00:00,60837.42,0.00,363031.18
synb1_txn_07018074fa66fee74d9d143c,2024-03-21T15:00:00,0.00,172173.36,535204.54
