calendar_date,inflow_cny,outflow_cny,transaction_count,ending_balance_cny,day_cut_basis,source_last_transaction_id,reconciliation_status,calendar_source,calendar_inference_status,is_bank_workday,business_step,target_date,execution_status
2025-01-01,4037669.77,0.00,1,4037669.77,last_posted_transaction_or_prior_closing_balance,synb1_txn_f251dd526ea239a4c159cd70,trusted,historical_transaction_override,historical_transaction_override,True,1,2025-01-02,complete
2025-01-02,0.00,35711.05,1,4001958.72,last_posted_transaction_or_prior_closing_balance,synb1_txn_2869ee99846d9c12783ee2e8,trusted,weekday_rule,base_calendar,True,2,2025-01-03,complete
2025-01-03,0.00,0.00,0,4001958.72,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,3,2025-01-04,complete
2025-01-04,0.00,7696.94,1,3994261.78,last_posted_transaction_or_prior_closing_balance,synb1_txn_de3e8d3b4a91d23549b1a81a,trusted,historical_transaction_override,historical_transaction_override,True,4,2025-01-06,complete
2025-01-05,0.00,0.00,0,3994261.78,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2025-01-06,0.00,0.00,0,3994261.78,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,5,2025-01-07,complete
2025-01-07,0.00,0.00,0,3994261.78,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,6,2025-01-08,complete
2025-01-08,0.00,0.00,0,3994261.78,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,7,2025-01-09,complete
2025-01-09,0.00,0.00,0,3994261.78,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,8,2025-01-10,complete
2025-01-10,0.00,48749.70,2,3945512.08,last_posted_transaction_or_prior_closing_balance,synb1_txn_7e20567175bfc723b30e90f5,trusted,weekday_rule,base_calendar,True,9,2025-01-12,complete
2025-01-11,0.00,0.00,0,3945512.08,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2025-01-12,0.00,9291.00,1,3936221.08,last_posted_transaction_or_prior_closing_balance,synb1_txn_d37342c58c7ef981d6484ae3,trusted,historical_transaction_override,historical_transaction_override,True,10,2025-01-13,complete
2025-01-13,0.00,0.00,0,3936221.08,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,11,2025-01-14,complete
2025-01-14,0.00,0.00,0,3936221.08,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,12,2025-01-15,complete
2025-01-15,0.00,0.00,0,3936221.08,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,13,2025-01-16,complete
2025-01-16,0.00,0.00,0,3936221.08,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,14,2025-01-17,complete
2025-01-17,0.00,0.00,0,3936221.08,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,15,2025-01-20,complete
2025-01-18,0.00,0.00,0,3936221.08,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2025-01-19,0.00,0.00,0,3936221.08,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2025-01-20,0.00,0.00,0,3936221.08,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,16,2025-01-21,complete
2025-01-21,0.00,0.00,0,3936221.08,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,17,2025-01-22,complete
2025-01-22,0.00,0.00,0,3936221.08,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,18,2025-01-23,complete
2025-01-23,0.00,0.00,0,3936221.08,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,19,2025-01-24,complete
2025-01-24,0.00,0.00,0,3936221.08,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,20,2025-01-26,complete
2025-01-25,0.00,0.00,0,3936221.08,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2025-01-26,0.00,8013.01,1,3928208.07,last_posted_transaction_or_prior_closing_balance,synb1_txn_b1785f55bb2d17827ccd9ae2,trusted,gov_cn_2025_holiday_schedule_v1,base_calendar,True,21,2025-01-27,complete
2025-01-27,0.00,38324.23,1,3889883.84,last_posted_transaction_or_prior_closing_balance,synb1_txn_d963a7a1a8b9bcafd0f450f5,trusted,weekday_rule,base_calendar,True,22,2025-01-31,complete
2025-01-28,0.00,0.00,0,3889883.84,last_posted_transaction_or_prior_closing_balance,,trusted,gov_cn_2025_holiday_schedule_v1,base_calendar,False,,,complete
2025-01-29,0.00,0.00,0,3889883.84,last_posted_transaction_or_prior_closing_balance,,trusted,gov_cn_2025_holiday_schedule_v1,base_calendar,False,,,complete
2025-01-30,0.00,0.00,0,3889883.84,last_posted_transaction_or_prior_closing_balance,,trusted,gov_cn_2025_holiday_schedule_v1,base_calendar,False,,,complete
2025-01-31,0.00,28462.59,1,3861421.25,last_posted_transaction_or_prior_closing_balance,synb1_txn_89a42f8768b792276940451c,trusted,historical_transaction_override,historical_transaction_override,True,23,2025-02-02,complete
2025-02-01,0.00,0.00,0,3861421.25,last_posted_transaction_or_prior_closing_balance,,trusted,gov_cn_2025_holiday_schedule_v1,base_calendar,False,,,complete
2025-02-02,0.00,471794.03,1,3389627.22,last_posted_transaction_or_prior_closing_balance,synb1_txn_f743ea2ec0ec1fc19ae05644,trusted,historical_transaction_override,historical_transaction_override,True,24,2025-02-05,complete
2025-02-03,0.00,0.00,0,3389627.22,last_posted_transaction_or_prior_closing_balance,,trusted,gov_cn_2025_holiday_schedule_v1,base_calendar,False,,,complete
2025-02-04,0.00,0.00,0,3389627.22,last_posted_transaction_or_prior_closing_balance,,trusted,gov_cn_2025_holiday_schedule_v1,base_calendar,False,,,complete
2025-02-05,0.00,8340.54,1,3381286.68,last_posted_transaction_or_prior_closing_balance,synb1_txn_458fcef99e0575a35472ef6f,trusted,weekday_rule,base_calendar,True,25,2025-02-06,complete
2025-02-06,452007.81,8180.76,3,3825113.73,last_posted_transaction_or_prior_closing_balance,synb1_txn_4ed9ed110b9c9d2835e78ead,trusted,weekday_rule,base_calendar,True,26,2025-02-07,complete
2025-02-07,0.00,604377.23,1,3220736.50,last_posted_transaction_or_prior_closing_balance,synb1_txn_922b1abf083766e958685ff2,trusted,weekday_rule,base_calendar,True,27,2025-02-08,complete
2025-02-08,0.00,0.00,0,3220736.50,last_posted_transaction_or_prior_closing_balance,,trusted,gov_cn_2025_holiday_schedule_v1,base_calendar,True,28,2025-02-09,complete
2025-02-09,0.00,9179.12,1,3211557.38,last_posted_transaction_or_prior_closing_balance,synb1_txn_b516a4560ec8f605a4c99ea8,trusted,historical_transaction_override,historical_transaction_override,True,29,2025-02-10,complete
2025-02-10,0.00,36412.66,1,3175144.72,last_posted_transaction_or_prior_closing_balance,synb1_txn_c692ea80e80ba836d5f049b8,trusted,weekday_rule,base_calendar,True,30,2025-02-11,complete
2025-02-11,0.00,594156.17,1,2580988.55,last_posted_transaction_or_prior_closing_balance,synb1_txn_64a0b1b8e2c8db4927970eb4,trusted,weekday_rule,base_calendar,True,31,2025-02-12,complete
2025-02-12,0.00,0.00,0,2580988.55,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,32,2025-02-13,complete
2025-02-13,0.00,0.00,0,2580988.55,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,33,2025-02-14,complete
2025-02-14,0.00,0.00,0,2580988.55,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,34,2025-02-17,complete
2025-02-15,0.00,0.00,0,2580988.55,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2025-02-16,0.00,0.00,0,2580988.55,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2025-02-17,0.00,31374.50,1,2549614.05,last_posted_transaction_or_prior_closing_balance,synb1_txn_62522fbd61ad3f7b4eedfd14,trusted,weekday_rule,base_calendar,True,35,2025-02-18,complete
2025-02-18,0.00,0.00,0,2549614.05,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,36,2025-02-19,complete
2025-02-19,0.00,0.00,0,2549614.05,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,37,2025-02-20,complete
2025-02-20,0.00,0.00,0,2549614.05,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,38,2025-02-21,complete
2025-02-21,0.00,33110.45,1,2516503.60,last_posted_transaction_or_prior_closing_balance,synb1_txn_d9a792f500811d6b9182acca,trusted,weekday_rule,base_calendar,True,39,2025-02-23,complete
2025-02-22,0.00,0.00,0,2516503.60,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2025-02-23,0.00,676863.86,2,1839639.74,last_posted_transaction_or_prior_closing_balance,synb1_txn_1880602444bc3a55ca0e955e,trusted,historical_transaction_override,historical_transaction_override,True,40,2025-02-24,complete
2025-02-24,0.00,0.00,0,1839639.74,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,41,2025-02-25,complete
2025-02-25,0.00,0.00,0,1839639.74,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,42,2025-02-26,complete
2025-02-26,0.00,8291.58,1,1831348.16,last_posted_transaction_or_prior_closing_balance,synb1_txn_f58a32caf76daf04bc71293e,trusted,weekday_rule,base_calendar,True,43,2025-02-27,complete
2025-02-27,0.00,0.00,0,1831348.16,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,44,2025-02-28,complete
2025-02-28,397792.19,0.00,2,2229140.35,last_posted_transaction_or_prior_closing_balance,synb1_txn_51e2eea7c2f3e14f0b2d4284,trusted,weekday_rule,base_calendar,True,45,2025-03-03,complete
2025-03-01,0.00,0.00,0,2229140.35,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2025-03-02,0.00,0.00,0,2229140.35,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2025-03-03,0.00,9319.06,1,2219821.29,last_posted_transaction_or_prior_closing_balance,synb1_txn_1f3d89b57321b7abdca405af,trusted,weekday_rule,base_calendar,True,46,2025-03-04,complete
2025-03-04,0.00,0.00,0,2219821.29,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,47,2025-03-05,complete
2025-03-05,0.00,0.00,0,2219821.29,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,48,2025-03-06,complete
2025-03-06,0.00,0.00,0,2219821.29,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,49,2025-03-07,complete
2025-03-07,443460.24,0.00,1,2663281.53,last_posted_transaction_or_prior_closing_balance,synb1_txn_05283d3c88eb3ac08185bb6a,trusted,weekday_rule,base_calendar,True,50,2025-03-08,complete
