calendar_date,inflow_cny,outflow_cny,transaction_count,ending_balance_cny,day_cut_basis,source_last_transaction_id,reconciliation_status,calendar_source,calendar_inference_status,is_bank_workday,business_step,target_date,execution_status
2025-01-01,3600000.00,0.00,1,3600000.00,last_posted_transaction_or_prior_closing_balance,synb1_txn_20ea1dfafbc3e477d77200b2,trusted,historical_transaction_override,historical_transaction_override,True,1,2025-01-02,complete
2025-01-02,0.00,0.00,0,3600000.00,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,2,2025-01-03,complete
2025-01-03,0.00,105000.25,2,3494999.75,last_posted_transaction_or_prior_closing_balance,synb1_txn_1dc9c86e0a66e7030cdc0ea4,trusted,weekday_rule,base_calendar,True,3,2025-01-06,complete
2025-01-04,0.00,0.00,0,3494999.75,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2025-01-05,0.00,0.00,0,3494999.75,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2025-01-06,0.00,0.00,0,3494999.75,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,4,2025-01-07,complete
2025-01-07,0.00,168807.42,1,3326192.33,last_posted_transaction_or_prior_closing_balance,synb1_txn_fc28fe29ef877c51b2802174,trusted,weekday_rule,base_calendar,True,5,2025-01-08,complete
2025-01-08,0.00,0.00,0,3326192.33,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,6,2025-01-09,complete
2025-01-09,0.00,0.00,0,3326192.33,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,7,2025-01-10,complete
2025-01-10,0.00,0.00,0,3326192.33,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,8,2025-01-13,complete
2025-01-11,0.00,0.00,0,3326192.33,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2025-01-12,0.00,0.00,0,3326192.33,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2025-01-13,0.00,0.00,0,3326192.33,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,9,2025-01-14,complete
2025-01-14,0.00,0.00,0,3326192.33,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,10,2025-01-15,complete
2025-01-15,17538.46,0.00,1,3343730.79,last_posted_transaction_or_prior_closing_balance,synb1_txn_154dba70cdcd4f75e11c203d,trusted,weekday_rule,base_calendar,True,11,2025-01-16,complete
2025-01-16,46769.22,0.00,1,3390500.01,last_posted_transaction_or_prior_closing_balance,synb1_txn_1f0f9622cf9bd5e6b707780c,trusted,weekday_rule,base_calendar,True,12,2025-01-17,complete
2025-01-17,0.00,86856.53,3,3303643.48,last_posted_transaction_or_prior_closing_balance,synb1_txn_0c77e54c8923b0c081ed2951,trusted,weekday_rule,base_calendar,True,13,2025-01-19,complete
2025-01-18,0.00,0.00,0,3303643.48,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2025-01-19,12000.00,65089.56,2,3250553.92,last_posted_transaction_or_prior_closing_balance,synb1_txn_1114f15871d76e427f00c8f7,trusted,historical_transaction_override,historical_transaction_override,True,14,2025-01-20,complete
2025-01-20,19692.31,104713.92,4,3165532.31,last_posted_transaction_or_prior_closing_balance,synb1_txn_75e81155892bd37f77b66810,trusted,weekday_rule,base_calendar,True,15,2025-01-21,complete
2025-01-21,0.00,0.00,0,3165532.31,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,16,2025-01-22,complete
2025-01-22,0.00,106954.00,2,3058578.31,last_posted_transaction_or_prior_closing_balance,synb1_txn_b4fb82374c6fc490882c6a95,trusted,weekday_rule,base_calendar,True,17,2025-01-23,complete
