calendar_date,inflow_cny,outflow_cny,transaction_count,ending_balance_cny,day_cut_basis,source_last_transaction_id,reconciliation_status,calendar_source,calendar_inference_status,is_bank_workday,business_step,target_date,execution_status
2025-01-01,160336.06,72543.79,2,87792.27,last_posted_transaction_or_prior_closing_balance,synb1_txn_6edab5d969cb7980add809dd,trusted,historical_transaction_override,historical_transaction_override,True,1,2025-01-02,complete
2025-01-02,0.00,65277.27,1,22515.00,last_posted_transaction_or_prior_closing_balance,synb1_txn_98890b9320ca4c4eb8b30643,trusted,weekday_rule,base_calendar,True,2,2025-01-03,complete
2025-01-03,114172.23,0.00,1,136687.23,last_posted_transaction_or_prior_closing_balance,synb1_txn_49e4b7af97e993d4144e41ae,trusted,weekday_rule,base_calendar,True,3,2025-01-05,complete
2025-01-04,0.00,0.00,0,136687.23,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2025-01-05,145300.65,0.00,1,281987.88,last_posted_transaction_or_prior_closing_balance,synb1_txn_0a2e313605b4a989f7edc1d1,trusted,historical_transaction_override,historical_transaction_override,True,4,2025-01-06,complete
2025-01-06,0.00,0.00,0,281987.88,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,5,2025-01-07,complete
2025-01-07,0.00,0.00,0,281987.88,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,6,2025-01-08,complete
2025-01-08,0.00,5051.83,1,276936.05,last_posted_transaction_or_prior_closing_balance,synb1_txn_5bba55211311aca7b066f6d8,trusted,weekday_rule,base_calendar,True,7,2025-01-09,complete
2025-01-09,0.00,0.00,0,276936.05,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,8,2025-01-10,complete
2025-01-10,0.00,0.00,0,276936.05,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,9,2025-01-11,complete
2025-01-11,0.00,2325.42,1,274610.63,last_posted_transaction_or_prior_closing_balance,synb1_txn_85f88a461859e2848daa63c6,trusted,historical_transaction_override,historical_transaction_override,True,10,2025-01-12,complete
2025-01-12,0.00,2059.07,1,272551.56,last_posted_transaction_or_prior_closing_balance,synb1_txn_6f361b8a7fdad22bb0316ebe,trusted,historical_transaction_override,historical_transaction_override,True,11,2025-01-13,complete
2025-01-13,0.00,0.00,0,272551.56,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,12,2025-01-14,complete
2025-01-14,0.00,0.00,0,272551.56,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,13,2025-01-15,complete
2025-01-15,0.00,4659.38,1,267892.18,last_posted_transaction_or_prior_closing_balance,synb1_txn_3e2f1590c5e90f175dae3f0e,trusted,weekday_rule,base_calendar,True,14,2025-01-16,complete
2025-01-16,0.00,0.00,0,267892.18,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,15,2025-01-17,complete
2025-01-17,0.00,69153.25,1,198738.93,last_posted_transaction_or_prior_closing_balance,synb1_txn_99ba7186a3f3018008455e4b,trusted,weekday_rule,base_calendar,True,16,2025-01-18,complete
2025-01-18,147267.34,0.00,1,346006.27,last_posted_transaction_or_prior_closing_balance,synb1_txn_326948e1af9af725d1fc7167,trusted,historical_transaction_override,historical_transaction_override,True,17,2025-01-19,complete
2025-01-19,0.00,80887.39,1,265118.88,last_posted_transaction_or_prior_closing_balance,synb1_txn_4d65949e64726cc6c70a17aa,trusted,historical_transaction_override,historical_transaction_override,True,18,2025-01-20,complete
2025-01-20,0.00,0.00,0,265118.88,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,19,2025-01-21,complete
2025-01-21,0.00,4747.50,1,260371.38,last_posted_transaction_or_prior_closing_balance,synb1_txn_4069f5d6a5b94e47e21ad809,trusted,weekday_rule,base_calendar,True,20,2025-01-22,complete
2025-01-22,0.00,0.00,0,260371.38,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,21,2025-01-23,complete
2025-01-23,0.00,2490.34,1,257881.04,last_posted_transaction_or_prior_closing_balance,synb1_txn_59774eaf608024dd9201e5cc,trusted,weekday_rule,base_calendar,True,22,2025-01-24,complete
2025-01-24,0.00,0.00,0,257881.04,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,23,2025-01-26,complete
2025-01-25,0.00,0.00,0,257881.04,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2025-01-26,0.00,0.00,0,257881.04,last_posted_transaction_or_prior_closing_balance,,trusted,gov_cn_2025_holiday_schedule_v1,base_calendar,True,24,2025-01-27,complete
2025-01-27,0.00,0.00,0,257881.04,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,25,2025-01-28,complete
2025-01-28,0.00,2131.17,1,255749.87,last_posted_transaction_or_prior_closing_balance,synb1_txn_238de1e4e4f34118105612a5,trusted,historical_transaction_override,historical_transaction_override,True,26,2025-01-29,complete
