transaction_id,booking_datetime,direction_cn,amount_cny,cash_flow_type_cn,usage_scope_cn
synb1_txn_f93407899016db7cb5d62c8f,2024-01-01T09:00:00,流入,3424000.00,股东注资或股东借款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c781cf06c2e3d542ebd5afde,2024-01-02T15:00:00,流入,72961.93,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_2f77af52652f83fab1c7d8b3,2024-01-04T09:00:00,流出,669.78,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_536931bdd507930cea2cce3a,2024-01-05T09:00:00,流出,24500.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_471205c5fd490b02d9788730,2024-01-06T09:00:00,流出,9379.94,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_8c0683326e957bb22dbecb54,2024-01-06T09:00:00,流出,17932.82,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_8add783f64be02908b750ae1,2024-01-07T09:00:00,流出,105000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_1858ef808a9afcaae538b28f,2024-01-09T09:00:00,流出,76101.88,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_bd09a719052d3ac49384dca6,2024-01-13T09:00:00,流出,305898.39,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_64380ea5cfa81b356fa186f9,2024-01-17T09:00:00,流出,1330.00,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_d081cae4a22f047fa33197c9,2024-01-18T09:00:00,流出,1121.29,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_87a36eeb55211db32f01e983,2024-01-19T09:00:00,流出,11041.67,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_dc0853682f9ed4027393249c,2024-01-20T15:00:00,流入,191262.61,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_9fdb62c6ff53202bb7aff9eb,2024-01-21T15:00:00,流入,127935.46,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_320dcb215cc2ac5d014fb43f,2024-01-24T09:00:00,流出,2998.99,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
