transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_96074beceaba6afbb0053950,2024-01-01T09:00:00,0.00,4480000.00,4480000.00
synb1_txn_12bd91a9aaf9939c21e258de,2024-01-03T15:00:00,0.00,706431.57,5186431.57
synb1_txn_2b0dd0b2545b83edf7056e81,2024-01-04T09:00:00,66.49,0.00,5186365.08
synb1_txn_e4df783012788188f2f1417f,2024-01-05T09:00:00,42000.00,0.00,5144365.08
synb1_txn_6b4e88a686f714c25f16d670,2024-01-07T09:00:00,1876.68,0.00,5142488.40
synb1_txn_5c30849d38c0988a782588df,2024-01-07T09:00:00,131000.00,0.00,5011488.40
synb1_txn_4a01b49da03e43250182abea,2024-01-09T09:00:00,334782.93,0.00,4676705.47
synb1_txn_cb1378ab4173fff5b60bccfb,2024-01-11T15:00:00,0.00,1526.64,4678232.11
synb1_txn_d80b784dd71c0e695b7c3bd4,2024-01-17T15:00:00,0.00,80854.18,4759086.29
synb1_txn_74ca173106ce82ba36acebdb,2024-01-21T15:00:00,0.00,45187.61,4804273.90
synb1_txn_d5704d232df1d2430a05152e,2024-01-23T09:00:00,22056.83,0.00,4782217.07
synb1_txn_1570e375b58717eed959834e,2024-01-26T09:00:00,8892.07,0.00,4773325.00
synb1_txn_10d8e1fd2fc01f419cd2c22b,2024-02-03T09:00:00,45264.94,0.00,4728060.06
synb1_txn_15fe959ed7622ee60dabe9d7,2024-02-04T09:00:00,71106.32,0.00,4656953.74
synb1_txn_a43dc71f8bfa6a0c297f1a83,2024-02-05T09:00:00,42000.00,0.00,4614953.74
synb1_txn_5023b048e0a21550dae046c2,2024-02-05T15:00:00,0.00,29764.79,4644718.53
synb1_txn_95818cec0e94a749a8dd2d74,2024-02-06T15:00:00,0.00,20355.64,4665074.17
synb1_txn_1da81197fa6d058014b23523,2024-02-07T09:00:00,131000.00,0.00,4534074.17
synb1_txn_1deb8c1e92a910d3fbecccb9,2024-02-07T09:00:00,269251.34,0.00,4264822.83
synb1_txn_0d6d96099fc93cbf027a5e87,2024-02-07T15:00:00,0.00,13749.47,4278572.30
synb1_txn_4c3688f46ff45b8c07948cb3,2024-02-08T09:00:00,9423.33,0.00,4269148.97
synb1_txn_0fe9a7abc42ed13b44f620a4,2024-02-10T09:00:00,114602.18,0.00,4154546.79
synb1_txn_074ddb19c38cb10da09dac7f,2024-02-11T09:00:00,8459.16,0.00,4146087.63
synb1_txn_375754af1750249a89f09c28,2024-02-11T09:00:00,188472.16,0.00,3957615.47
synb1_txn_b1bd4ae0a6c19d47244ec5c6,2024-02-12T09:00:00,183688.69,0.00,3773926.78
synb1_txn_29a131164d09d3e1c5cd6ad7,2024-02-12T15:00:00,0.00,403562.81,4177489.59
synb1_txn_c3fe44a3a0ea4682f062efab,2024-02-15T09:00:00,48359.40,0.00,4129130.19
synb1_txn_d02a5f9d7c229a2691b180dd,2024-02-16T09:00:00,20333.41,0.00,4108796.78
synb1_txn_fb153f4dd5496f1df67a0324,2024-02-17T09:00:00,5503.43,0.00,4103293.35
synb1_txn_1f85f229d2f30f9b0508ef1c,2024-02-17T15:00:00,0.00,184476.52,4287769.87
synb1_txn_e874b058eed531df24b8ba61,2024-02-18T09:00:00,32546.40,0.00,4255223.47
synb1_txn_154865510ddb2a58444679b2,2024-02-18T09:00:00,13900.00,0.00,4241323.47
synb1_txn_f2b9655a7fc9d9797c58be75,2024-02-18T09:00:00,1668.00,0.00,4239655.47
synb1_txn_1d88da6d6a02442b1a5fa5eb,2024-02-19T15:00:00,0.00,292952.13,4532607.60
synb1_txn_83dfeae40981b22ba21a899a,2024-02-21T15:00:00,0.00,137055.25,4669662.85
synb1_txn_70a9320f108cdc2601b3e568,2024-02-22T09:00:00,229745.69,0.00,4439917.16
