calendar_date,inflow_cny,outflow_cny,transaction_count,ending_balance_cny,day_cut_basis,source_last_transaction_id,reconciliation_status,calendar_source,calendar_inference_status,is_bank_workday,business_step,target_date,execution_status
2024-01-01,10000000.00,0.00,1,10000000.00,last_posted_transaction_or_prior_closing_balance,synb1_txn_f5c513fe6b8e8ec6a2387f60,trusted,cn_public_2022_2026_cycles_1_0,public_schedule_without_transaction_override,False,,,complete
2024-01-02,0.00,0.00,0,10000000.00,last_posted_transaction_or_prior_closing_balance,,trusted,cn_public_2022_2026_cycles_1_0,public_schedule_without_transaction_override,True,1,2024-01-03,complete
2024-01-03,0.00,547421.46,1,9452578.54,last_posted_transaction_or_prior_closing_balance,synb1_txn_42a51c5010bf1822707104f4,trusted,cn_public_2022_2026_cycles_1_0,public_schedule_without_transaction_override,True,2,2024-01-04,complete
2024-01-04,0.00,0.00,0,9452578.54,last_posted_transaction_or_prior_closing_balance,,trusted,cn_public_2022_2026_cycles_1_0,public_schedule_without_transaction_override,True,3,2024-01-05,complete
2024-01-05,0.00,708874.34,2,8743704.20,last_posted_transaction_or_prior_closing_balance,synb1_txn_7c08e62bb116211878274311,trusted,cn_public_2022_2026_cycles_1_0,public_schedule_without_transaction_override,True,4,2024-01-08,complete
2024-01-06,0.00,0.00,0,8743704.20,last_posted_transaction_or_prior_closing_balance,,trusted,cn_public_2022_2026_cycles_1_0,public_schedule_without_transaction_override,False,,,complete
2024-01-07,0.00,352402.99,2,8391301.21,last_posted_transaction_or_prior_closing_balance,synb1_txn_90f963191f7a6f5eff576de9,trusted,cn_public_2022_2026_cycles_1_0,public_schedule_without_transaction_override,False,,,complete
2024-01-08,184849.42,0.00,1,8576150.63,last_posted_transaction_or_prior_closing_balance,synb1_txn_ce5e67f3a6a216a0acf5b115,trusted,cn_public_2022_2026_cycles_1_0,public_schedule_without_transaction_override,True,5,2024-01-09,complete
2024-01-09,0.00,446638.36,1,8129512.27,last_posted_transaction_or_prior_closing_balance,synb1_txn_f1dad27fc1f0525c01d3ddb4,trusted,cn_public_2022_2026_cycles_1_0,public_schedule_without_transaction_override,True,6,2024-01-10,complete
2024-01-10,0.00,0.00,0,8129512.27,last_posted_transaction_or_prior_closing_balance,,trusted,cn_public_2022_2026_cycles_1_0,public_schedule_without_transaction_override,True,7,2024-01-11,complete
2024-01-11,122788.76,0.00,1,8252301.03,last_posted_transaction_or_prior_closing_balance,synb1_txn_247a26412223b0c26f003f28,trusted,cn_public_2022_2026_cycles_1_0,public_schedule_without_transaction_override,True,8,2024-01-12,complete
