transaction_id,booking_datetime,direction_cn,amount_cny,cash_flow_type_cn,usage_scope_cn
synb1_txn_f5c513fe6b8e8ec6a2387f60,2024-01-01T09:00:00,流入,10000000.00,股东注资或股东借款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_42a51c5010bf1822707104f4,2024-01-03T09:00:00,流出,547421.46,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_5210342946f1d54ab273df7e,2024-01-05T09:00:00,流出,90000.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_7c08e62bb116211878274311,2024-01-05T09:00:00,流出,618874.34,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_085f83d12a77de5aac8b8275,2024-01-07T09:00:00,流出,12402.99,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_90f963191f7a6f5eff576de9,2024-01-07T09:00:00,流出,340000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_ce5e67f3a6a216a0acf5b115,2024-01-08T15:00:00,流入,184849.42,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f1dad27fc1f0525c01d3ddb4,2024-01-09T09:00:00,流出,446638.36,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_247a26412223b0c26f003f28,2024-01-11T15:00:00,流入,122788.76,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_684f4fcb773afd977b7ead25,2024-01-12T15:00:00,流入,612659.57,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_4860e7fb9c2cd2a68443963c,2024-01-14T09:00:00,流出,47597.01,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_50fe16cd1d421717c2a8a39c,2024-01-15T09:00:00,流出,328964.62,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_caa2e663dd697d2cd40cfd7d,2024-01-19T09:00:00,流出,52501.22,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_7aedfe25a5fb98986d567edd,2024-01-22T15:00:00,流入,756257.68,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0fa596eb9ec71fee96908221,2024-01-23T15:00:00,流入,444.57,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_28b8e1c06cc22e5ec7201743,2024-01-24T09:00:00,流出,700000.00,支付设备合同分期款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f93771d5e457e5e4e3c79eca,2024-02-05T09:00:00,流出,90000.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_edd7391a91a549cd5cb54d5c,2024-02-05T09:00:00,流出,189813.44,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_40765bfdeebb73aa6fb8c625,2024-02-06T09:00:00,流出,5575.41,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0fd764dd2a780c8c7e8cc6c8,2024-02-06T09:00:00,流出,264712.54,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_5d556b55d03000ee447660a6,2024-02-07T09:00:00,流出,30931.39,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_ab93c5433445b74887f733dd,2024-02-07T09:00:00,流出,340000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b4ca8f5fa6eef6c7afe0102b,2024-02-07T09:00:00,流出,67727.27,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f78f3a4755eea711ed225865,2024-02-07T15:00:00,流入,23330.11,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f5b9f7a4d39cca40c3b25540,2024-02-07T15:00:00,流入,41486.40,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0bcccb3c9a2d2203c1fd8f34,2024-02-08T09:00:00,流出,602876.03,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_943b67272f6d96dfcb8aab58,2024-02-10T15:00:00,流入,77165.93,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0745ae8ff434578174bfe8b0,2024-02-11T09:00:00,流出,159009.15,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_1b615fb5842868a032444fe4,2024-02-12T09:00:00,流出,371189.16,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_28d6855858fbff9353b00513,2024-02-12T15:00:00,流入,30155.44,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_2504216c3ec4b1ec683ac084,2024-02-14T09:00:00,流出,235419.56,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_a8d2ee77d9af0204f87703b2,2024-02-15T15:00:00,流入,16469.99,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_07d8adbe11d3eaab025f9071,2024-02-16T15:00:00,流入,1282341.23,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_74062934ea2e0dee8e7a54af,2024-02-17T15:00:00,流入,138805.53,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_24964185451e80f260befcee,2024-02-18T09:00:00,流出,30380.80,缴纳企业所得税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6c280ac66146235429405259,2024-02-18T09:00:00,流出,25800.00,缴纳模拟增值税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_2b50f416a246a1f5f6f3f85a,2024-02-18T09:00:00,流出,3096.00,缴纳附加税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_a7794dcb939a0c16375d9d97,2024-02-18T15:00:00,流入,17202.93,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_eddefee4dbd15f8b1c7fa3d4,2024-02-19T15:00:00,流入,350477.77,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_37b4e286f05ddc0f2580ab07,2024-02-20T09:00:00,流出,650000.00,支付设备合同分期款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_325792d76f3b87182da5305f,2024-02-20T09:00:00,流出,19764.52,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_22a1fc645e274162810cd0f1,2024-02-20T09:00:00,流出,15163.65,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_3338997ae4abb49f722f1aa3,2024-02-20T15:00:00,流入,56261.68,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_82a90601a4e738b7f3aa7542,2024-02-21T15:00:00,流入,172298.51,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_45ca92a77a2e3aeb486b6e5d,2024-02-22T09:00:00,流出,73378.83,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b8736a2b4d11251011311628,2024-02-23T15:00:00,流入,76691.95,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b1757b9744c05cab30a2164c,2024-02-24T15:00:00,流入,91356.76,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6e80d01f71e72951d770f220,2024-02-26T15:00:00,流入,204568.36,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b9bd25bf760495cabac6204f,2024-02-27T09:00:00,流出,195110.37,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_7650f7eaf92824b5d9b67062,2024-02-27T15:00:00,流入,92387.41,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_dfb6ca0955ce8a1a28348639,2024-02-28T09:00:00,流出,3728.68,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_952c4eddd067ce663c2ea064,2024-03-04T09:00:00,流出,579350.54,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_7ca4754da649e568fcd9c7a6,2024-03-04T09:00:00,流出,223500.07,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_4dd147e25bf075664751ec3f,2024-03-04T15:00:00,流入,164261.99,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_81aaad6e07986cbca62133ad,2024-03-04T15:00:00,流入,1202259.18,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_15662d03ad763dfb0338ee1c,2024-03-05T09:00:00,流出,43338.24,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_780ca2722600244cd36b1ed2,2024-03-05T09:00:00,流出,90000.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e25cec3d96f2e1025a6bd2c7,2024-03-05T15:00:00,流入,204242.84,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_449a094214118f24e41c3fdb,2024-03-06T09:00:00,流出,7446.81,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_dca72dc9e47523e94a1b1ed6,2024-03-07T09:00:00,流出,340000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_3630c72cbf5a175b4d17868b,2024-03-07T09:00:00,流出,168518.47,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0eb9a8652645e3748e9d2e24,2024-03-10T09:00:00,流出,6079.31,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_1564e453b17873dc4f0de43d,2024-03-10T15:00:00,流入,375299.86,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6d97d3759635463452b7eb83,2024-03-13T09:00:00,流出,129038.28,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6a356b8f89b2824d139001f7,2024-03-13T15:00:00,流入,208195.31,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_46333451ecb4a740520fa705,2024-03-17T09:00:00,流出,74534.96,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_7f41e5c810affbc2c0ef7159,2024-03-17T15:00:00,流入,33120.73,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_a90d53a84ff6a0531aab0420,2024-03-18T09:00:00,流出,37347.20,缴纳企业所得税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_090b638ac87158e2de672100,2024-03-18T09:00:00,流出,27200.00,缴纳模拟增值税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b5839b182ba46eb0d988b54a,2024-03-18T09:00:00,流出,3264.00,缴纳附加税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_cfceb58a172ee5975f8897e6,2024-03-19T09:00:00,流出,99294.20,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b0b9edf530de330b54b881bd,2024-03-20T15:00:00,流入,487120.09,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
