transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_c59d606c8a2ff9a58a3f8d5a,2024-01-01T09:00:00,0.00,420000.00,420000.00
synb1_txn_8606e116d825c35274b48dee,2024-01-04T15:00:00,0.00,2220.28,422220.28
synb1_txn_1696e5525f59cdf4a7fdaab7,2024-01-05T09:00:00,10000.00,0.00,412220.28
synb1_txn_78fca88c60a8b317cb88787c,2024-01-08T09:00:00,87.03,0.00,412133.25
synb1_txn_7f7644f46641a6736d2b68f0,2024-01-09T09:00:00,4400.65,0.00,407732.60
synb1_txn_deae8ca18c89cda5380d7b2d,2024-01-09T15:00:00,0.00,11310.45,419043.05
synb1_txn_bd5e5aec42e8067c26068ddc,2024-01-09T15:00:00,0.00,9383.13,428426.18
synb1_txn_4f7a1d1cd4c476f9693b10e9,2024-01-10T09:00:00,29445.44,0.00,398980.74
synb1_txn_5ec8746f83fff28f2f568e7b,2024-01-10T15:00:00,0.00,630.55,399611.29
synb1_txn_c7b9c5694254bf16070b3e2b,2024-01-11T09:00:00,1569.17,0.00,398042.12
synb1_txn_3a265cda6a6e87c4e42ad4e7,2024-01-12T09:00:00,78.47,0.00,397963.65
synb1_txn_7d291fc1427f485cbb799afc,2024-01-13T09:00:00,6665.68,0.00,391297.97
synb1_txn_0d1047f449db35fd0cec27e3,2024-01-19T15:00:00,0.00,1623.31,392921.28
synb1_txn_8f24db792839110e8faf133b,2024-01-20T09:00:00,1840.80,0.00,391080.48
synb1_txn_827d4ba939f9579afedbd781,2024-01-21T15:00:00,0.00,1223.20,392303.68
synb1_txn_1003ed1f4b773f9d4a5d1321,2024-01-24T09:00:00,2503.00,0.00,389800.68
synb1_txn_a753c4fd78b7d466ad5fd7fc,2024-01-24T09:00:00,25347.06,0.00,364453.62
synb1_txn_34bdde11d01ca235311ccb82,2024-01-24T15:00:00,0.00,5409.85,369863.47
synb1_txn_6b2f0e6c5952574d2434eedf,2024-01-24T15:00:00,0.00,4677.04,374540.51
synb1_txn_3b8ce664558087cea30a54a7,2024-01-25T15:00:00,0.00,32822.19,407362.70
synb1_txn_45be83a9e8b4e2c595f4d564,2024-01-28T09:00:00,32000.00,0.00,375362.70
synb1_txn_69d0b71c4131c5887d5c6bf2,2024-01-28T09:00:00,12756.70,0.00,362606.00
synb1_txn_6d96fbfb57aac9fc9687538c,2024-02-03T15:00:00,0.00,3217.80,365823.80
synb1_txn_b48b86af4a396e1aa447831a,2024-02-04T09:00:00,13476.57,0.00,352347.23
synb1_txn_7f1d7143a7361fbba998e309,2024-02-04T15:00:00,0.00,29610.70,381957.93
synb1_txn_a98a7f844b8dbc0173676469,2024-02-05T09:00:00,10000.00,0.00,371957.93
synb1_txn_a575a80158996a57c8526875,2024-02-05T15:00:00,0.00,2397.10,374355.03
synb1_txn_c6c94f92a49245bdcc51a1ce,2024-02-07T09:00:00,29861.84,0.00,344493.19
synb1_txn_2e0be0b8d69572fa3b7afbc2,2024-02-07T09:00:00,11249.95,0.00,333243.24
synb1_txn_beef2b8b2030e7248cefcb78,2024-02-07T15:00:00,0.00,14832.61,348075.85
synb1_txn_c14fcdacadd7e8e900f6cfeb,2024-02-08T09:00:00,3325.97,0.00,344749.88
synb1_txn_b48c9c4cf21383ecf972f869,2024-02-09T15:00:00,0.00,5240.03,349989.91
synb1_txn_3501ad4e577ee7964d674e85,2024-02-10T09:00:00,805.31,0.00,349184.60
synb1_txn_1249e2a374a4d80e9d0d9949,2024-02-10T09:00:00,62175.04,0.00,287009.56
synb1_txn_102b1968f35001aa4ec8a488,2024-02-10T15:00:00,0.00,11879.77,298889.33
synb1_txn_d6aa5e33d65d441a3839a394,2024-02-11T09:00:00,22808.43,0.00,276080.90
synb1_txn_2e192dc3d93dbb457b5a47c6,2024-02-12T09:00:00,5801.57,0.00,270279.33
synb1_txn_eeb96d55db9fa9dc68cd6201,2024-02-13T09:00:00,868.66,0.00,269410.67
synb1_txn_da38c352312fb5b280ed9445,2024-02-14T09:00:00,1240.10,0.00,268170.57
synb1_txn_3e870fabbdc0ca0f76bd0372,2024-02-14T15:00:00,0.00,7808.71,275979.28
synb1_txn_cacda07550108289630ffa57,2024-02-15T15:00:00,0.00,46961.11,322940.39
synb1_txn_1786f18bdb5e73c8e4aa32d0,2024-02-17T15:00:00,0.00,9999.95,332940.34
synb1_txn_8489264bd7258e4cde75310d,2024-02-18T09:00:00,1540.00,0.00,331400.34
synb1_txn_10ba2b0156ed685d2ae430c4,2024-02-18T09:00:00,184.80,0.00,331215.54
synb1_txn_e9173c2887a9512d2136069e,2024-02-18T09:00:00,2674.03,0.00,328541.51
synb1_txn_74e9c4c88e9f231e2022aeb0,2024-02-18T09:00:00,489.44,0.00,328052.07
synb1_txn_03b586d2fc3a62a32882ec9a,2024-02-19T15:00:00,0.00,19654.90,347706.97
synb1_txn_340c21def68911b329dc33d1,2024-02-22T15:00:00,0.00,7909.06,355616.03
synb1_txn_4a66514a4a370b4193c68915,2024-02-27T09:00:00,9633.09,0.00,345982.94
synb1_txn_b6dfa3ee5d31c3a01e9fb008,2024-02-27T15:00:00,0.00,5725.04,351707.98
synb1_txn_2c1fbf05012c730b87064464,2024-02-28T09:00:00,32000.00,0.00,319707.98
synb1_txn_4a624c7f8b9d3b0638918d72,2024-02-28T15:00:00,0.00,13442.06,333150.04
synb1_txn_a1ae71afa44ea1c18e70ba5d,2024-02-28T15:00:00,0.00,4301.16,337451.20
synb1_txn_a0741df0e49d6f31f26cff23,2024-03-03T15:00:00,0.00,20932.51,358383.71
synb1_txn_7233c1bb0612d40e9d04efda,2024-03-04T09:00:00,30761.66,0.00,327622.05
synb1_txn_a0d6be5703dd5c376f6a1ef0,2024-03-05T09:00:00,10000.00,0.00,317622.05
synb1_txn_b8c6317ea7dc0756a04a4345,2024-03-05T09:00:00,56.29,0.00,317565.76
synb1_txn_6514a5a77e597e1d34a05841,2024-03-05T09:00:00,14443.15,0.00,303122.61
synb1_txn_a3d9bdd80e234332100849b4,2024-03-08T09:00:00,77000.00,0.00,226122.61
synb1_txn_1e89faf7da5f8cf0d4433688,2024-03-09T09:00:00,4150.22,0.00,221972.39
synb1_txn_23053778c9e87c33cab26a12,2024-03-10T09:00:00,1733.77,0.00,220238.62
synb1_txn_8c748396bbbc4c659b5665bd,2024-03-12T15:00:00,0.00,53714.38,273953.00
synb1_txn_72998a1274b1c2e08b475c54,2024-03-13T09:00:00,34538.49,0.00,239414.51
