transaction_id,booking_datetime,direction_cn,amount_cny,cash_flow_type_cn,usage_scope_cn
synb1_txn_ae29bdcae488501659076577,2024-01-01T09:00:00,流入,790000.00,股东注资或股东借款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_5a4c5d38566e27ce1cb3c370,2024-01-05T09:00:00,流出,23000.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_3c3d20bb2db546bed9c99676,2024-01-07T09:00:00,流出,63000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_9a39dafbeb5a17e7a5222498,2024-01-07T09:00:00,流出,4501.67,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_ca0178d0c1d4c89ea8cb1e81,2024-01-08T09:00:00,流出,2233.50,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_9023ff49b7908b5469e70e02,2024-01-12T09:00:00,流出,76268.76,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_5ebf6a0b1562dc902c379d4f,2024-01-13T09:00:00,流出,13395.99,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_58d6580c0f99bce5dbac739f,2024-01-14T09:00:00,流出,6841.82,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_fbd334649f40aa2fba591e94,2024-01-14T15:00:00,流入,98143.03,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6db97293218ae39fcf4a6bbb,2024-01-16T15:00:00,流入,1759.44,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_9f9fe88cb51b140dfcc9fc13,2024-01-18T09:00:00,流出,15703.56,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f9fbc8e6b6726b34c0c2a59f,2024-01-19T09:00:00,流出,3884.53,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_cdb2752077a765723b3a9431,2024-01-19T09:00:00,流出,61592.09,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
