transaction_id,booking_datetime,direction_cn,amount_cny,cash_flow_type_cn,usage_scope_cn
synb1_txn_704c6575d265b5cf22d72576,2024-01-01T09:00:00,流入,1750000.00,股东注资或股东借款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c6d756e31568074707f080e7,2024-01-02T15:00:00,流入,43914.90,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_d8ed98f610523fbf2b414ece,2024-01-05T09:00:00,流出,6586.02,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6bd0e81df747b268773838fc,2024-01-05T09:00:00,流出,9000.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_3679da88fc0424a368582c75,2024-01-06T09:00:00,流出,8360.74,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_9527d2ee61635d397f2e1348,2024-01-06T15:00:00,流入,93037.55,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_5800c15baeedcca272c0fa78,2024-01-07T09:00:00,流出,40000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_8f2c013e4631b5d8de519815,2024-01-09T15:00:00,流入,1341.83,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_7940436714637153cc87e9c4,2024-01-10T15:00:00,流入,18177.90,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_83d9a51692364b914e064aea,2024-01-12T09:00:00,流出,20410.42,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_7c40cf2d9e62b02a494a67d7,2024-01-14T09:00:00,流出,467.22,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c5ad34101a04393f9fcc07a1,2024-01-14T15:00:00,流入,22345.31,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_fa12ab4524a642c40b78d709,2024-01-16T09:00:00,流出,5218.86,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_7f1536768384c941bc23e737,2024-01-18T09:00:00,流出,11963.42,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_2b50fc96dd76ea74997b2fca,2024-01-19T15:00:00,流入,7182.51,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_8e8a26a98fe90347d0396e0a,2024-01-20T09:00:00,流出,913.98,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_523b757d029a90fd10fe280f,2024-01-21T09:00:00,流出,159357.09,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_d01ff8e8e245bf7579fe47ef,2024-01-26T09:00:00,流出,17802.25,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_7cfe961b16962d3f2e53228e,2024-02-03T15:00:00,流入,26587.39,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_92a418f1cf3032a6c13f62f4,2024-02-04T09:00:00,流出,19762.55,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_225c6b1ab02367cfc2bcaff4,2024-02-05T09:00:00,流出,9000.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6bf0ca4d40e9a3091bca3ad8,2024-02-05T09:00:00,流出,26870.61,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_1b25aafb9cb80b7353d8ce2c,2024-02-05T15:00:00,流入,3589.64,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_02c1c13fe68d77b12b7d820c,2024-02-07T09:00:00,流出,40000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_a2c82ad0b97b28c2392b5b5b,2024-02-09T15:00:00,流入,4164.02,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
