transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_bbf95bdcd0eb6cbb94a3ed59,2025-01-01T09:00:00,0.00,132425.50,132425.50
synb1_txn_996796a53e7b7104e6f51714,2025-01-02T10:58:34,39792.16,0.00,92633.34
synb1_txn_e7e271561956213f631a5400,2025-01-03T09:20:32,2549.03,0.00,90084.31
synb1_txn_c9fe7bdec86dcee72c6c33cf,2025-01-03T13:52:28,40867.95,0.00,49216.36
synb1_txn_091f0edb623c8047b5c88e62,2025-01-03T16:34:36,527.68,0.00,48688.68
synb1_txn_f4fc0cccd3201ee91409d04b,2025-01-11T16:15:38,37378.68,0.00,11310.00
synb1_txn_580e787de6dbecd438b75c2e,2025-01-11T16:17:04,0.00,54012.98,65322.98
synb1_txn_7922e54ebb126a202769b1c0,2025-01-13T10:37:42,2071.95,0.00,63251.03
synb1_txn_4f552d76d11a2f50e0b77ff9,2025-01-15T12:04:53,0.00,52128.66,115379.69
synb1_txn_bdb2ac17a7fea994a630f654,2025-01-16T16:48:04,0.00,49848.58,165228.27
synb1_txn_eecf0ba9d472cdeee1a8c885,2025-01-18T10:52:29,2155.64,0.00,163072.63
synb1_txn_3c794eacda29944ff8be47b0,2025-01-19T13:45:15,587.56,0.00,162485.07
synb1_txn_9cb262ee7dc6cfd0aea17a49,2025-01-24T14:51:07,2271.38,0.00,160213.69
synb1_txn_62108339d358be99f35852c5,2025-01-24T17:32:26,35468.85,0.00,124744.84
synb1_txn_3623dd3259bfa11661162f67,2025-01-26T17:18:42,0.00,70209.78,194954.62
synb1_txn_300601163a6fce3fdf4f9e8c,2025-01-28T12:37:09,520.98,0.00,194433.64
synb1_txn_7e4b28293f480fa9729d7699,2025-01-31T16:58:02,625.78,0.00,193807.86
synb1_txn_8f9ed1ff3511271a6ec240af,2025-02-02T09:29:41,77077.65,0.00,116730.21
synb1_txn_d8123a708673d329793a6671,2025-02-03T09:00:00,0.00,339300.00,456030.21
synb1_txn_58698c8cfa46afcc0bd6b41d,2025-02-04T15:12:36,64075.54,0.00,391954.67
synb1_txn_e3aff8106d2e046f34711ee4,2025-02-09T14:20:56,0.00,33416.79,425371.46
synb1_txn_1461069f02effcd9d909706d,2025-02-11T16:06:07,0.00,31355.95,456727.41
synb1_txn_373f9e45c83e3f06e4ef7935,2025-02-12T14:31:33,2186.57,0.00,454540.84
