transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_f407fee632d5d9c598ddce5b,2025-01-01T09:00:00,0.00,314911.42,314911.42
synb1_txn_2f9ac348bbad90b4bc82dfee,2025-01-01T16:20:27,5651.98,0.00,309259.44
synb1_txn_eecb2fae834fbb103b6bbb66,2025-01-04T17:13:56,2419.67,0.00,306839.77
synb1_txn_f27ffdd7a3262354b341ca7e,2025-01-05T17:20:25,2566.50,0.00,304273.27
synb1_txn_a17b1b0c891b5ea451f99053,2025-01-09T15:32:30,2048.54,0.00,302224.73
synb1_txn_0105faed9e839928ec8e54eb,2025-01-11T09:30:21,1514.17,0.00,300710.56
synb1_txn_c4c4f9b51a94ab368e83e12e,2025-01-12T15:09:22,5424.22,0.00,295286.34
synb1_txn_d2bfae73077a5c3a791f0fff,2025-01-21T10:36:55,1846.13,0.00,293440.21
synb1_txn_b272ee0d54d93783baf8733a,2025-01-22T09:26:12,1587.66,0.00,291852.55
synb1_txn_ce194cb4e58d38f98982f3af,2025-01-24T09:16:27,5389.21,0.00,286463.34
synb1_txn_f3a3553028d67a5a7d726c5f,2025-01-24T15:53:49,1865.29,0.00,284598.05
synb1_txn_735faadfc2047e0b91860738,2025-01-30T14:23:39,1727.04,0.00,282871.01
synb1_txn_6ca4687e4b7790170a3db6c0,2025-01-31T12:59:21,5784.59,0.00,277086.42
synb1_txn_38a39812594ebb019f93d9ee,2025-02-01T13:45:17,55639.21,0.00,221447.21
synb1_txn_d5fa9ed6818a8b789b6e38a1,2025-02-01T14:14:42,2264.49,0.00,219182.72
synb1_txn_51c5342e5ec78147a9a668c6,2025-02-01T16:31:26,1897.84,0.00,217284.88
synb1_txn_ebeb1284585cca86a83457b5,2025-02-03T14:43:47,46769.10,0.00,170515.78
synb1_txn_0c6d87c6ce587362dfdc203a,2025-02-04T12:08:21,1585.15,0.00,168930.63
synb1_txn_b3bb03987583798b9acb8ebc,2025-02-05T09:19:36,6245.63,0.00,162685.00
synb1_txn_31d3fda4dc7975ecf3572c77,2025-02-06T15:54:25,5693.90,0.00,156991.10
synb1_txn_e4d18b830025be6d871f963f,2025-02-11T09:41:34,2216.01,0.00,154775.09
synb1_txn_3b55a46ee41710bd77beccb3,2025-02-11T09:49:34,1408.76,0.00,153366.33
synb1_txn_702cc15f4d397fe7ad40a9b3,2025-02-11T13:45:48,5400.42,0.00,147965.91
synb1_txn_a3962c698c517236f2d67911,2025-02-11T15:45:31,4910.05,0.00,143055.86
synb1_txn_90a43549ed3a27ea7eb09fa3,2025-02-12T11:06:47,1798.83,0.00,141257.03
synb1_txn_74008266c06da7d2b4701840,2025-02-12T17:15:45,59197.90,0.00,82059.13
synb1_txn_6bf5071a74b28187a40f0f5d,2025-02-16T14:01:29,53076.72,0.00,28982.41
synb1_txn_c94ef9eabdff7e84f3e3fffa,2025-02-18T10:37:47,0.00,34911.22,63893.63
synb1_txn_8a50cc40bd177c899940e414,2025-02-18T15:38:52,0.00,24766.44,88660.07
synb1_txn_86bafd33e046249d8dcfe60c,2025-02-22T12:24:22,0.00,26287.55,114947.62
synb1_txn_914eb01e5dcd1e1275a01a87,2025-02-23T11:21:48,2521.66,0.00,112425.96
synb1_txn_4c16761fc56c66a50f98860a,2025-02-25T11:25:16,0.00,25284.79,137710.75
synb1_txn_5e9f344f9a8c68296c7b96e7,2025-02-28T09:00:00,6955.35,0.00,130755.40
synb1_txn_454cb9857e589d51dadcbd56,2025-02-28T09:00:00,2225.00,0.00,128530.40
synb1_txn_44172e4c90d0bea5b0afd301,2025-02-28T09:00:00,267.00,0.00,128263.40
synb1_txn_8b55a7ced8eb67391bd6dd0a,2025-02-28T11:54:26,1882.26,0.00,126381.14
synb1_txn_50c21b02280da40eb7c59634,2025-03-02T13:22:27,1445.08,0.00,124936.06
synb1_txn_01264cac221b659f4e690d7a,2025-03-03T12:03:19,2554.77,0.00,122381.29
synb1_txn_12d9f3dcfe3b08aea8589843,2025-03-07T14:56:07,5476.06,0.00,116905.23
synb1_txn_387dc679ccaf08146e4a07cb,2025-03-09T13:36:25,1891.17,0.00,115014.06
synb1_txn_0aeffed1fe0044c7a3c5f2ee,2025-03-11T11:33:34,0.00,62979.40,177993.46
synb1_txn_3d492167a9855afa62bd91b3,2025-03-11T13:18:35,1441.39,0.00,176552.07
synb1_txn_0efad9dc1ccbf36d7dcff91b,2025-03-14T10:58:47,70005.81,0.00,106546.26
synb1_txn_59ff1e23548c1687f75d3872,2025-03-15T13:12:49,1777.46,0.00,104768.80
synb1_txn_ffadacb15f693f7943724a7c,2025-03-15T15:06:36,1987.61,0.00,102781.19
synb1_txn_630c7f36869b474729205061,2025-03-20T16:47:05,0.00,46261.10,149042.29
synb1_txn_81918d8bd34f59a9a573cb8f,2025-03-21T09:09:53,2466.45,0.00,146575.84
synb1_txn_57ec30c04d406c3085031be4,2025-03-21T11:54:13,6307.60,0.00,140268.24
synb1_txn_788290130c085877b2515cfb,2025-03-21T15:33:23,77644.96,0.00,62623.28
synb1_txn_78de0b9c9e99d8a6569a47fd,2025-03-23T13:04:11,4645.09,0.00,57978.19
synb1_txn_462803a0254d61122133fa74,2025-03-23T14:03:38,5821.25,0.00,52156.94
synb1_txn_66551f7484438ed943d3c270,2025-03-23T17:54:34,0.00,64031.65,116188.59
synb1_txn_2a515e4ca4230deaac198e9e,2025-03-24T17:50:53,2011.07,0.00,114177.52
synb1_txn_6a8c912badb7b3fb62e22d54,2025-03-26T10:35:10,0.00,51452.85,165630.37
synb1_txn_0597da9ad40cd12b2c2d696a,2025-03-28T09:00:00,7245.75,0.00,158384.62
synb1_txn_681fedc2f2bb00ef199ac6fb,2025-03-28T09:00:00,2269.50,0.00,156115.12
synb1_txn_3eb271ef91ab4d7b53b2f373,2025-03-28T09:00:00,272.34,0.00,155842.78
synb1_txn_cb4cf33d6c0c1e326df31039,2025-03-30T15:19:27,57993.47,0.00,97849.31
synb1_txn_d3e20d366d7cdb4aecddc21b,2025-03-31T11:09:49,72401.32,0.00,25447.99
synb1_txn_fb058dd12d72237a5b78adf2,2025-04-01T17:58:13,1997.98,0.00,23450.01
synb1_txn_9e8c0237ef880fa1ba59673a,2025-04-02T12:29:46,6273.74,0.00,17176.27
synb1_txn_2916c4f356dd020d7144da7e,2025-04-06T17:55:30,2002.79,0.00,15173.48
synb1_txn_518ee7046d78c02eef823523,2025-04-09T13:16:55,2377.08,0.00,12796.40
synb1_txn_65abfa5f83cbfec7e27b987a,2025-04-12T17:44:00,1671.40,0.00,11125.00
synb1_txn_1d977eb248c688bb38dd2c9d,2025-04-13T12:36:41,0.00,76967.54,88092.54
synb1_txn_21838a6a8da7e8b9461895e2,2025-04-14T17:35:30,1375.74,0.00,86716.80
synb1_txn_513bdad02548a18cc1beb1d5,2025-04-16T16:27:54,1629.88,0.00,85086.92
synb1_txn_f66772147e6dd2098c9a49ee,2025-04-18T16:58:39,0.00,103913.87,189000.79
synb1_txn_1292cacd3e600811145b886b,2025-04-21T10:09:22,2375.41,0.00,186625.38
synb1_txn_2dbb0eb3cc703b434ef54a5c,2025-04-21T14:50:31,2144.72,0.00,184480.66
synb1_txn_6821fa9da7ce66b84d283669,2025-04-21T15:30:56,4802.98,0.00,179677.68
synb1_txn_1ae1c7d197d810a5c10bcb89,2025-04-21T17:09:54,0.00,84710.43,264388.11
synb1_txn_e0cb67a85ba970ab8a98b442,2025-04-23T11:18:26,4860.24,0.00,259527.87
synb1_txn_6bc46fa0b5967d05189407ca,2025-04-23T15:21:41,6313.04,0.00,253214.83
synb1_txn_7fb59102ee86bc9acbaadb84,2025-04-24T11:32:18,0.00,79283.16,332497.99
synb1_txn_74fe51081fb221404b7abc4c,2025-04-26T13:25:59,46024.82,0.00,286473.17
synb1_txn_03f9f9e56d6115e858fa78ed,2025-04-27T16:02:17,38858.17,0.00,247615.00
synb1_txn_f17f452413eac82ecc32d261,2025-04-28T09:00:00,7536.16,0.00,240078.84
synb1_txn_db0cb9cd544d6341b31ec436,2025-04-28T09:00:00,2314.00,0.00,237764.84
synb1_txn_0a68158f3f0c507e95b56778,2025-04-28T09:00:00,277.68,0.00,237487.16
synb1_txn_32ef5749f0fc25881ef4b4b5,2025-04-28T15:23:49,55662.89,0.00,181824.27
synb1_txn_8b93868489a0a91de089426a,2025-04-30T09:57:17,47729.09,0.00,134095.18
synb1_txn_eaa69a2e49efa10838b7c2e8,2025-05-02T12:39:13,2038.85,0.00,132056.33
synb1_txn_823524255c73f22f1d83d998,2025-05-02T16:26:20,0.00,50642.00,182698.33
synb1_txn_1b32b88235ee6b35d27c2b07,2025-05-03T15:04:40,6020.21,0.00,176678.12
synb1_txn_f20c6da3912796e098bfb001,2025-05-03T16:04:30,5260.49,0.00,171417.63
synb1_txn_8df7bb14103d9b690d606e34,2025-05-03T16:47:37,1767.92,0.00,169649.71
synb1_txn_b6dbece0ddd6350626eb55a7,2025-05-03T17:28:55,5313.79,0.00,164335.92
synb1_txn_e37dee84602dee42541d9047,2025-05-05T12:57:14,0.00,69488.95,233824.87
synb1_txn_67b52ea5fed1479840e90383,2025-05-05T15:01:25,46067.04,0.00,187757.83
synb1_txn_dd1b5751ade63f65adaa55cd,2025-05-11T17:35:14,46732.13,0.00,141025.70
synb1_txn_adb98d9ff0005a0fb4a71a20,2025-05-12T10:42:50,5655.51,0.00,135370.19
synb1_txn_c46581542852883c685c7da6,2025-05-12T11:23:40,0.00,50819.45,186189.64
synb1_txn_e94d4493c5d5c78679e1be70,2025-05-13T10:16:09,2140.84,0.00,184048.80
synb1_txn_e7adc4b951a5927b985a762b,2025-05-15T15:28:03,1702.79,0.00,182346.01
synb1_txn_7f3d85a689b316534de865e5,2025-05-19T15:29:18,1736.35,0.00,180609.66
synb1_txn_0e4be7cf5a943ac9fd8614f3,2025-05-25T10:26:47,0.00,64899.60,245509.26
synb1_txn_cf142dbaa54f75c3986971e8,2025-05-25T12:39:42,2146.80,0.00,243362.46
synb1_txn_cc89867d97778f6868e3c3ed,2025-05-28T09:00:00,7826.57,0.00,235535.89
synb1_txn_9ccaa3c45d4d9c11ead99ff0,2025-05-28T09:00:00,2358.50,0.00,233177.39
synb1_txn_9aefcc17175318b298284831,2025-05-28T09:00:00,283.02,0.00,232894.37
synb1_txn_27dbee90d316b5b2c96f74d0,2025-05-29T14:32:51,1467.94,0.00,231426.43
synb1_txn_ab776b3ab38ea179fc0f86e2,2025-05-30T15:06:19,2573.51,0.00,228852.92
synb1_txn_ade3cc649b1fcdc0c98bb02d,2025-05-31T16:19:35,38558.81,0.00,190294.11
synb1_txn_ad2bf2aa5157cb9cd1b4139f,2025-05-31T16:24:22,36150.89,0.00,154143.22
synb1_txn_15d6db97b6c84df3ce557348,2025-06-01T09:39:36,34082.17,0.00,120061.05
synb1_txn_6b69c95bd96d5b4aafc9a543,2025-06-01T13:54:34,35344.62,0.00,84716.43
synb1_txn_fd066e8aebcc32f7f37ebeef,2025-06-02T16:14:13,2064.48,0.00,82651.95
synb1_txn_b64c77766df94ae867cf6af4,2025-06-03T12:35:30,2276.90,0.00,80375.05
synb1_txn_b4c5cdb8dfbbcea30cb0789e,2025-06-04T14:01:22,1969.75,0.00,78405.30
synb1_txn_e1457f8f2f3852aa9d81d7ff,2025-06-06T14:34:59,5126.55,0.00,73278.75
synb1_txn_cf9740f540de3f3874af2acd,2025-06-06T15:42:09,1862.25,0.00,71416.50
synb1_txn_541b79b35c551e5aa354d74d,2025-06-11T12:53:04,4953.65,0.00,66462.85
synb1_txn_d66c19997282212b68f7a8cd,2025-06-11T17:29:29,47945.10,0.00,18517.75
synb1_txn_37a77a27ca18c3ec397748f7,2025-06-14T10:42:41,0.00,55921.41,74439.16
synb1_txn_70277615226b7c1fb10cfe86,2025-06-14T17:12:18,0.00,52880.45,127319.61
synb1_txn_d169a098dc36302db63ea8e9,2025-06-16T14:51:20,5791.51,0.00,121528.10
synb1_txn_857de23cbbc2047266557e76,2025-06-16T16:07:24,0.00,53527.05,175055.15
synb1_txn_f6e81eec5c52068f1f89c7e3,2025-06-17T10:09:26,0.00,69071.09,244126.24
synb1_txn_0334c87a307e88e362f4ec76,2025-06-19T11:50:59,38322.42,0.00,205803.82
synb1_txn_8aa3fa3278c7ceda2dffd061,2025-06-19T16:47:01,1343.07,0.00,204460.75
synb1_txn_e7da8d3c710cb085c9346ace,2025-06-23T17:08:45,1927.08,0.00,202533.67
synb1_txn_87d54ef9dbf95c608bf09e00,2025-06-26T14:56:30,6378.29,0.00,196155.38
synb1_txn_a536185f6f987a6e8b81be55,2025-06-26T16:36:40,2588.87,0.00,193566.51
synb1_txn_9121c89affe98e61d25b601f,2025-06-27T11:23:24,1542.60,0.00,192023.91
synb1_txn_c86effc483d74415a660b8f0,2025-06-30T09:00:00,7536.16,0.00,184487.75
synb1_txn_91b80254a96fe6ea5831b8be,2025-06-30T09:00:00,2314.00,0.00,182173.75
synb1_txn_7c84431b0dab6be214cf4ba6,2025-06-30T09:00:00,277.68,0.00,181896.07
synb1_txn_10e4c28126c99a9b497576ec,2025-07-01T15:57:54,0.00,47087.82,228983.89
synb1_txn_a6877159007266fa0e6b170f,2025-07-02T10:20:39,1728.54,0.00,227255.35
synb1_txn_9690a4914d076a84fae03774,2025-07-03T12:39:21,2285.53,0.00,224969.82
synb1_txn_d548b146f23c69a9478c6187,2025-07-05T10:50:41,5206.61,0.00,219763.21
synb1_txn_ca78ce17299fc5c6a022bf69,2025-07-06T11:16:05,36242.19,0.00,183521.02
synb1_txn_039dc908975d614e7fb3f85c,2025-07-08T12:25:21,1785.02,0.00,181736.00
synb1_txn_eb8b1d936a6b0c77e1523b91,2025-07-08T14:27:35,1529.88,0.00,180206.12
synb1_txn_c581972e0c2577a2f427f867,2025-07-09T15:40:00,34169.64,0.00,146036.48
synb1_txn_e5f949c6d8863e852e694ca9,2025-07-13T16:14:31,2444.17,0.00,143592.31
synb1_txn_01559d3c5cc77288959ce086,2025-07-14T10:01:24,4795.33,0.00,138796.98
synb1_txn_dbe9d5b4a3360a21eb39927c,2025-07-15T15:17:50,6605.30,0.00,132191.68
synb1_txn_9543f27284b62aa71d5077a3,2025-07-16T15:52:21,0.00,61753.42,193945.10
synb1_txn_83cd67a5fa4bc479d6c3c45a,2025-07-21T13:29:44,42440.23,0.00,151504.87
synb1_txn_32feef5ee2cff4673bf83a60,2025-07-22T10:55:51,0.00,50477.83,201982.70
synb1_txn_bc326e17a74b58e8c6c4ea94,2025-07-22T14:57:41,2371.28,0.00,199611.42
synb1_txn_693f7e8f847ca73670730061,2025-07-23T12:48:36,1799.02,0.00,197812.40
synb1_txn_e1f0c8bbdf603948c83b35ec,2025-07-23T13:50:36,0.00,67630.93,265443.33
synb1_txn_b78962415def1b1c2750da74,2025-07-24T09:01:18,43095.75,0.00,222347.58
synb1_txn_6399b27aeb8e2e9a396e4554,2025-07-24T13:49:00,5642.76,0.00,216704.82
synb1_txn_383beb1b4386c3ca32643962,2025-07-28T09:00:00,7245.75,0.00,209459.07
synb1_txn_c71b3bbcb68b64d33a7bddf0,2025-07-28T09:00:00,2269.50,0.00,207189.57
synb1_txn_cb61933928789c63fc795960,2025-07-28T09:00:00,272.34,0.00,206917.23
synb1_txn_e8f63b43eb477e50595fe6ba,2025-07-29T09:51:34,1631.56,0.00,205285.67
synb1_txn_b63ba6bf089aea22c4fd351a,2025-08-02T11:10:33,37219.80,0.00,168065.87
synb1_txn_dbcee610fe948ac3084f9a92,2025-08-03T15:18:21,2475.85,0.00,165590.02
synb1_txn_859061610cc173431bb0b047,2025-08-07T17:32:44,0.00,51316.72,216906.74
synb1_txn_2c57f93d526babe56942db12,2025-08-08T13:25:12,5963.28,0.00,210943.46
synb1_txn_dbb29cf6e03fb90b9aecb96c,2025-08-09T13:06:49,0.00,45891.25,256834.71
synb1_txn_63c64971ea0df4032e1beda9,2025-08-10T09:19:05,1921.91,0.00,254912.80
synb1_txn_0922e22f65838f7751846246,2025-08-10T14:42:08,27276.57,0.00,227636.23
synb1_txn_8b7d99f553f0fbdb0baa1ed8,2025-08-11T16:18:24,1750.96,0.00,225885.27
synb1_txn_0b126c149ecec208a39d1e84,2025-08-12T12:15:56,2201.01,0.00,223684.26
synb1_txn_9a92a0e015109481dfe18a1f,2025-08-13T12:06:07,0.00,67289.17,290973.43
