transaction_id,booking_datetime,direction_cn,amount_cny,cash_flow_type_cn,usage_scope_cn
synb1_txn_77d141519b59780e6a731407,2024-01-01T09:00:00,流入,1320000.00,股东注资或股东借款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_1552e0a606294c3998853dd4,2024-01-05T09:00:00,流出,8200.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_7febee57e27897a6434820fd,2024-01-06T09:00:00,流出,66.07,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b5bf57155d3c33649f57e64a,2024-01-06T15:00:00,流入,10585.96,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_753977649af0c43993218bbc,2024-01-07T09:00:00,流出,337.80,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_ddf872ddc269ad39f2af9b2a,2024-01-07T09:00:00,流出,24000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_a88171dfff5e146d16441e3b,2024-01-08T09:00:00,流出,2305.28,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_639901e4e174e709698e6a96,2024-01-09T09:00:00,流出,25502.87,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_56f72eb4ecf31c2490c672a3,2024-01-15T09:00:00,流出,56.30,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_13d15f47dbde4a599ac8ec6f,2024-01-16T15:00:00,流入,73091.82,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_d1f3b2fff617b96d7bcf04fa,2024-01-21T09:00:00,流出,41000.00,支付设备合同分期款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_4704dcd49a81a270aa1c7d22,2024-01-22T09:00:00,流出,12839.79,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_725ac97f7c535e5ad166f712,2024-01-24T09:00:00,流出,2234.55,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_788f8a35171b96c7f0b46a64,2024-01-24T15:00:00,流入,53822.22,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_2a993666abf69a89a959ff5e,2024-01-27T09:00:00,流出,19532.34,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_7bdb6d70f6d99c73a1797338,2024-02-02T09:00:00,流出,43437.40,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_4a3287540eb9efb4695c8a01,2024-02-02T09:00:00,流出,10514.96,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c83625925cb3307cb9bef045,2024-02-03T09:00:00,流出,15540.67,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_206f4c2d1b430a04392b01e7,2024-02-05T09:00:00,流出,8200.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_ca8a043ce9746872cead89d6,2024-02-07T09:00:00,流出,24000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e256e70e7b6f43031e291c7b,2024-02-08T09:00:00,流出,54385.55,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_97a21f421552bbd9c12b1636,2024-02-12T09:00:00,流出,1959.45,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_9ab5e48720673e53f2556ef9,2024-02-13T09:00:00,流出,61322.68,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_9ad9992de51247ee748cc516,2024-02-13T15:00:00,流入,53851.54,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_ef4e3ffa1d1e86a1e2149ae6,2024-02-14T09:00:00,流出,37000.00,支付设备合同分期款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_a967979b1656b3fbfb0e453d,2024-02-14T15:00:00,流入,24381.31,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_8c8b629005c06a013cf8d82b,2024-02-15T09:00:00,流出,12176.15,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_8170ade59017d8280efd147b,2024-02-15T15:00:00,流入,17213.18,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_603e38819c28d949b8860c4f,2024-02-15T15:00:00,流入,22272.51,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_703318c0f708792ebdaf1dbd,2024-02-16T09:00:00,流出,14479.37,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_05aff56511ccbe6a6ddb5a2b,2024-02-17T09:00:00,流出,900.75,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_d81519e3ae7472212d4dc438,2024-02-18T09:00:00,流出,8500.00,缴纳企业所得税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6ad02babeb8999621cd208ce,2024-02-18T09:00:00,流出,2500.00,缴纳模拟增值税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_fd693c6a8d346f447be6cc3a,2024-02-18T09:00:00,流出,300.00,缴纳附加税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_db39262b078ddb48eb2369ed,2024-02-19T09:00:00,流出,2319.01,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_bd656a939fc5455b24fa6741,2024-02-20T15:00:00,流入,2268.40,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_59c812bca0f534bf5b84304b,2024-02-21T09:00:00,流出,1696.53,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_55c333a024c759bc18ab1bfd,2024-02-22T09:00:00,流出,2891.24,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_a66206f8914e976c6752aee7,2024-02-24T15:00:00,流入,19937.94,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f35999324d8315d5b9d3456d,2024-02-24T15:00:00,流入,35221.26,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_ceff420a14c4811337ef9783,2024-02-24T15:00:00,流入,42784.83,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_d6fb5521cf204d8841310da1,2024-02-25T15:00:00,流入,9875.46,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e1f768045a35eee1a24f0de7,2024-02-27T09:00:00,流出,137.97,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0184df16b9d86c72d2eb0096,2024-02-27T09:00:00,流出,1782.97,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e5dadc3b971f16904ecffd7c,2024-02-28T09:00:00,流出,29000.00,支付设备合同分期款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_84c42f6e1428092b4f3a2afe,2024-02-28T09:00:00,流出,305.30,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e14cdb1c3efb90f942ab2108,2024-02-28T15:00:00,流入,16551.20,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_23f87be59b27ef04a0889d07,2024-02-28T15:00:00,流入,16642.37,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_ecdbbb4d0a647e7824dd0220,2024-03-02T09:00:00,流出,17961.99,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_1a9cd8f02a60249a5c940acb,2024-03-02T15:00:00,流入,5822.65,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c947b991b67d0e5af719ebe2,2024-03-03T09:00:00,流出,19577.13,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_908516da1f65248283595c54,2024-03-03T15:00:00,流入,29920.24,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_dc7f89fd2b8e5a047558ad92,2024-03-04T09:00:00,流出,14231.09,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
