calendar_date,inflow_cny,outflow_cny,transaction_count,ending_balance_cny,day_cut_basis,source_last_transaction_id,reconciliation_status,calendar_source,calendar_inference_status,is_bank_workday,business_step,target_date,execution_status
2025-01-01,2003374.47,0.00,1,2003374.47,last_posted_transaction_or_prior_closing_balance,synb1_txn_066a8eaa8cb5c747775b1cc7,trusted,historical_transaction_override,historical_transaction_override,True,1,2025-01-02,complete
2025-01-02,0.00,0.00,0,2003374.47,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,2,2025-01-03,complete
2025-01-03,0.00,15486.64,1,1987887.83,last_posted_transaction_or_prior_closing_balance,synb1_txn_23b92f94b883e52470733a7e,trusted,weekday_rule,base_calendar,True,3,2025-01-04,complete
2025-01-04,0.00,9717.78,2,1978170.05,last_posted_transaction_or_prior_closing_balance,synb1_txn_c38c16a29f8a5a0afd54e266,trusted,historical_transaction_override,historical_transaction_override,True,4,2025-01-06,complete
2025-01-05,0.00,0.00,0,1978170.05,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2025-01-06,0.00,0.00,0,1978170.05,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,5,2025-01-07,complete
2025-01-07,0.00,0.00,0,1978170.05,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,6,2025-01-08,complete
2025-01-08,0.00,6734.71,1,1971435.34,last_posted_transaction_or_prior_closing_balance,synb1_txn_54ac27a7dd667b04bb5d75aa,trusted,weekday_rule,base_calendar,True,7,2025-01-09,complete
2025-01-09,0.00,5498.30,1,1965937.04,last_posted_transaction_or_prior_closing_balance,synb1_txn_2ed314e5b5571627a76500dd,trusted,weekday_rule,base_calendar,True,8,2025-01-10,complete
2025-01-10,0.00,0.00,0,1965937.04,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,9,2025-01-13,complete
2025-01-11,0.00,0.00,0,1965937.04,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2025-01-12,0.00,0.00,0,1965937.04,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
