transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_e38674451b4811a19de38a6f,2024-01-01T09:00:00,0.00,3296000.00,3296000.00
synb1_txn_8891386f5d82a6118460d99e,2024-01-03T09:00:00,67.61,0.00,3295932.39
synb1_txn_7f8892e73b22adc882b48064,2024-01-05T09:00:00,24500.00,0.00,3271432.39
synb1_txn_9d4af4c0344527ea1813c24a,2024-01-05T09:00:00,305922.71,0.00,2965509.68
synb1_txn_9cd431d90846441841ff94b6,2024-01-06T09:00:00,4697.48,0.00,2960812.20
synb1_txn_34bcd43df99a573addbdc1ce,2024-01-07T09:00:00,105000.00,0.00,2855812.20
synb1_txn_7acedda1b23e2302843beaae,2024-01-10T09:00:00,169261.02,0.00,2686551.18
synb1_txn_a0ad8f3b6bbc18a9a621abd2,2024-01-12T15:00:00,0.00,166146.21,2852697.39
synb1_txn_1b3295e4b841d315d43c3424,2024-01-20T09:00:00,9347.59,0.00,2843349.80
synb1_txn_b87620638ebf53e78baf6646,2024-01-23T09:00:00,157044.80,0.00,2686305.00
synb1_txn_1d15eb5b80bd1211e3764c9a,2024-01-25T09:00:00,8451.69,0.00,2677853.31
synb1_txn_40df01704208237bd6fd6d7c,2024-01-27T09:00:00,5991.00,0.00,2671862.31
synb1_txn_fa44bb74cd4b485c699a7a60,2024-01-27T09:00:00,989.70,0.00,2670872.61
synb1_txn_733a6bb41e6683004f758040,2024-01-27T15:00:00,0.00,243015.18,2913887.79
synb1_txn_b74bd2e7668908e8bbaa94b8,2024-01-28T15:00:00,0.00,201878.61,3115766.40
synb1_txn_82c280b38604bd576c148d74,2024-01-31T09:00:00,280000.00,0.00,2835766.40
synb1_txn_91d555854e255b64227dc4a5,2024-02-04T09:00:00,8732.04,0.00,2827034.36
synb1_txn_2488a7bdb351a463e831994b,2024-02-05T09:00:00,24500.00,0.00,2802534.36
synb1_txn_a616d27cb531c27f8444bda7,2024-02-05T09:00:00,55247.23,0.00,2747287.13
synb1_txn_b2d962d80b87d2daa375f0b2,2024-02-05T15:00:00,0.00,82488.43,2829775.56
synb1_txn_36d6d395f09d99e850889712,2024-02-06T15:00:00,0.00,62606.32,2892381.88
synb1_txn_e8c22c3e3fc74e097f1bdc5c,2024-02-07T09:00:00,105000.00,0.00,2787381.88
synb1_txn_8815fff04fea78ad435716aa,2024-02-08T09:00:00,68008.70,0.00,2719373.18
synb1_txn_627855d6094305bcb97f110a,2024-02-08T09:00:00,101964.66,0.00,2617408.52
synb1_txn_15612682e8095dfc5ff2dbd8,2024-02-09T09:00:00,58665.18,0.00,2558743.34
synb1_txn_4d1e48d9bebb0f1ffab1abd0,2024-02-12T09:00:00,52019.06,0.00,2506724.28
synb1_txn_459cc8c81c98829c1f295d80,2024-02-14T15:00:00,0.00,121123.32,2627847.60
synb1_txn_71e8af7fd7f5d5a4bc31f9e3,2024-02-15T09:00:00,1151.46,0.00,2626696.14
synb1_txn_ef7d954bfc924c8cabe8c8f0,2024-02-15T09:00:00,94464.73,0.00,2532231.41
synb1_txn_d13c0ce702973dba6f02b3f2,2024-02-17T15:00:00,0.00,143923.17,2676154.58
synb1_txn_69014815a6dfa18be4200547,2024-02-18T09:00:00,25749.18,0.00,2650405.40
synb1_txn_66580f35685f237c32fdbd82,2024-02-18T09:00:00,10184.00,0.00,2640221.40
synb1_txn_fe271475e014bd68ccd036f4,2024-02-18T09:00:00,1222.08,0.00,2638999.32
