transaction_id,booking_datetime,direction_cn,amount_cny,cash_flow_type_cn,usage_scope_cn
synb1_txn_4182b24c26f200b906355caa,2024-01-01T09:00:00,流入,12500000.00,股东注资或股东借款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_86cd530c317765d1b0fce7d8,2024-01-03T15:00:00,流入,217446.05,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_1ad12fa1fab6e8987f314c76,2024-01-04T09:00:00,流出,521787.81,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_656bdb7e37aabcf5b96e3bf8,2024-01-04T15:00:00,流入,192149.63,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_3384a272501e787730e9edf5,2024-01-05T09:00:00,流出,82000.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_280cc5c00c2c27e05d4fccaa,2024-01-06T09:00:00,流出,16117.15,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b8f5624db7f9a971b938e353,2024-01-06T15:00:00,流入,129046.02,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_9f69086c4c55fd2910a6abf9,2024-01-07T09:00:00,流出,350000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_5d91be6de91407208719d888,2024-01-09T09:00:00,流出,28918.66,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_47ce88d295f409a7a1cdf30f,2024-01-09T09:00:00,流出,7536.88,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_78fac40df58dd49878c94a25,2024-01-10T09:00:00,流出,20755.57,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_78b0b38a552fba11b58d4415,2024-01-12T15:00:00,流入,21771.80,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_50bdb0a5957254ecc52a3594,2024-01-15T15:00:00,流入,41714.92,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b09a1a2e33a1b3070ea46c9c,2024-01-16T15:00:00,流入,510053.80,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_3bb1dc0a186e5585da136288,2024-01-20T09:00:00,流出,176201.55,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_81752f13697f0f089f4748f4,2024-01-22T09:00:00,流出,202534.02,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_5ff7279e3194267d3df5c6f4,2024-01-22T15:00:00,流入,43336.31,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
