transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_779063b1dbf9f73f55964607,2025-01-01T09:00:00,0.00,1195693.83,1195693.83
synb1_txn_13c917acd56e0e227616d309,2025-01-01T10:54:28,0.00,1490700.00,2686393.83
synb1_txn_9e92d358fb4552310a588142,2025-01-11T12:33:00,41143.32,0.00,2645250.51
synb1_txn_95d65da3aed6db271e59516c,2025-01-18T09:56:02,149070.00,0.00,2496180.51
synb1_txn_aa62311785e8a78d53884d48,2025-02-09T15:19:52,149070.00,0.00,2347110.51
synb1_txn_18a06b7c5835a39eff523c0d,2025-02-11T13:55:23,1871607.35,0.00,475503.16
synb1_txn_27c93a57bf6b354cf35c7052,2025-02-15T17:23:40,41143.32,0.00,434359.84
synb1_txn_fcbea009c9aa09c89871e81d,2025-02-24T17:04:53,0.00,1453432.50,1887792.34
synb1_txn_1e1c48c1825db6d81c33e1cc,2025-03-07T11:31:42,0.00,1416165.00,3303957.34
synb1_txn_70fe60cda678a3bbcd7c693b,2025-03-17T09:06:06,149070.00,0.00,3154887.34
synb1_txn_415234645982d978fd80c668,2025-03-18T11:37:36,41143.32,0.00,3113744.02
synb1_txn_4d9f2fc9f53834ed7effc342,2025-03-22T14:41:55,1431446.04,0.00,1682297.98
synb1_txn_e5e8a0911837b09b8c4bc7f2,2025-04-04T11:17:58,0.00,1378897.50,3061195.48
synb1_txn_2a7514b2ff3e76751a53053c,2025-04-08T15:04:01,149070.00,0.00,2912125.48
synb1_txn_006bfe6ee33ed7029118d888,2025-04-16T17:54:00,41143.32,0.00,2870982.16
synb1_txn_d14c9f89455cbcf5095a6353,2025-04-23T09:37:55,1140572.38,0.00,1730409.78
synb1_txn_af1c814483759d8d97d127a9,2025-04-28T09:00:00,29413.00,0.00,1700996.78
synb1_txn_2dc320b8c960ff60ee3258d9,2025-04-28T09:00:00,43602.97,0.00,1657393.81
synb1_txn_781478e3a6ad8591971dcfc3,2025-04-28T09:00:00,5232.34,0.00,1652161.47
