transaction_id,booking_datetime,direction_cn,amount_cny,cash_flow_type_cn,usage_scope_cn
synb1_txn_66d6edd34da7e9b10b85feb9,2024-01-01T09:00:00,流入,1596500.00,股东注资或股东借款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_2a32f5e90ad3f5758dc7d4df,2024-01-05T09:00:00,流出,5500.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_de5135c6bb690a4e26b62d6f,2024-01-06T09:00:00,流出,8840.69,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f248d476a9e3c1a600dfd48a,2024-01-07T09:00:00,流出,24000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_faab6a78b9a2dc358641d655,2024-01-15T09:00:00,流出,16535.87,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_62d9766d8c115c4c8a2f304b,2024-01-16T09:00:00,流出,3446.56,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_cf8eb3f4f65c84eb60b962e1,2024-01-19T09:00:00,流出,61525.10,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_094997b918e52e2474d16090,2024-01-20T09:00:00,流出,11865.98,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e07c073f65c7405a6fc2165c,2024-01-20T15:00:00,流入,66072.09,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_180ef3e426bbb3369bd502c5,2024-01-20T15:00:00,流入,95978.61,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_8b8243f830cb72ae9123a51e,2024-01-22T09:00:00,流出,60000.00,支付设备合同分期款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_3fae5b72529c91e3a4f6fed0,2024-01-23T09:00:00,流出,753.44,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_eb0cb168ed9b2fdce56a3afe,2024-01-25T09:00:00,流出,13789.15,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_d53bcf0aa4020833bedb5899,2024-01-25T09:00:00,流出,68524.81,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_40a321410e2085c7dab313e0,2024-01-28T15:00:00,流入,37341.30,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_14f1e01452927339e87c7711,2024-02-03T15:00:00,流入,13879.97,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_595fdd893a5593abe33de105,2024-02-05T09:00:00,流出,3520.18,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0c02095f32720d9678879e23,2024-02-05T09:00:00,流出,5500.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_5930fe3917632235b6091f00,2024-02-05T09:00:00,流出,66943.78,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e855fd4b793b69e22015a256,2024-02-06T09:00:00,流出,12490.48,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
