calendar_date,inflow_cny,outflow_cny,transaction_count,ending_balance_cny,day_cut_basis,source_last_transaction_id,reconciliation_status,calendar_source,calendar_inference_status,is_bank_workday,business_step,target_date,execution_status
2024-01-01,3600000.00,0.00,1,3600000.00,last_posted_transaction_or_prior_closing_balance,synb1_txn_956d4a53a9ea6fb1dd7ec265,trusted,weekday_rule,base_calendar,True,1,2024-01-02,complete
2024-01-02,0.00,0.00,0,3600000.00,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,2,2024-01-03,complete
2024-01-03,0.00,98435.11,2,3501564.89,last_posted_transaction_or_prior_closing_balance,synb1_txn_b751f39af66aae7e9e337948,trusted,weekday_rule,base_calendar,True,3,2024-01-04,complete
2024-01-04,0.00,0.00,0,3501564.89,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,4,2024-01-05,complete
2024-01-05,0.00,37362.88,1,3464202.01,last_posted_transaction_or_prior_closing_balance,synb1_txn_b19a27a16cd38937b0840316,trusted,weekday_rule,base_calendar,True,5,2024-01-07,complete
2024-01-06,0.00,0.00,0,3464202.01,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2024-01-07,0.00,227669.63,2,3236532.38,last_posted_transaction_or_prior_closing_balance,synb1_txn_ae1f8511d888b70a70f560cb,trusted,historical_transaction_override,historical_transaction_override,True,6,2024-01-08,complete
2024-01-08,0.00,0.00,0,3236532.38,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,7,2024-01-09,complete
2024-01-09,0.00,0.00,0,3236532.38,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,8,2024-01-10,complete
2024-01-10,0.00,0.00,0,3236532.38,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,9,2024-01-11,complete
2024-01-11,0.00,0.00,0,3236532.38,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,10,2024-01-12,complete
2024-01-12,92400.00,0.00,1,3328932.38,last_posted_transaction_or_prior_closing_balance,synb1_txn_574e286a7f2cc833df10a763,trusted,weekday_rule,base_calendar,True,11,2024-01-15,complete
2024-01-13,0.00,0.00,0,3328932.38,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2024-01-14,0.00,0.00,0,3328932.38,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2024-01-15,0.00,0.00,0,3328932.38,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,12,2024-01-16,complete
2024-01-16,0.00,0.00,0,3328932.38,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,13,2024-01-17,complete
2024-01-17,0.00,0.00,0,3328932.38,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,14,2024-01-18,complete
2024-01-18,0.00,19926.85,1,3309005.53,last_posted_transaction_or_prior_closing_balance,synb1_txn_eb9d5f387c187cac24be00a8,trusted,weekday_rule,base_calendar,True,15,2024-01-19,complete
2024-01-19,0.00,0.00,0,3309005.53,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,16,2024-01-20,complete
2024-01-20,0.00,19926.85,1,3289078.68,last_posted_transaction_or_prior_closing_balance,synb1_txn_e83d26b40065755b65a9d5de,trusted,historical_transaction_override,historical_transaction_override,True,17,2024-01-22,complete
2024-01-21,0.00,0.00,0,3289078.68,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2024-01-22,36156.52,0.00,1,3325235.20,last_posted_transaction_or_prior_closing_balance,synb1_txn_5f698c1a9d94a8f9edfe9086,trusted,weekday_rule,base_calendar,True,18,2024-01-23,complete
2024-01-23,0.00,0.00,0,3325235.20,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,19,2024-01-24,complete
2024-01-24,0.00,0.00,0,3325235.20,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,20,2024-01-25,complete
2024-01-25,0.00,53012.44,1,3272222.76,last_posted_transaction_or_prior_closing_balance,synb1_txn_b42baa3950109086c68ed723,trusted,weekday_rule,base_calendar,True,21,2024-01-26,complete
2024-01-26,0.00,0.00,0,3272222.76,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,22,2024-01-27,complete
2024-01-27,60260.86,0.00,1,3332483.62,last_posted_transaction_or_prior_closing_balance,synb1_txn_c4376c785bd154255fabce6d,trusted,historical_transaction_override,historical_transaction_override,True,23,2024-01-29,complete
2024-01-28,0.00,0.00,0,3332483.62,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2024-01-29,0.00,0.00,0,3332483.62,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,24,2024-01-30,complete
2024-01-30,0.00,52307.98,1,3280175.64,last_posted_transaction_or_prior_closing_balance,synb1_txn_2d2b2c38126db4331a2e4831,trusted,weekday_rule,base_calendar,True,25,2024-01-31,complete
2024-01-31,0.00,0.00,0,3280175.64,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,26,2024-02-01,complete
2024-02-01,84365.24,24908.56,2,3339632.32,last_posted_transaction_or_prior_closing_balance,synb1_txn_35bd23d873be3e2f00e63b1e,trusted,weekday_rule,base_calendar,True,27,2024-02-02,complete
2024-02-02,0.00,57864.51,2,3281767.81,last_posted_transaction_or_prior_closing_balance,synb1_txn_babf6cbd545583ac5e404ebe,trusted,weekday_rule,base_calendar,True,28,2024-02-03,complete
2024-02-03,0.00,38435.11,1,3243332.70,last_posted_transaction_or_prior_closing_balance,synb1_txn_26e8e8e870e574c8a385ee3d,trusted,historical_transaction_override,historical_transaction_override,True,29,2024-02-04,complete
2024-02-04,0.00,29890.27,1,3213442.43,last_posted_transaction_or_prior_closing_balance,synb1_txn_463d2be30c6b3f9a2ddfb75a,trusted,historical_transaction_override,historical_transaction_override,True,30,2024-02-05,complete
2024-02-05,0.00,0.00,0,3213442.43,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,31,2024-02-06,complete
2024-02-06,40173.91,0.00,1,3253616.34,last_posted_transaction_or_prior_closing_balance,synb1_txn_062ab9999e234b44fc39aaf9,trusted,weekday_rule,base_calendar,True,32,2024-02-07,complete
2024-02-07,0.00,170379.94,1,3083236.40,last_posted_transaction_or_prior_closing_balance,synb1_txn_252248178ffcd5ac5de82af2,trusted,weekday_rule,base_calendar,True,33,2024-02-08,complete
2024-02-08,0.00,0.00,0,3083236.40,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,34,2024-02-09,complete
2024-02-09,0.00,0.00,0,3083236.40,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,35,2024-02-11,complete
2024-02-10,0.00,0.00,0,3083236.40,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
