transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_9b16a7ff0cdabeec8f0d7dc4,2024-01-01T09:00:00,0.00,550000.00,550000.00
synb1_txn_7fa9ffb310b31ca8c620f4bb,2024-01-03T09:00:00,14239.09,0.00,535760.91
synb1_txn_29bfc8b8020c4076923f2e6b,2024-01-05T09:00:00,8200.00,0.00,527560.91
synb1_txn_0e6a733f1321f65e0be5f443,2024-01-05T09:00:00,43820.02,0.00,483740.89
synb1_txn_a34630298cad89d012df42e6,2024-01-06T15:00:00,0.00,50883.53,534624.42
synb1_txn_a987b6da1486e2114670ecb3,2024-01-07T09:00:00,36000.00,0.00,498624.42
synb1_txn_91a8a7ffa32b3bb8496cacce,2024-01-07T15:00:00,0.00,44724.17,543348.59
synb1_txn_4678a7737ba2b4c8420e3ee1,2024-01-09T09:00:00,21266.26,0.00,522082.33
synb1_txn_2a502e3628fd9bedd9849f63,2024-01-09T15:00:00,0.00,4817.38,526899.71
synb1_txn_6050e5c758b2dc2face5ecf2,2024-01-12T09:00:00,4946.65,0.00,521953.06
synb1_txn_9a83339a6a0f41466f14a271,2024-01-15T09:00:00,12204.24,0.00,509748.82
synb1_txn_d89a226bbdc77fbf3343b861,2024-01-16T09:00:00,45369.85,0.00,464378.97
synb1_txn_950912e59cefdc369843259c,2024-01-18T15:00:00,0.00,57715.60,522094.57
synb1_txn_cec8370fd9b6d2c2a32baadb,2024-01-21T09:00:00,53359.57,0.00,468735.00
synb1_txn_32584aebcc36711eb9b541d0,2024-01-22T15:00:00,0.00,16760.87,485495.87
synb1_txn_962f2429c52724d568028424,2024-01-23T09:00:00,1553.35,0.00,483942.52
synb1_txn_46db37cfcc85d7af398a5c6d,2024-01-25T15:00:00,0.00,5098.45,489040.97
synb1_txn_cb89d0ccdcd9d377a274cde5,2024-01-27T09:00:00,17820.97,0.00,471220.00
synb1_txn_827b15b3c6a1ec333ff9e38c,2024-02-02T09:00:00,4174.50,0.00,467045.50
synb1_txn_6f2d85b7434079b2d6c4aacd,2024-02-03T15:00:00,0.00,6400.84,473446.34
synb1_txn_8df02f674df5e5edfac6a6fe,2024-02-04T15:00:00,0.00,4083.84,477530.18
synb1_txn_579df178179e9c48d6bf5fb7,2024-02-05T09:00:00,8200.00,0.00,469330.18
synb1_txn_79c1c804cf1d541a4f89991e,2024-02-05T09:00:00,41910.54,0.00,427419.64
synb1_txn_c393e510700668feb9189136,2024-02-05T15:00:00,0.00,35532.49,462952.13
synb1_txn_6b819291b36cf2ca05427a4e,2024-02-06T15:00:00,0.00,36270.10,499222.23
synb1_txn_bfdf3817ed118d6d872aebb1,2024-02-07T09:00:00,36000.00,0.00,463222.23
synb1_txn_922a510376c322d6f1951346,2024-02-07T09:00:00,6437.36,0.00,456784.87
synb1_txn_a170bdd0200208694c797cd9,2024-02-07T09:00:00,63641.21,0.00,393143.66
synb1_txn_5a7af263bf021d8efbec9da2,2024-02-08T15:00:00,0.00,25470.30,418613.96
synb1_txn_27e63253519ab1233acb37da,2024-02-08T15:00:00,0.00,6825.78,425439.74
synb1_txn_168e4dd3e85d32ae9456d408,2024-02-10T15:00:00,0.00,1361.88,426801.62
synb1_txn_89a3d04118098c0d14efbc67,2024-02-12T09:00:00,6175.35,0.00,420626.27
synb1_txn_35846832c62fd0f2d790dd70,2024-02-13T09:00:00,51735.66,0.00,368890.61
synb1_txn_77978245f95db32213e4e16d,2024-02-13T15:00:00,0.00,2879.88,371770.49
synb1_txn_f8915bd685796fdc895cba33,2024-02-15T09:00:00,45000.00,0.00,326770.49
synb1_txn_9edd13ca538bdccd3d1b5c37,2024-02-15T09:00:00,63014.60,0.00,263755.89
synb1_txn_3efa12d152fde22ced375499,2024-02-17T09:00:00,607.61,0.00,263148.28
synb1_txn_d31554d300cfdd4ec0edb8a8,2024-02-18T09:00:00,2388.00,0.00,260760.28
synb1_txn_cc79eb3325627bd9bbaf318e,2024-02-18T09:00:00,3000.00,0.00,257760.28
synb1_txn_fde5ffd46fd7e0fdeceabcc3,2024-02-18T09:00:00,360.00,0.00,257400.28
synb1_txn_e1cd031753f87c2407ebb4dc,2024-02-22T15:00:00,0.00,39467.52,296867.80
synb1_txn_569df46fa3f54f7b2a3994dd,2024-02-23T15:00:00,0.00,51101.24,347969.04
synb1_txn_c098bb20f21f18b19e7e8e60,2024-02-24T09:00:00,2325.50,0.00,345643.54
