transaction_id,booking_datetime,direction_cn,amount_cny,cash_flow_type_cn,usage_scope_cn
synb1_txn_79bc7695b763549551e0b9e3,2024-01-01T09:00:00,流入,1732500.00,股东注资或股东借款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_60340231ed854d52cee28ad5,2024-01-05T09:00:00,流出,5500.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_cdff562edba38d41a12399f6,2024-01-06T09:00:00,流出,25667.94,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_dfc8187bbe6baf97435916af,2024-01-07T09:00:00,流出,24000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f88e687157199a7dc942d24a,2024-01-11T09:00:00,流出,788.92,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_944ce7393836f63394124e0d,2024-01-19T15:00:00,流入,65891.78,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_06195fd2499ce428203cacca,2024-01-20T09:00:00,流出,327.97,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b2f7e7ec8ade5753fd4d0fd0,2024-01-21T09:00:00,流出,9046.34,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6dfaa5abaa2cb29634919c35,2024-01-22T09:00:00,流出,60000.00,支付设备合同分期款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b445032fc526d48595ee4908,2024-01-22T09:00:00,流出,28144.06,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_35d4df4c3c8deeef18ba1bdf,2024-01-25T09:00:00,流出,973.35,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_15e710a0d9b3bedd24f82115,2024-01-27T09:00:00,流出,2109.76,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_17941cdcfd4d22dc4919ca7a,2024-01-28T09:00:00,流出,46592.26,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_fcfee6b20aa0acffc6acb0cf,2024-01-28T15:00:00,流入,43414.22,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_ab0421c8be941ff5b7436022,2024-02-02T09:00:00,流出,17844.55,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6954e5ec899d1604990a6bcd,2024-02-04T15:00:00,流入,16533.59,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c95ac7764c2ef7a84ae72577,2024-02-04T15:00:00,流入,14150.06,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_d0f729c09a066c1a083dea5d,2024-02-05T09:00:00,流出,35.95,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b661c4176b2cc991ab1c6a0a,2024-02-05T09:00:00,流出,5500.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_edb7e57802c505b2c983ef4e,2024-02-06T15:00:00,流入,10740.80,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_05cffffebf0cf14fc06d06f4,2024-02-07T09:00:00,流出,1095.12,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_359c29f15da6799e358592c7,2024-02-07T09:00:00,流出,24000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_2d66083847c4c489982d12ab,2024-02-09T15:00:00,流入,6017.69,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_57f783c3097081a100c117b2,2024-02-10T09:00:00,流出,19893.99,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_43d840b426976ccc331f3921,2024-02-11T09:00:00,流出,9015.90,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b8cc0176ac0a8ec9b722c56a,2024-02-11T09:00:00,流出,89.74,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_659eafacb293be527b4367a4,2024-02-14T09:00:00,流出,287.94,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6cb48e8e45d1526b33525a90,2024-02-15T09:00:00,流出,1351.73,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_4d5e9fd92813def29c78ac71,2024-02-15T09:00:00,流出,9074.36,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
