calendar_date,inflow_cny,outflow_cny,transaction_count,ending_balance_cny,day_cut_basis,source_last_transaction_id,reconciliation_status,calendar_source,calendar_inference_status,is_bank_workday,business_step,target_date,execution_status
2025-01-01,3137436.50,0.00,1,3137436.50,last_posted_transaction_or_prior_closing_balance,synb1_txn_4252b285d0658233be62f081,trusted,historical_transaction_override,historical_transaction_override,True,1,2025-01-02,complete
2025-01-02,0.00,0.00,0,3137436.50,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,2,2025-01-03,complete
2025-01-03,0.00,0.00,0,3137436.50,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,3,2025-01-06,complete
2025-01-04,0.00,0.00,0,3137436.50,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2025-01-05,0.00,0.00,0,3137436.50,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2025-01-06,0.00,0.00,0,3137436.50,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,4,2025-01-07,complete
2025-01-07,0.00,0.00,0,3137436.50,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,5,2025-01-08,complete
2025-01-08,0.00,0.00,0,3137436.50,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,6,2025-01-09,complete
2025-01-09,0.00,8286.15,1,3129150.35,last_posted_transaction_or_prior_closing_balance,synb1_txn_b9eaf7da49b8e500dd22298b,trusted,weekday_rule,base_calendar,True,7,2025-01-10,complete
2025-01-10,0.00,0.00,0,3129150.35,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,8,2025-01-11,complete
2025-01-11,0.00,10019.19,1,3119131.16,last_posted_transaction_or_prior_closing_balance,synb1_txn_d0b9bc959711565d95090c71,trusted,historical_transaction_override,historical_transaction_override,True,9,2025-01-12,complete
2025-01-12,0.00,44032.54,2,3075098.62,last_posted_transaction_or_prior_closing_balance,synb1_txn_5849e44a7cc1e1e27d6482b6,trusted,historical_transaction_override,historical_transaction_override,True,10,2025-01-13,complete
2025-01-13,0.00,0.00,0,3075098.62,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,11,2025-01-14,complete
2025-01-14,0.00,0.00,0,3075098.62,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,12,2025-01-15,complete
2025-01-15,0.00,0.00,0,3075098.62,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,13,2025-01-16,complete
2025-01-16,0.00,0.00,0,3075098.62,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,14,2025-01-17,complete
2025-01-17,0.00,0.00,0,3075098.62,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,15,2025-01-18,complete
2025-01-18,0.00,44123.91,1,3030974.71,last_posted_transaction_or_prior_closing_balance,synb1_txn_52d67a2349a62613e8f2bc33,trusted,historical_transaction_override,historical_transaction_override,True,16,2025-01-20,complete
2025-01-19,0.00,0.00,0,3030974.71,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2025-01-20,0.00,0.00,0,3030974.71,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,17,2025-01-21,complete
2025-01-21,0.00,0.00,0,3030974.71,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,18,2025-01-22,complete
2025-01-22,0.00,0.00,0,3030974.71,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,19,2025-01-23,complete
2025-01-23,0.00,0.00,0,3030974.71,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,20,2025-01-24,complete
2025-01-24,0.00,0.00,0,3030974.71,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,21,2025-01-25,complete
2025-01-25,0.00,40175.61,1,2990799.10,last_posted_transaction_or_prior_closing_balance,synb1_txn_b2a822eeba48193436562ddb,trusted,historical_transaction_override,historical_transaction_override,True,22,2025-01-26,complete
2025-01-26,0.00,9552.71,1,2981246.39,last_posted_transaction_or_prior_closing_balance,synb1_txn_6f9316a4dec61a248cc21aef,trusted,gov_cn_2025_holiday_schedule_v1,base_calendar,True,23,2025-01-27,complete
2025-01-27,0.00,0.00,0,2981246.39,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,24,2025-01-30,complete
2025-01-28,0.00,0.00,0,2981246.39,last_posted_transaction_or_prior_closing_balance,,trusted,gov_cn_2025_holiday_schedule_v1,base_calendar,False,,,complete
2025-01-29,0.00,0.00,0,2981246.39,last_posted_transaction_or_prior_closing_balance,,trusted,gov_cn_2025_holiday_schedule_v1,base_calendar,False,,,complete
2025-01-30,0.00,34037.49,1,2947208.90,last_posted_transaction_or_prior_closing_balance,synb1_txn_240c0df984c6a1ac59cd9843,trusted,historical_transaction_override,historical_transaction_override,True,25,2025-02-01,complete
2025-01-31,0.00,0.00,0,2947208.90,last_posted_transaction_or_prior_closing_balance,,trusted,gov_cn_2025_holiday_schedule_v1,base_calendar,False,,,complete
2025-02-01,0.00,342545.77,2,2604663.13,last_posted_transaction_or_prior_closing_balance,synb1_txn_247bb006c271a8989d642c14,trusted,historical_transaction_override,historical_transaction_override,True,26,2025-02-04,complete
2025-02-02,0.00,0.00,0,2604663.13,last_posted_transaction_or_prior_closing_balance,,trusted,gov_cn_2025_holiday_schedule_v1,base_calendar,False,,,complete
2025-02-03,0.00,0.00,0,2604663.13,last_posted_transaction_or_prior_closing_balance,,trusted,gov_cn_2025_holiday_schedule_v1,base_calendar,False,,,complete
2025-02-04,0.00,291447.98,2,2313215.15,last_posted_transaction_or_prior_closing_balance,synb1_txn_6566891620f84f2bc219acc7,trusted,historical_transaction_override,historical_transaction_override,True,27,2025-02-05,complete
