transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_a4dfad936bb85c58f87d07e0,2025-01-01T09:00:00,0.00,244426526.69,244426526.69
synb1_txn_d064a58a205e0a048a1445c4,2025-01-04T11:00:22,65818.71,0.00,244360707.98
synb1_txn_71db7cf9bc654cbe1b80c708,2025-01-05T15:08:31,66533.09,0.00,244294174.89
synb1_txn_fee8d1ca58b053b2ee2e8237,2025-01-06T14:01:08,821172.41,0.00,243473002.48
synb1_txn_e622bf734e9f50a289aadf38,2025-01-14T14:54:40,4975100.00,0.00,238497902.48
synb1_txn_b10a98b7584ec2edb7e79f44,2025-01-19T17:10:06,77130.96,0.00,238420771.52
synb1_txn_8b3c028692d5e36ed489614c,2025-02-02T17:44:58,78202.87,0.00,238342568.65
synb1_txn_6ab0d99c497e23bebd015dd6,2025-02-03T09:00:00,0.00,50000000.00,288342568.65
synb1_txn_db6b600dc29472fb7df7a8b2,2025-02-06T09:53:20,821172.41,0.00,287521396.24
synb1_txn_1394c951bc7e68d5e0b0b400,2025-02-08T12:52:38,68864.25,0.00,287452531.99
synb1_txn_53381516f00d2d50c346e21e,2025-02-16T15:07:44,4975100.00,0.00,282477431.99
synb1_txn_247b695f32d33081b7c937cb,2025-02-17T09:50:39,62415.64,0.00,282415016.35
synb1_txn_5abba5eb470b1667d36f6538,2025-03-03T09:00:00,141534.25,0.00,282273482.10
synb1_txn_64444778dd0cdf36fde58c9b,2025-03-03T09:00:00,2212044.02,0.00,280061438.08
synb1_txn_4c6aab33fb7817dc85ad0a81,2025-03-06T10:20:05,14421456.99,0.00,265639981.09
synb1_txn_ba31b7ff78edd35297c29299,2025-03-11T17:02:02,821172.41,0.00,264818808.68
synb1_txn_33bdf5e2e6f7559e14318128,2025-03-13T14:10:07,4975100.00,0.00,259843708.68
synb1_txn_5bd3da510b349f6474a15a5e,2025-03-17T12:01:01,64874.65,0.00,259778834.03
synb1_txn_6a3b1b983926722f06a64fc3,2025-03-19T15:37:07,67651.81,0.00,259711182.22
synb1_txn_e74898435d14a922b03755e7,2025-03-24T16:18:18,76956.30,0.00,259634225.92
synb1_txn_aac541555c6e07a1748d06eb,2025-03-26T16:02:53,0.00,28130280.21,287764506.13
synb1_txn_1dcf1b2f8c2be9539ee3d51f,2025-04-01T09:12:30,67787.21,0.00,287696718.92
synb1_txn_0e7b6988a4366a394a40fb5a,2025-04-01T17:21:01,5441006.29,0.00,282255712.63
synb1_txn_9ea95981e0c0cd9909a6b3e1,2025-04-03T09:00:00,149766.14,0.00,282105946.49
synb1_txn_f996e3c71ad0b1de2c6c5abc,2025-04-03T09:00:00,2203812.13,0.00,279902134.36
synb1_txn_10703045bb35b31bb22bd495,2025-04-03T12:00:37,74692.11,0.00,279827442.25
synb1_txn_f450668bc67c897a64884943,2025-04-04T13:51:17,5126037.73,0.00,274701404.52
synb1_txn_f6f79fd8d60551277c5a2892,2025-04-07T11:27:18,5432955.98,0.00,269268448.54
synb1_txn_dfc4c8777c8792ddba224db9,2025-04-14T13:05:55,4975100.00,0.00,264293348.54
synb1_txn_11ec186236e4b159fca3d0ee,2025-04-17T17:43:57,821172.41,0.00,263472176.13
