transaction_id,booking_datetime,direction_cn,amount_cny,cash_flow_type_cn,usage_scope_cn
synb1_txn_f6132a1429051dacd8ed7716,2024-01-01T09:00:00,流入,1810000.00,股东注资或股东借款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_fa72d0fe4e05968878a475eb,2024-01-02T09:00:00,流出,607.89,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f37877f822244547445fa8d4,2024-01-05T09:00:00,流出,6400.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_39ebf9d19ed85c89609f092a,2024-01-07T09:00:00,流出,27000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_ebbc8bd9af81079b80dbee5b,2024-01-08T09:00:00,流出,34950.79,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_66c45d24fb82ae47087e3807,2024-01-08T15:00:00,流入,145732.65,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_da7f5dd6cdde913b26ea4f25,2024-01-11T09:00:00,流出,256249.21,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_d87eef20d9ac0e4c74d12547,2024-01-14T15:00:00,流入,72334.46,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_2278d5d6391699930c886d7e,2024-01-20T15:00:00,流入,32991.00,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_16b6203b8be458cdbc65f21c,2024-01-22T15:00:00,流入,50541.89,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0aaff4efa16d501f9351516c,2024-01-25T09:00:00,流出,4192.11,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e767b93fc581758b5cdb8e0e,2024-01-26T09:00:00,流出,80000.00,支付设备合同分期款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e7b1fdf66efdb854f3f5d1a8,2024-02-03T09:00:00,流出,54507.08,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_60160b08348bd84c46e96d24,2024-02-03T15:00:00,流入,8236.38,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_57461c1f3cc0aa671a4fcc87,2024-02-04T09:00:00,流出,78875.41,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_998c7a951ed45f2affb83967,2024-02-04T15:00:00,流入,106812.70,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f83d484c8a64b1bc0cb391f9,2024-02-05T09:00:00,流出,6400.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_63dce386386be3232ee8af9c,2024-02-06T09:00:00,流出,3948.15,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_991ccda8fe2c7774ef497003,2024-02-06T15:00:00,流入,2882.26,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_8f306694fa7074bffba0fbf5,2024-02-07T09:00:00,流出,27000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_5e92d231540491276b174cef,2024-02-07T09:00:00,流出,18951.99,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e7fed88a0830e35dd7bf5b1d,2024-02-07T15:00:00,流入,14709.09,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_41ee060c13237bdf02c6a178,2024-02-08T09:00:00,流出,41615.52,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_dbdf3bc3a9cd093ae0dd48db,2024-02-09T15:00:00,流入,14533.62,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_14548f5139483cc3e4141e34,2024-02-13T09:00:00,流出,32347.89,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_7041644c45b5cecb21609fd4,2024-02-13T15:00:00,流入,32442.97,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_aa70d1eea760445f4226d9f1,2024-02-14T09:00:00,流出,52817.51,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0f8ceedb20cab9356bcae54c,2024-02-14T15:00:00,流入,2019.32,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f6c7bd2cdbf5c225ad9cc68f,2024-02-15T09:00:00,流出,13747.57,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_1aa28dd684c4426c91649e7d,2024-02-17T15:00:00,流入,23933.78,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_8124bce5e6f9470f5ac6b243,2024-02-18T09:00:00,流出,22395.20,缴纳企业所得税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_21d151d9cbc5401eab4b6274,2024-02-18T09:00:00,流出,5200.00,缴纳模拟增值税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_13cdf111c8aaa9cf8c13f94d,2024-02-18T09:00:00,流出,624.00,缴纳附加税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_36f0efdd5ce0d4cdbbdaaa91,2024-02-18T15:00:00,流入,75869.21,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_8bf5672bf3acaab04cd7f002,2024-02-19T09:00:00,流出,358.00,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_854169a55826cfa8f2044188,2024-02-20T09:00:00,流出,493.85,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c44bc46d68dc5aaaf8f820ed,2024-02-20T15:00:00,流入,66759.18,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0640cd21ffad1ddde5f1b9df,2024-02-21T15:00:00,流入,26879.02,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f71e6fc9340377e0f33289a6,2024-02-23T09:00:00,流出,70000.00,支付设备合同分期款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6c5e082cb9cb43a4609b9847,2024-02-25T15:00:00,流入,8902.05,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6e40aa8801e513ff7df1c04a,2024-02-27T09:00:00,流出,18137.03,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_60efde807195e934214d8882,2024-02-27T15:00:00,流入,54820.42,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_7f184ac1812cab546ddb0f1b,2024-03-02T09:00:00,流出,2860.35,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_8ac99620064fd1907511fc74,2024-03-02T15:00:00,流入,120650.93,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_721af0968a4d4c11282d3ba0,2024-03-02T15:00:00,流入,8267.00,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_62ead3f96b36599fe5f35c89,2024-03-02T15:00:00,流入,9335.23,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_1144c292f86a7c0d31e35afe,2024-03-03T15:00:00,流入,22678.52,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6aada57d9fa443af9bf9e66a,2024-03-04T09:00:00,流出,15443.56,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_552299f6c320f77068618442,2024-03-05T09:00:00,流出,6400.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_85a850331dbdc6aee8e12db1,2024-03-05T09:00:00,流出,30845.58,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_fc62082f257fdde752d5423d,2024-03-06T09:00:00,流出,8.92,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_bd19046c70422b548789f99f,2024-03-07T09:00:00,流出,27000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f4b597203ac636dfa44024bb,2024-03-09T15:00:00,流入,10237.72,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f790df2b8eb792dcd9dd8739,2024-03-09T15:00:00,流入,10958.57,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_28d47053eaee15439f7c147a,2024-03-11T09:00:00,流出,1828.40,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_d6ab9d724b0552b7e7d19673,2024-03-11T09:00:00,流出,560.09,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_3739f9a470d6540782461a60,2024-03-11T09:00:00,流出,1.35,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_03063fe698c18dab048c99ee,2024-03-11T15:00:00,流入,1740.84,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b017b482a8d9856dc38d3518,2024-03-13T15:00:00,流入,33435.65,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c30ee1d2e88d2ad387a14d25,2024-03-14T09:00:00,流出,62691.98,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_09983054e6241654ead54f64,2024-03-15T09:00:00,流出,15790.30,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_22f87702c3bc2730d30637ac,2024-03-16T09:00:00,流出,28790.18,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_a1096d360e0d1e794e49e135,2024-03-17T09:00:00,流出,1638.85,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_315d187804858cde80748e11,2024-03-18T09:00:00,流出,14308.80,缴纳企业所得税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_ed7cc659f070d4884c066552,2024-03-18T09:00:00,流出,3800.00,缴纳模拟增值税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_7da3895dfdbc38e80300b173,2024-03-18T09:00:00,流出,456.00,缴纳附加税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_502f5d5622322832547117f3,2024-03-18T09:00:00,流出,114191.16,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e98473bf94dba620349e7e41,2024-03-18T15:00:00,流入,4291.99,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_986542e0d105337b125540b0,2024-03-19T09:00:00,流出,6811.33,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e498fe494230a2ab6e9a74e0,2024-03-20T09:00:00,流出,10347.79,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_48ee02aa16038af8c2194b3f,2024-03-20T15:00:00,流入,31199.44,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_d19504b1491aa70bd7c05eaa,2024-03-21T15:00:00,流入,125004.21,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
