transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_e37190b4fb15a83e1920d0a3,2024-01-01T09:00:00,0.00,1291335.04,1291335.04
synb1_txn_8dbb53c4cc90ae7fffd2f1f4,2024-01-02T09:00:00,9551.20,0.00,1281783.84
synb1_txn_9ba84a174230cb0988fa6492,2024-01-05T09:00:00,18000.00,0.00,1263783.84
synb1_txn_f7ac49773a42929706957cd2,2024-01-07T09:00:00,203.68,0.00,1263580.16
synb1_txn_326d2e0d7d578f047d38b2e0,2024-01-07T09:00:00,52000.00,0.00,1211580.16
synb1_txn_f519636b7bd4a420af1cc717,2024-01-08T15:00:00,0.00,152407.17,1363987.33
synb1_txn_340848b13ce981985fe96b6c,2024-01-09T09:00:00,49765.43,0.00,1314221.90
synb1_txn_950b865191bfcab348670e19,2024-01-17T09:00:00,244.16,0.00,1313977.74
synb1_txn_6b64c7d247321ffcd8f3a673,2024-01-17T09:00:00,77947.40,0.00,1236030.34
synb1_txn_705129992b9fd33a1ffe0647,2024-01-18T15:00:00,0.00,81205.14,1317235.48
synb1_txn_280efc57f4a05b01e5a5b1e2,2024-01-18T15:00:00,0.00,107721.94,1424957.42
synb1_txn_0139747b79e3fb4950328596,2024-01-20T15:00:00,0.00,8955.29,1433912.71
synb1_txn_aeadb7776ada4b3769ebda9c,2024-01-22T09:00:00,984.45,0.00,1432928.26
synb1_txn_430bf4c4b169a6a323562789,2024-01-22T15:00:00,0.00,43547.13,1476475.39
synb1_txn_4593703a6867ac883b6923d9,2024-01-23T09:00:00,16.51,0.00,1476458.88
synb1_txn_274a48759d7883e4ec29123b,2024-01-25T15:00:00,0.00,59143.33,1535602.21
synb1_txn_9657a09cb6f8b9e6ab3beefe,2024-01-27T09:00:00,326664.77,0.00,1208937.44
synb1_txn_47131fb1d65aa40c136728b9,2024-02-02T15:00:00,0.00,1078.33,1210015.77
synb1_txn_70472bf5922043ad1738d69d,2024-02-03T15:00:00,0.00,90306.29,1300322.06
synb1_txn_f41cda07e41229495cd2b96b,2024-02-03T15:00:00,0.00,3527.41,1303849.47
synb1_txn_93840733e27d0e13a1ddf4c3,2024-02-05T09:00:00,18000.00,0.00,1285849.47
synb1_txn_1b9a916e9f821db6567036ec,2024-02-05T09:00:00,1506.76,0.00,1284342.71
synb1_txn_7119a280f6c2127d761634a2,2024-02-06T15:00:00,0.00,33062.05,1317404.76
synb1_txn_ae7dee4ba11241bbb01e5d57,2024-02-07T09:00:00,52000.00,0.00,1265404.76
synb1_txn_7217bbe15d3ceb5185b2e3a7,2024-02-07T15:00:00,0.00,248.47,1265653.23
synb1_txn_bd5b6209ecb1f83a41a9dc88,2024-02-07T15:00:00,0.00,26670.19,1292323.42
synb1_txn_340845ec49f2ee4d1350528e,2024-02-07T15:00:00,0.00,29656.50,1321979.92
synb1_txn_512ef05530e321f8adf5d57e,2024-02-08T09:00:00,44740.15,0.00,1277239.77
synb1_txn_0e622c5238f0f2c04dc6675c,2024-02-08T15:00:00,0.00,5604.22,1282843.99
synb1_txn_aa7758299db71e9becdddea7,2024-02-09T09:00:00,66983.56,0.00,1215860.43
