calendar_date,inflow_cny,outflow_cny,transaction_count,ending_balance_cny,day_cut_basis,source_last_transaction_id,reconciliation_status,calendar_source,calendar_inference_status,is_bank_workday,business_step,target_date,execution_status
2025-01-01,3600000.00,0.00,1,3600000.00,last_posted_transaction_or_prior_closing_balance,synb1_txn_ba6556ed8cb812d5b6dc37bf,trusted,historical_transaction_override,historical_transaction_override,True,1,2025-01-02,complete
2025-01-02,0.00,0.00,0,3600000.00,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,2,2025-01-03,complete
2025-01-03,0.00,94492.79,2,3505507.21,last_posted_transaction_or_prior_closing_balance,synb1_txn_468b773385235e2179e718e5,trusted,weekday_rule,base_calendar,True,3,2025-01-06,complete
2025-01-04,0.00,0.00,0,3505507.21,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2025-01-05,0.00,0.00,0,3505507.21,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2025-01-06,0.00,0.00,0,3505507.21,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,4,2025-01-07,complete
2025-01-07,0.00,145633.61,1,3359873.60,last_posted_transaction_or_prior_closing_balance,synb1_txn_55dededd8cddf092759955e5,trusted,weekday_rule,base_calendar,True,5,2025-01-08,complete
2025-01-08,0.00,0.00,0,3359873.60,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,6,2025-01-09,complete
2025-01-09,54686.21,0.00,1,3414559.81,last_posted_transaction_or_prior_closing_balance,synb1_txn_6f75644b4923ffc355e46335,trusted,weekday_rule,base_calendar,True,7,2025-01-10,complete
2025-01-10,0.00,27494.65,1,3387065.16,last_posted_transaction_or_prior_closing_balance,synb1_txn_f6bb103da568a6aa6be1818f,trusted,weekday_rule,base_calendar,True,8,2025-01-13,complete
2025-01-11,0.00,0.00,0,3387065.16,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2025-01-12,0.00,0.00,0,3387065.16,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2025-01-13,44920.81,27138.25,3,3404847.72,last_posted_transaction_or_prior_closing_balance,synb1_txn_0d1af4356e6e2a2199e31029,trusted,weekday_rule,base_calendar,True,9,2025-01-14,complete
2025-01-14,0.00,0.00,0,3404847.72,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,10,2025-01-15,complete
2025-01-15,0.00,0.00,0,3404847.72,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,11,2025-01-16,complete
2025-01-16,0.00,33910.08,1,3370937.64,last_posted_transaction_or_prior_closing_balance,synb1_txn_f0b3d372746e37d9181a85bb,trusted,weekday_rule,base_calendar,True,12,2025-01-17,complete
