transaction_id,booking_datetime,direction_cn,amount_cny,cash_flow_type_cn,usage_scope_cn
synb1_txn_108c889f5f5fb1060c7e0f04,2024-01-01T09:00:00,流入,1017407.37,股东注资或股东借款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0d91856706a18099c4b3f875,2024-01-02T09:00:00,流出,28288.71,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_815d9cd3ee6b33585a21b9d1,2024-01-04T09:00:00,流出,4014.00,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_dfee26f34fad3b7d3ecbeedc,2024-01-05T09:00:00,流出,22000.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_5cae56eafcf15b8adee0cab1,2024-01-07T09:00:00,流出,93.07,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_4419ccf4e1fd0d0ed69c5ff2,2024-01-07T09:00:00,流出,62000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_4a19f7ec40aaf1efc9e7426c,2024-01-07T09:00:00,流出,127109.35,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_125a1ff61f01f486e83297b3,2024-01-08T09:00:00,流出,2010.94,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f79a14af7339a55f05f580e2,2024-01-08T09:00:00,流出,36614.04,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_70cf7574ee5d02b1d2c5f085,2024-01-08T15:00:00,流入,276434.81,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_a03b5abae615eb19fc05c3a5,2024-01-10T09:00:00,流出,2371.75,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e3870ba9a827d132e820c77f,2024-01-10T15:00:00,流入,64007.81,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_197c870add91a374160b83f1,2024-01-12T15:00:00,流入,19157.38,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6aed3e93585fb3f74c5887e2,2024-01-14T09:00:00,流出,30717.02,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_692aed6b0b999da7e468f0b2,2024-01-16T09:00:00,流出,118659.57,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_18f6f851eda9bf21fcbf2350,2024-01-21T09:00:00,流出,515.31,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_a429746ffc8d246bc9f63288,2024-01-24T09:00:00,流出,5510.24,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_eadd70b6deb2dcfdd91c78fe,2024-02-02T15:00:00,流入,23802.14,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_9d68c227b762854201083bdb,2024-02-05T09:00:00,流出,22000.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_4342c9db590afe7c258c574a,2024-02-06T15:00:00,流入,63579.43,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_ab0e55f38101f29ac922e495,2024-02-07T09:00:00,流出,62000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_ded2641c3f22202b603052a1,2024-02-07T15:00:00,流入,55376.64,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_fd764f9a593136a141eac3d9,2024-02-08T09:00:00,流出,105000.00,支付设备合同分期款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_692df82be80bd3941578679f,2024-02-09T09:00:00,流出,6607.99,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6271d5db23c6742d830aa588,2024-02-09T09:00:00,流出,6532.97,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b189776cc6521258a1c1bdbb,2024-02-10T09:00:00,流出,38404.42,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0b5ca393c0c2651ab6a5b052,2024-02-10T15:00:00,流入,13227.84,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_38129ad7750700a9fb5e19ef,2024-02-12T15:00:00,流入,17047.13,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_3893bf473be2757e152e71dc,2024-02-13T09:00:00,流出,166418.21,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_827edb9c9a5d34397de939db,2024-02-14T15:00:00,流入,41491.36,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
