transaction_id,booking_datetime,direction_cn,amount_cny,cash_flow_type_cn,usage_scope_cn
synb1_txn_5fd46cc0af21fd6238e275da,2024-01-01T09:00:00,流入,7600000.00,股东注资或股东借款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_735bf1db30bd7aa0f73ea1b9,2024-01-05T09:00:00,流出,45000.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f3fec17c053a1fbb00344255,2024-01-07T09:00:00,流出,132000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c56f543bff1fa399b4ce53f3,2024-01-07T15:00:00,流入,124177.34,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0fc60edc1c376c734c34c292,2024-01-09T15:00:00,流入,296935.52,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_66a7069daccffe9f5282ae9d,2024-01-13T09:00:00,流出,50511.83,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e685725a8420789e66dffa7d,2024-01-16T15:00:00,流入,112668.88,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b0d3d084d8e447b900331463,2024-01-17T15:00:00,流入,67851.44,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_632aa53f6de801f6e709a7d8,2024-01-18T09:00:00,流出,361479.64,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_9c2e898fcd8ed3f4687d1174,2024-01-19T09:00:00,流出,15234.87,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0f76e83d6dfa20ee85df61d8,2024-01-20T09:00:00,流出,356358.53,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_02df92bab21981cf6b91be78,2024-01-21T15:00:00,流入,107407.06,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_8e138f2e5d2f3201b15221b1,2024-01-22T15:00:00,流入,8948.23,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_206daabe4a68344592b6052d,2024-01-22T15:00:00,流入,143011.27,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_9290923a9e5996b212246471,2024-01-23T15:00:00,流入,20462.45,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_20097aa0dcf6613186cd5e44,2024-01-25T09:00:00,流出,6765.13,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b8f041416cf1d63a009bb26e,2024-01-25T15:00:00,流入,100037.81,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_70e95d32b10bf3fd9cad2b7a,2024-01-31T09:00:00,流出,210000.00,支付设备合同分期款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_43305e2e8bb97a92c742b0a9,2024-02-02T15:00:00,流入,22670.51,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_9c2565105345eafc7623b3f0,2024-02-04T09:00:00,流出,107.95,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b53244e538cf37cf92bf87ca,2024-02-04T15:00:00,流入,78311.03,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_2645f841f729295fef3575d0,2024-02-05T09:00:00,流出,45000.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_d1768de83e6017629fef988d,2024-02-06T09:00:00,流出,29660.11,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_908ea90ee1a9054e71ce3b89,2024-02-06T15:00:00,流入,1400.25,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_ce73fbd28ab182470a7ec632,2024-02-07T09:00:00,流出,15612.47,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_44c1a1c244d560a1bfece466,2024-02-07T09:00:00,流出,132000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f1e32b4e94c58efc0f355434,2024-02-07T09:00:00,流出,210756.54,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_80c5b992083d2ee86513c660,2024-02-10T09:00:00,流出,85547.77,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_bcf88fbfbf78509b944c0480,2024-02-12T09:00:00,流出,3291.92,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_8865bf648dacbb7701e9cbff,2024-02-14T09:00:00,流出,297658.04,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_aac58d33697e84db92b58406,2024-02-15T09:00:00,流出,275081.36,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_05f86cdf1e5672aa5897cda8,2024-02-18T09:00:00,流出,47417.60,缴纳企业所得税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0a3ba2a6788992864c7bd97d,2024-02-18T09:00:00,流出,15100.00,缴纳模拟增值税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6fc6097ff48be65153f6f5cb,2024-02-18T09:00:00,流出,1812.00,缴纳附加税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_52490a00725d6bca23ad0607,2024-02-18T15:00:00,流入,115411.05,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
