transaction_id,booking_datetime,direction_cn,amount_cny,cash_flow_type_cn,usage_scope_cn
synb1_txn_ab2685adab3a303c59d01c01,2025-01-01T09:00:00,流入,8731616.41,股东注资或股东借款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_8383ef0478fd7d788c2815fa,2025-01-05T17:38:10,流入,235644.64,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_ec298a6c02a73f93d07d2029,2025-01-10T11:51:49,流入,196909.89,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_58263e27df055f4240556d8c,2025-01-10T16:36:01,流出,67552.73,其他已声明事项,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_8de5f8f45a22af4213803ceb,2025-01-11T09:36:40,流入,279987.05,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_347d989e6baa26b95af4ae3e,2025-01-12T16:26:21,流入,275812.19,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_20d95b897306a2cfc06dcea7,2025-01-14T15:39:32,流入,239868.91,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_1d120c565acf69c026728df3,2025-01-14T17:07:51,流入,306345.46,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_cc6cbf4bff142ee7d2cd45f5,2025-01-15T09:18:50,流出,693700.00,工资发放,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_19a371013aedad8b58fa21f7,2025-01-15T17:45:25,流出,63546.89,其他已声明事项,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_adeb33643fe462b7f06b97a7,2025-01-17T11:24:01,流出,127103.45,房租或水电费,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_537738addbd6f5557d478986,2025-01-21T11:20:47,流出,77952.10,其他已声明事项,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_bfcd70ad5bd721f6961f4c13,2025-01-21T11:40:41,流入,203728.00,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_92525f1179f389c61a960cb9,2025-01-23T15:36:15,流入,295426.61,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_aea759733248685511dc6049,2025-01-26T10:07:58,流入,286731.05,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_dde04b1a7e08eb93c9c08fdf,2025-01-27T15:35:18,流入,278875.40,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_5767d61c3e78ee5bd9af1330,2025-02-03T09:26:32,流入,809605.78,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6b885a1d03a2354a87fb831e,2025-02-03T11:51:28,流出,376817.11,原材料或采购付款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_8b4987dd68ab600f3b02a020,2025-02-06T09:26:49,流出,471463.99,原材料或采购付款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_cd544a071bc677de2b322330,2025-02-06T11:09:17,流入,1201130.87,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_72d61e9b1aaf902ad6105686,2025-02-06T12:59:34,流出,564385.88,原材料或采购付款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_4037e6572a7f221930aa45f0,2025-02-06T15:54:16,流出,400149.72,原材料或采购付款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_129f02e8b9ea22bc0d90cc42,2025-02-06T17:10:48,流入,1084791.99,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6738b4ea356e6b1272fa68df,2025-02-11T15:37:31,流出,69014.32,其他已声明事项,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_382ce04ec4748d4deeb6b621,2025-02-12T15:00:00,流入,740152.63,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_513ae8fc4db7ca139a6e119c,2025-02-13T17:43:23,流出,356253.54,原材料或采购付款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_7d65187815a99b359de42ad8,2025-02-14T15:50:35,流出,75563.30,其他已声明事项,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_3166ff1e9e54538f25ee581b,2025-02-16T15:36:21,流出,551176.17,原材料或采购付款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_79a9a91c555e17c358ad24b7,2025-02-19T09:10:51,流出,64474.10,其他已声明事项,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_a64f952b12cf07dfa3630795,2025-02-19T12:23:28,流入,957461.22,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_62734cbb0da08f77b1592383,2025-02-21T11:14:08,流出,693700.00,工资发放,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c54a475c0cde2358c8efcfca,2025-02-21T12:24:27,流出,127103.45,房租或水电费,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_eb8fd62134312fdccd5f9161,2025-02-21T13:41:57,流入,940146.57,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_3110e4940a4cdc9800a720ff,2025-02-21T14:09:38,流入,935477.45,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_59f1396c0047eb95a13055c5,2025-02-21T16:48:51,流入,821764.94,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f5ff313601aadba8d3c47d14,2025-02-24T13:13:59,流入,700562.40,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_101197bfb565d695e3bd939d,2025-02-25T14:02:28,流出,469375.84,原材料或采购付款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_a34be914c6f12de25edc170b,2025-02-26T13:05:10,流入,966118.55,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b82cb9f0c7175fe8c9674c71,2025-02-27T09:20:13,流出,530567.21,原材料或采购付款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_836745cb5ecc26b49014124f,2025-03-01T11:24:52,流出,1479553.44,原材料或采购付款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c9b7cbfdd65315c28b8720dc,2025-03-02T12:14:33,流出,1623079.97,原材料或采购付款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e534d0010c05b4fa67689319,2025-03-02T16:14:43,流出,1500221.26,原材料或采购付款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_2d3688e3c6ec0f0de15c1b9e,2025-03-03T09:00:00,流入,11706897.00,银行借款到账,仅供人工查看；不得作为模型输入或导入数据库
