calendar_date,inflow_cny,outflow_cny,transaction_count,ending_balance_cny,day_cut_basis,source_last_transaction_id,reconciliation_status,calendar_source,calendar_inference_status,is_bank_workday,business_step,target_date,execution_status
2024-01-01,3600000.00,0.00,1,3600000.00,last_posted_transaction_or_prior_closing_balance,synb1_txn_4e1cfb2946b21231adb27974,trusted,weekday_rule,base_calendar,True,1,2024-01-02,complete
2024-01-02,0.00,0.00,0,3600000.00,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,2,2024-01-03,complete
2024-01-03,0.00,102746.32,2,3497253.68,last_posted_transaction_or_prior_closing_balance,synb1_txn_3b5a220c043e00a25ae3a463,trusted,weekday_rule,base_calendar,True,3,2024-01-04,complete
2024-01-04,54738.89,0.00,2,3551992.57,last_posted_transaction_or_prior_closing_balance,synb1_txn_26d6be560d548ab37a57a8a0,trusted,weekday_rule,base_calendar,True,4,2024-01-05,complete
2024-01-05,0.00,0.00,0,3551992.57,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,5,2024-01-07,complete
2024-01-06,0.00,0.00,0,3551992.57,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2024-01-07,56288.08,149917.47,2,3458363.18,last_posted_transaction_or_prior_closing_balance,synb1_txn_5ad685fdb02ed79f4979d6d8,trusted,historical_transaction_override,historical_transaction_override,True,6,2024-01-08,complete
2024-01-08,89578.67,0.00,2,3547941.85,last_posted_transaction_or_prior_closing_balance,synb1_txn_32be46c49607e8bda8a92aea,trusted,weekday_rule,base_calendar,True,7,2024-01-09,complete
2024-01-09,40108.13,0.00,1,3588049.98,last_posted_transaction_or_prior_closing_balance,synb1_txn_754e5b0c1fee804b9b98a666,trusted,weekday_rule,base_calendar,True,8,2024-01-10,complete
2024-01-10,0.00,0.00,0,3588049.98,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,9,2024-01-11,complete
2024-01-11,74063.27,0.00,1,3662113.25,last_posted_transaction_or_prior_closing_balance,synb1_txn_79c6bf024efc19b802f19278,trusted,weekday_rule,base_calendar,True,10,2024-01-12,complete
2024-01-12,56599.92,0.00,1,3718713.17,last_posted_transaction_or_prior_closing_balance,synb1_txn_dff89dd7e032def67cfb78a4,trusted,weekday_rule,base_calendar,True,11,2024-01-13,complete
2024-01-13,34378.40,0.00,1,3753091.57,last_posted_transaction_or_prior_closing_balance,synb1_txn_8482080f92dff8a5000fe0fc,trusted,historical_transaction_override,historical_transaction_override,True,12,2024-01-14,complete
2024-01-14,66405.40,0.00,1,3819496.97,last_posted_transaction_or_prior_closing_balance,synb1_txn_1dce86da2a593a2420a21505,trusted,historical_transaction_override,historical_transaction_override,True,13,2024-01-15,complete
2024-01-15,0.00,0.00,0,3819496.97,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,14,2024-01-16,complete
2024-01-16,105197.37,0.00,2,3924694.34,last_posted_transaction_or_prior_closing_balance,synb1_txn_f27241dd2c8a505f6e3c7b4f,trusted,weekday_rule,base_calendar,True,15,2024-01-17,complete
2024-01-17,0.00,63202.33,1,3861492.01,last_posted_transaction_or_prior_closing_balance,synb1_txn_05da8d5bbd3149e383e5419f,trusted,weekday_rule,base_calendar,True,16,2024-01-18,complete
2024-01-18,77912.15,0.00,2,3939404.16,last_posted_transaction_or_prior_closing_balance,synb1_txn_d0de25bb9a41efe200bc39c1,trusted,weekday_rule,base_calendar,True,17,2024-01-19,complete
2024-01-19,0.00,0.00,0,3939404.16,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,18,2024-01-20,complete
2024-01-20,61662.16,60568.91,2,3940497.41,last_posted_transaction_or_prior_closing_balance,synb1_txn_c95a99c23522dd48127720b9,trusted,historical_transaction_override,historical_transaction_override,True,19,2024-01-22,complete
2024-01-21,0.00,0.00,0,3940497.41,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2024-01-22,32587.84,0.00,1,3973085.25,last_posted_transaction_or_prior_closing_balance,synb1_txn_125255123e60a5b1507319ad,trusted,weekday_rule,base_calendar,True,20,2024-01-23,complete
2024-01-23,91245.94,0.00,1,4064331.19,last_posted_transaction_or_prior_closing_balance,synb1_txn_a692de72a9ddc0b5aa56181f,trusted,weekday_rule,base_calendar,True,21,2024-01-24,complete
2024-01-24,0.00,0.00,0,4064331.19,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,22,2024-01-25,complete
2024-01-25,43893.82,71786.45,2,4036438.56,last_posted_transaction_or_prior_closing_balance,synb1_txn_29aa2e8228f9f993b46fadb6,trusted,weekday_rule,base_calendar,True,23,2024-01-26,complete
2024-01-26,0.00,0.00,0,4036438.56,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,24,2024-01-27,complete
2024-01-27,60054.73,0.00,2,4096493.29,last_posted_transaction_or_prior_closing_balance,synb1_txn_10f45a523935aca021c4cee2,trusted,historical_transaction_override,historical_transaction_override,True,25,2024-01-29,complete
2024-01-28,0.00,0.00,0,4096493.29,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2024-01-29,53869.69,33307.20,2,4117055.78,last_posted_transaction_or_prior_closing_balance,synb1_txn_1a3795a0ba728f756f5d7e11,trusted,weekday_rule,base_calendar,True,26,2024-01-30,complete
2024-01-30,0.00,0.00,0,4117055.78,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,27,2024-01-31,complete
2024-01-31,34915.54,0.00,1,4151971.32,last_posted_transaction_or_prior_closing_balance,synb1_txn_dc26f9511c83e03d63af8e83,trusted,weekday_rule,base_calendar,True,28,2024-02-01,complete
2024-02-01,0.00,19737.60,1,4132233.72,last_posted_transaction_or_prior_closing_balance,synb1_txn_c5ae35b8a9e754f432c7768d,trusted,weekday_rule,base_calendar,True,29,2024-02-02,complete
2024-02-02,0.00,129179.69,2,4003054.03,last_posted_transaction_or_prior_closing_balance,synb1_txn_9683c577c56191d5dd3e62de,trusted,weekday_rule,base_calendar,True,30,2024-02-03,complete
2024-02-03,0.00,42746.32,1,3960307.71,last_posted_transaction_or_prior_closing_balance,synb1_txn_14df9611ba141b60fb50a848,trusted,historical_transaction_override,historical_transaction_override,True,31,2024-02-05,complete
2024-02-04,0.00,0.00,0,3960307.71,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2024-02-05,0.00,136044.34,2,3824263.37,last_posted_transaction_or_prior_closing_balance,synb1_txn_54f59f06b2bbce8526ed8d02,trusted,weekday_rule,base_calendar,True,32,2024-02-06,complete
2024-02-06,0.00,0.00,0,3824263.37,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,33,2024-02-07,complete
2024-02-07,0.00,149917.47,1,3674345.90,last_posted_transaction_or_prior_closing_balance,synb1_txn_85554bb944041c7979a13612,trusted,weekday_rule,base_calendar,True,34,2024-02-08,complete
2024-02-08,0.00,0.00,0,3674345.90,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,35,2024-02-09,complete
2024-02-09,144629.47,0.00,3,3818975.37,last_posted_transaction_or_prior_closing_balance,synb1_txn_292581cf2e4ecbb04bf50554,trusted,weekday_rule,base_calendar,True,36,2024-02-10,complete
2024-02-10,56002.45,0.00,1,3874977.82,last_posted_transaction_or_prior_closing_balance,synb1_txn_e2e8625c92d57bcb99857428,trusted,historical_transaction_override,historical_transaction_override,True,37,2024-02-11,complete
2024-02-11,0.00,53044.80,1,3821933.02,last_posted_transaction_or_prior_closing_balance,synb1_txn_bc616bc115139ab45897d8d3,trusted,historical_transaction_override,historical_transaction_override,True,38,2024-02-12,complete
2024-02-12,0.00,0.00,0,3821933.02,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,39,2024-02-13,complete
2024-02-13,223193.64,0.00,5,4045126.66,last_posted_transaction_or_prior_closing_balance,synb1_txn_13b4acb83f7694ec784ca0bc,trusted,weekday_rule,base_calendar,True,40,2024-02-14,complete
2024-02-14,21334.28,100195.74,3,3966265.20,last_posted_transaction_or_prior_closing_balance,synb1_txn_984c62e97b794d37e9646a21,trusted,weekday_rule,base_calendar,True,41,2024-02-15,complete
2024-02-15,67025.16,0.00,1,4033290.36,last_posted_transaction_or_prior_closing_balance,synb1_txn_566a5832b6f946293db9b8a3,trusted,weekday_rule,base_calendar,True,42,2024-02-16,complete
2024-02-16,69381.03,0.00,1,4102671.39,last_posted_transaction_or_prior_closing_balance,synb1_txn_0f05e88bea3940a84889b9a3,trusted,weekday_rule,base_calendar,True,43,2024-02-17,complete
2024-02-17,96197.28,47150.94,3,4151717.73,last_posted_transaction_or_prior_closing_balance,synb1_txn_4255432fcdad8862b95dd555,trusted,historical_transaction_override,historical_transaction_override,True,44,2024-02-18,complete
2024-02-18,76831.98,0.00,2,4228549.71,last_posted_transaction_or_prior_closing_balance,synb1_txn_bfb5a1cc027b2d9dfd6402a5,trusted,historical_transaction_override,historical_transaction_override,True,45,2024-02-19,complete
2024-02-19,87648.30,43897.59,2,4272300.42,last_posted_transaction_or_prior_closing_balance,synb1_txn_a24cd4e71d8c566258a10768,trusted,weekday_rule,base_calendar,True,46,2024-02-20,complete
2024-02-20,36078.15,0.00,1,4308378.57,last_posted_transaction_or_prior_closing_balance,synb1_txn_6c31cbb8ab3159054d4485e3,trusted,weekday_rule,base_calendar,True,47,2024-02-21,complete
2024-02-21,0.00,0.00,0,4308378.57,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,48,2024-02-22,complete
2024-02-22,70810.92,53440.55,3,4325748.94,last_posted_transaction_or_prior_closing_balance,synb1_txn_0b2a3a40e9d5af52f2893954,trusted,weekday_rule,base_calendar,True,49,2024-02-23,complete
2024-02-23,0.00,0.00,0,4325748.94,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,50,2024-02-24,complete
2024-02-24,29092.18,0.00,1,4354841.12,last_posted_transaction_or_prior_closing_balance,synb1_txn_f401f1da7a5502c4be268bd2,trusted,historical_transaction_override,historical_transaction_override,True,51,2024-02-25,complete
2024-02-25,0.00,71786.45,1,4283054.67,last_posted_transaction_or_prior_closing_balance,synb1_txn_aa676dbbad11f554e124c0c8,trusted,historical_transaction_override,historical_transaction_override,True,52,2024-02-26,complete
2024-02-26,0.00,0.00,0,4283054.67,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,53,2024-02-27,complete
2024-02-27,0.00,0.00,0,4283054.67,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,54,2024-02-28,complete
2024-02-28,55275.16,34393.80,4,4303936.03,last_posted_transaction_or_prior_closing_balance,synb1_txn_7f49aa7815bcf77bc652f20d,trusted,weekday_rule,base_calendar,True,55,2024-02-29,complete
2024-02-29,0.00,0.00,0,4303936.03,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,56,2024-03-01,complete
2024-03-01,0.00,0.00,0,4303936.03,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,57,2024-03-02,complete
2024-03-02,21083.16,0.00,1,4325019.19,last_posted_transaction_or_prior_closing_balance,synb1_txn_df2c257df8727bebb752e98a,trusted,historical_transaction_override,historical_transaction_override,True,58,2024-03-03,complete
2024-03-03,0.00,42746.32,1,4282272.87,last_posted_transaction_or_prior_closing_balance,synb1_txn_5b154d6a83342ee8079b545f,trusted,historical_transaction_override,historical_transaction_override,True,59,2024-03-04,complete
2024-03-04,0.00,83561.54,2,4198711.33,last_posted_transaction_or_prior_closing_balance,synb1_txn_8b82216e5cc8a9cc2c805647,trusted,weekday_rule,base_calendar,True,60,2024-03-05,complete
2024-03-05,0.00,31818.04,1,4166893.29,last_posted_transaction_or_prior_closing_balance,synb1_txn_9a742cb45c430ccceb185bb7,trusted,weekday_rule,base_calendar,True,61,2024-03-06,complete
2024-03-06,63409.17,0.00,2,4230302.46,last_posted_transaction_or_prior_closing_balance,synb1_txn_14ebf6a104b57e157a0c4775,trusted,weekday_rule,base_calendar,True,62,2024-03-07,complete
2024-03-07,0.00,267521.35,3,3962781.11,last_posted_transaction_or_prior_closing_balance,synb1_txn_22181fc3eef75390aacb39b1,trusted,weekday_rule,base_calendar,True,63,2024-03-08,complete
2024-03-08,0.00,121038.84,2,3841742.27,last_posted_transaction_or_prior_closing_balance,synb1_txn_c7808bcf8dfdb60f236464e0,trusted,weekday_rule,base_calendar,True,64,2024-03-09,complete
2024-03-09,32428.82,0.00,1,3874171.09,last_posted_transaction_or_prior_closing_balance,synb1_txn_d366eb6d0f7cd7a9a45baa81,trusted,historical_transaction_override,historical_transaction_override,True,65,2024-03-10,complete
2024-03-10,69797.98,43167.33,3,3900801.74,last_posted_transaction_or_prior_closing_balance,synb1_txn_19d5fd548ab2d7906c4dd8d0,trusted,historical_transaction_override,historical_transaction_override,True,66,2024-03-11,complete
2024-03-11,0.00,80754.59,1,3820047.15,last_posted_transaction_or_prior_closing_balance,synb1_txn_3d4f26e27b10ea1bd335f9da,trusted,weekday_rule,base_calendar,True,67,2024-03-12,complete
2024-03-12,0.00,0.00,0,3820047.15,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,68,2024-03-13,complete
2024-03-13,45940.84,67149.19,2,3798838.80,last_posted_transaction_or_prior_closing_balance,synb1_txn_70b8fb7f29a62b5bcb20bbb3,trusted,weekday_rule,base_calendar,True,69,2024-03-14,complete
2024-03-14,56328.20,0.00,1,3855167.00,last_posted_transaction_or_prior_closing_balance,synb1_txn_ece777d17d3f189b42b3c039,trusted,weekday_rule,base_calendar,True,70,2024-03-15,complete
2024-03-15,96688.57,0.00,2,3951855.57,last_posted_transaction_or_prior_closing_balance,synb1_txn_4a65f14d397d6879202f9208,trusted,weekday_rule,base_calendar,True,71,2024-03-18,complete
2024-03-16,0.00,0.00,0,3951855.57,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2024-03-17,0.00,0.00,0,3951855.57,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2024-03-18,0.00,0.00,0,3951855.57,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,72,2024-03-19,complete
2024-03-19,166176.35,0.00,3,4118031.92,last_posted_transaction_or_prior_closing_balance,synb1_txn_85f140173240fd2469037124,trusted,weekday_rule,base_calendar,True,73,2024-03-20,complete
2024-03-20,60614.03,46925.44,2,4131720.51,last_posted_transaction_or_prior_closing_balance,synb1_txn_fdbb9cd299aade51de846fd8,trusted,weekday_rule,base_calendar,True,74,2024-03-21,complete
2024-03-21,203889.58,0.00,3,4335610.09,last_posted_transaction_or_prior_closing_balance,synb1_txn_e0bfd5bca3555f56c847f27b,trusted,weekday_rule,base_calendar,True,75,2024-03-22,complete
2024-03-22,0.00,0.00,0,4335610.09,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,76,2024-03-23,complete
2024-03-23,31021.33,81239.67,3,4285391.75,last_posted_transaction_or_prior_closing_balance,synb1_txn_386216b9e4045ad40076b912,trusted,historical_transaction_override,historical_transaction_override,True,77,2024-03-24,complete
2024-03-24,47144.26,0.00,1,4332536.01,last_posted_transaction_or_prior_closing_balance,synb1_txn_938182e1837e5cc3a8aa58eb,trusted,historical_transaction_override,historical_transaction_override,True,78,2024-03-25,complete
2024-03-25,138977.71,71786.45,4,4399727.27,last_posted_transaction_or_prior_closing_balance,synb1_txn_3333c45962ea6dfe8158aab0,trusted,weekday_rule,base_calendar,True,79,2024-03-26,complete
