transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_6c2a6eccbd2658e74a36bdae,2025-01-01T09:00:00,0.00,505318.48,505318.48
synb1_txn_44d497442e0adddedc66cf17,2025-01-01T09:43:42,121200.84,0.00,384117.64
synb1_txn_9f3d1c284762a53f4b5896a4,2025-01-01T10:17:10,7399.41,0.00,376718.23
synb1_txn_ec715be41b133148a24578f9,2025-01-02T13:06:26,0.00,198430.85,575149.08
synb1_txn_fb2892e6f30e6b855ba6f38a,2025-01-03T09:13:12,133498.06,0.00,441651.02
synb1_txn_197dc7b383e256049a38bd40,2025-01-03T10:27:47,16516.91,0.00,425134.11
synb1_txn_07f1c8391309ce2d8b2ab12e,2025-01-06T15:42:28,17352.63,0.00,407781.48
synb1_txn_7d5358bfe2e118e72bdfe55b,2025-01-07T10:37:44,0.00,174939.04,582720.52
synb1_txn_a3732c5a817ce0a9b2a865aa,2025-01-07T11:01:29,21367.39,0.00,561353.13
synb1_txn_ec416f098ff1738d64fbeee5,2025-01-07T12:07:38,119350.01,0.00,442003.12
synb1_txn_e1e9957fa981ef59dcf63387,2025-01-07T12:39:30,8615.04,0.00,433388.08
synb1_txn_f03faa0d141e0e7eb54af52e,2025-01-19T10:55:46,22123.07,0.00,411265.01
synb1_txn_c29cf161e474d49842e50c48,2025-01-20T11:34:18,3035.18,0.00,408229.83
synb1_txn_ca091131a62401198fac86f2,2025-01-21T11:55:46,0.00,198735.10,606964.93
synb1_txn_6f36a9cf40650241ca144ca8,2025-01-21T13:21:22,7476.13,0.00,599488.80
synb1_txn_c1ba8864697bd1d484553451,2025-01-22T14:20:21,3448.08,0.00,596040.72
synb1_txn_4e041ae09c18a65961cde037,2025-01-22T15:32:37,106121.70,0.00,489919.02
synb1_txn_8762cce582441c5fa1cdd621,2025-01-23T11:06:30,3230.13,0.00,486688.89
synb1_txn_f2842919d4f0545dd067bcd5,2025-01-24T15:56:22,3515.17,0.00,483173.72
synb1_txn_6e07d6e08be3d309cd5ee306,2025-01-24T17:48:43,7453.42,0.00,475720.30
