transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_dee38b6a6adc6ff1a373a131,2024-01-01T09:00:00,0.00,3600000.00,3600000.00
synb1_txn_c595154e9ea4621f0a79cbed,2024-01-03T09:00:00,60000.00,0.00,3540000.00
synb1_txn_c90bee0a12ddd818da776191,2024-01-03T09:00:00,41091.41,0.00,3498908.59
synb1_txn_07c52a137d86d97788801663,2024-01-07T09:00:00,159774.51,0.00,3339134.08
synb1_txn_5a72985741ecfe29b671e600,2024-01-21T09:00:00,102191.32,0.00,3236942.76
synb1_txn_c9899a59945c95eca206c348,2024-01-25T09:00:00,62594.37,0.00,3174348.39
synb1_txn_2693b9274c6707fdb7a16fc0,2024-01-28T15:00:00,0.00,147258.06,3321606.45
synb1_txn_75d28192a5afee94629f98fe,2024-02-02T09:00:00,48090.03,0.00,3273516.42
synb1_txn_8e0f1a10ae676a80ea2c2851,2024-02-03T09:00:00,41091.41,0.00,3232425.01
synb1_txn_656e87b1231339c5f8c9d7f6,2024-02-03T09:00:00,90168.82,0.00,3142256.19
synb1_txn_2327f9436afe5fc16fe4e372,2024-02-05T09:00:00,84665.57,0.00,3057590.62
synb1_txn_a395cd7999e6ed290eabc657,2024-02-07T09:00:00,159774.51,0.00,2897816.11
synb1_txn_252a30ec6d283198d1e105ce,2024-02-07T15:00:00,0.00,133870.96,3031687.07
synb1_txn_1cb795a88927410df9397724,2024-02-19T15:00:00,0.00,133870.98,3165558.05
synb1_txn_c91461133233b1dc7a376d08,2024-02-25T09:00:00,62594.37,0.00,3102963.68
synb1_txn_df5197ceb04ed57c467db4ea,2024-02-28T09:00:00,4150.00,0.00,3098813.68
synb1_txn_854350840f93304a98b816d2,2024-02-28T09:00:00,498.00,0.00,3098315.68
synb1_txn_de834b089d51cccc08ebc093,2024-03-01T09:00:00,77892.30,0.00,3020423.38
synb1_txn_dc2efcfb24f5f8581df5c3f9,2024-03-02T09:00:00,81278.93,0.00,2939144.45
synb1_txn_e0f7c0744073133ac2c5da1c,2024-03-03T09:00:00,41091.41,0.00,2898053.04
synb1_txn_e2994a5961680bbc730f349a,2024-03-07T09:00:00,159774.51,0.00,2738278.53
synb1_txn_26ddd80d48aeded9e0c795b3,2024-03-08T15:00:00,0.00,167456.14,2905734.67
synb1_txn_8b7db194dcd32128a75403fd,2024-03-11T15:00:00,0.00,154142.86,3059877.53
synb1_txn_d518c82cfcdf8a3003131115,2024-03-13T09:00:00,67732.45,0.00,2992145.08
synb1_txn_7c608d0627f459a3a6b823fb,2024-03-20T09:00:00,77892.30,0.00,2914252.78
synb1_txn_3198235ea8193db0ca7e282b,2024-03-20T15:00:00,0.00,65526.31,2979779.09
synb1_txn_bf50f83d309f8741c739fccd,2024-03-25T09:00:00,62594.37,0.00,2917184.72
synb1_txn_c33fe150b3b11c5af25f95d8,2024-03-28T09:00:00,4150.00,0.00,2913034.72
