calendar_date,inflow_cny,outflow_cny,transaction_count,ending_balance_cny,day_cut_basis,source_last_transaction_id,reconciliation_status,calendar_source,calendar_inference_status,is_bank_workday,business_step,target_date,execution_status
2024-01-01,2990000.00,0.00,1,2990000.00,last_posted_transaction_or_prior_closing_balance,synb1_txn_5cf3ea4a966350d6435b1beb,trusted,cn_public_2022_2026_cycles_1_0,public_schedule_without_transaction_override,False,,,complete
2024-01-02,0.00,0.00,0,2990000.00,last_posted_transaction_or_prior_closing_balance,,trusted,cn_public_2022_2026_cycles_1_0,public_schedule_without_transaction_override,True,1,2024-01-03,complete
2024-01-03,0.00,0.00,0,2990000.00,last_posted_transaction_or_prior_closing_balance,,trusted,cn_public_2022_2026_cycles_1_0,public_schedule_without_transaction_override,True,2,2024-01-04,complete
2024-01-04,95146.07,118279.43,2,2966866.64,last_posted_transaction_or_prior_closing_balance,synb1_txn_3c0254f44cecc0f510a1c277,trusted,cn_public_2022_2026_cycles_1_0,public_schedule_without_transaction_override,True,3,2024-01-05,complete
2024-01-05,0.00,32000.00,1,2934866.64,last_posted_transaction_or_prior_closing_balance,synb1_txn_e1f5f917c2a0642b354b22f8,trusted,cn_public_2022_2026_cycles_1_0,public_schedule_without_transaction_override,True,4,2024-01-08,complete
2024-01-06,0.00,73436.13,1,2861430.51,last_posted_transaction_or_prior_closing_balance,synb1_txn_de523d524295f4158c036e05,trusted,cn_public_2022_2026_cycles_1_0,public_schedule_without_transaction_override,False,,,complete
2024-01-07,0.00,105000.00,1,2756430.51,last_posted_transaction_or_prior_closing_balance,synb1_txn_ca2db92f1d9b8405b0d61c3e,trusted,cn_public_2022_2026_cycles_1_0,public_schedule_without_transaction_override,False,,,complete
2024-01-08,44460.35,0.00,1,2800890.86,last_posted_transaction_or_prior_closing_balance,synb1_txn_80de4e44c311db9598c30d79,trusted,cn_public_2022_2026_cycles_1_0,public_schedule_without_transaction_override,True,5,2024-01-09,complete
2024-01-09,0.00,0.00,0,2800890.86,last_posted_transaction_or_prior_closing_balance,,trusted,cn_public_2022_2026_cycles_1_0,public_schedule_without_transaction_override,True,6,2024-01-10,complete
2024-01-10,0.00,0.00,0,2800890.86,last_posted_transaction_or_prior_closing_balance,,trusted,cn_public_2022_2026_cycles_1_0,public_schedule_without_transaction_override,True,7,2024-01-11,complete
2024-01-11,6458.17,1118.25,2,2806230.78,last_posted_transaction_or_prior_closing_balance,synb1_txn_28a89274927b62b52573264c,trusted,cn_public_2022_2026_cycles_1_0,public_schedule_without_transaction_override,True,8,2024-01-12,complete
2024-01-12,0.00,0.00,0,2806230.78,last_posted_transaction_or_prior_closing_balance,,trusted,cn_public_2022_2026_cycles_1_0,public_schedule_without_transaction_override,True,9,2024-01-15,complete
2024-01-13,0.00,463850.85,2,2342379.93,last_posted_transaction_or_prior_closing_balance,synb1_txn_9281801f74e0728de73b63cb,trusted,cn_public_2022_2026_cycles_1_0,public_schedule_without_transaction_override,False,,,complete
