transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_2308e3506d9d033351fd26eb,2024-01-01T09:00:00,0.00,3600000.00,3600000.00
synb1_txn_ef217bd9c40b1f84a134bc4e,2024-01-03T09:00:00,60000.00,0.00,3540000.00
synb1_txn_5291e6c44859157ecc1ee71c,2024-01-03T09:00:00,46579.42,0.00,3493420.58
synb1_txn_fc593331481ea0eaf9bba619,2024-01-07T09:00:00,171426.99,0.00,3321993.59
synb1_txn_a585a10597a7818ffa1291a3,2024-01-09T09:00:00,178830.67,0.00,3143162.92
synb1_txn_d68d6222e09c30f7737bd3f1,2024-01-14T15:00:00,0.00,29253.73,3172416.65
synb1_txn_b086974e0145be8c46012c9d,2024-01-19T15:00:00,0.00,65820.89,3238237.54
synb1_txn_86f5f8037a9c2f6540b3ffa0,2024-01-21T09:00:00,186281.94,0.00,3051955.60
synb1_txn_5e23610acfb38374075d1214,2024-01-24T15:00:00,0.00,47537.31,3099492.91
synb1_txn_50cec40411d14cdfa9c8b438,2024-01-24T15:00:00,0.00,51194.02,3150686.93
synb1_txn_ea31f7570c7be5c14ec27e5e,2024-01-25T09:00:00,53613.68,0.00,3097073.25
synb1_txn_78c9761635cf5068d97de418,2024-01-29T15:00:00,0.00,69477.61,3166550.86
synb1_txn_364672a2fc2574fa492b5fac,2024-02-03T09:00:00,46579.42,0.00,3119971.44
synb1_txn_9be8ebfe1c0925ab9180b75d,2024-02-03T15:00:00,0.00,69477.61,3189449.05
synb1_txn_2a7d870d3abedc450a507e32,2024-02-03T15:00:00,0.00,62164.23,3251613.28
synb1_txn_cbb3b42bc16066aaf615befe,2024-02-05T15:00:00,0.00,58507.46,3310120.74
synb1_txn_4da8b30dc05fc0a5caa2fbd6,2024-02-07T09:00:00,171426.99,0.00,3138693.75
synb1_txn_2594e7eccf1a1a252f0b97cf,2024-02-08T15:00:00,0.00,65820.89,3204514.64
synb1_txn_7f52e225010037a7bc66dc2b,2024-02-09T09:00:00,67061.51,0.00,3137453.13
synb1_txn_8a7d017890fa3f6e9d0212ac,2024-02-11T09:00:00,110162.04,0.00,3027291.09
synb1_txn_e3872d2b3d411818b9edd478,2024-02-13T15:00:00,0.00,94441.34,3121732.43
synb1_txn_e71ee8c8ace9e55639321757,2024-02-18T09:00:00,177954.04,0.00,2943778.39
synb1_txn_1edc1b4420f471f8bab2411d,2024-02-18T15:00:00,0.00,84104.47,3027882.86
synb1_txn_b26a7e59f8bc6843560ba5db,2024-02-18T15:00:00,0.00,45167.59,3073050.45
synb1_txn_5c6a27303d4c7fd2bc9202ee,2024-02-20T15:00:00,0.00,95074.62,3168125.07
synb1_txn_ff9b6c4c74192f5cd898f919,2024-02-23T15:00:00,0.00,36567.16,3204692.23
synb1_txn_91090f218123853baa032f2e,2024-02-23T15:00:00,0.00,41061.45,3245753.68
synb1_txn_2a0911f10211ef983fe94596,2024-02-25T09:00:00,53613.68,0.00,3192140.00
synb1_txn_51cc44f37dd0e55497254761,2024-02-28T09:00:00,4404.75,0.00,3187735.25
synb1_txn_144ac298f730de25d021d04e,2024-02-28T09:00:00,7350.00,0.00,3180385.25
synb1_txn_6fadb260eb5a950d7d6df9d2,2024-02-28T09:00:00,882.00,0.00,3179503.25
synb1_txn_7aacd8b1d1c804d256c839d1,2024-02-28T15:00:00,0.00,94441.34,3273944.59
synb1_txn_925a997f1749ea4cf51d10b6,2024-03-03T09:00:00,46579.42,0.00,3227365.17
synb1_txn_c2828cd55295811cd898d6a8,2024-03-04T15:00:00,0.00,36955.30,3264320.47
synb1_txn_81ca09ba425ea29f7d178659,2024-03-06T15:00:00,0.00,82122.90,3346443.37
synb1_txn_abd7b8f0f4a5ca47fe92d36b,2024-03-07T09:00:00,171426.99,0.00,3175016.38
synb1_txn_9a0da8113f5d6d3e72f558d9,2024-03-08T09:00:00,144058.04,0.00,3030958.34
synb1_txn_cbc695bee9f4b557389848e6,2024-03-08T09:00:00,96038.69,0.00,2934919.65
synb1_txn_0f77e9ba60dc1a65b208ab14,2024-03-09T15:00:00,0.00,86229.05,3021148.70
synb1_txn_ad50651f96d93e58ab8ae2fa,2024-03-12T15:00:00,0.00,71790.69,3092939.39
synb1_txn_365bc5424c4d68ce74d6276b,2024-03-14T15:00:00,0.00,69804.46,3162743.85
synb1_txn_5593105692c6d6db4adb5178,2024-03-16T15:00:00,0.00,36955.36,3199699.21
synb1_txn_e9204098d47a5e7b750e14d8,2024-03-17T15:00:00,0.00,58116.27,3257815.48
synb1_txn_cbfcfcefb060f711262cf35d,2024-03-19T09:00:00,112045.15,0.00,3145770.33
synb1_txn_816423b02750b286bea17564,2024-03-19T15:00:00,0.00,45167.59,3190937.92
synb1_txn_8b32520ca06a94044ac51e55,2024-03-21T15:00:00,0.00,49273.74,3240211.66
synb1_txn_f1006767384329b3d191215e,2024-03-22T15:00:00,0.00,47860.46,3288072.12
synb1_txn_5112fa7c5ec410942b804744,2024-03-24T15:00:00,0.00,53379.88,3341452.00
synb1_txn_965dce7fc8b2c3b7c792f15d,2024-03-25T09:00:00,53613.68,0.00,3287838.32
synb1_txn_bee4631d8cd07e02b91c6ede,2024-03-27T15:00:00,0.00,92302.32,3380140.64
synb1_txn_3986a3cdaa71444ea887ed95,2024-03-28T09:00:00,4404.75,0.00,3375735.89
synb1_txn_3d0e93a5f0d65dfe8b377228,2024-03-28T09:00:00,7350.00,0.00,3368385.89
synb1_txn_3b9b9759878a4bcbbb6aa414,2024-03-28T09:00:00,882.00,0.00,3367503.89
synb1_txn_671035e78a7f1fb880b73525,2024-04-01T15:00:00,0.00,34186.04,3401689.93
synb1_txn_d74a8e240de6c977e9220b11,2024-04-03T09:00:00,46579.42,0.00,3355110.51
synb1_txn_b2376ce6670e50c280711ebb,2024-04-03T09:00:00,224090.28,0.00,3131020.23
synb1_txn_a03dcb483f19ca2dd403fe6a,2024-04-03T15:00:00,0.00,44441.86,3175462.09
synb1_txn_610414eaad0aaf19180e7e56,2024-04-05T09:00:00,194037.36,0.00,2981424.73
synb1_txn_b1a75d0bd1095ae90bb8177d,2024-04-06T15:00:00,0.00,82046.51,3063471.24
synb1_txn_14b6907dffcca0cf01a68ceb,2024-04-07T09:00:00,171426.99,0.00,2892044.25
synb1_txn_1485ed28fde1e460ffdec446,2024-04-11T15:00:00,0.00,82727.27,2974771.52
synb1_txn_757a7ac7c93da4c84e4577cb,2024-04-13T15:00:00,0.00,27348.83,3002120.35
synb1_txn_9c29625845eb75ab9813795b,2024-04-16T09:00:00,97018.68,0.00,2905101.67
synb1_txn_06fab8c62a716e7e64373457,2024-04-16T15:00:00,0.00,73181.81,2978283.48
synb1_txn_f78bdf423ea98d2d65219824,2024-04-18T15:00:00,0.00,61534.88,3039818.36
synb1_txn_1bfbec7529fc849118ecc0d3,2024-04-21T15:00:00,0.00,95720.93,3135539.29
synb1_txn_23eba80d9269aa163881731b,2024-04-21T15:00:00,0.00,31818.18,3167357.47
synb1_txn_62cf5101794531f6e3563a35,2024-04-25T09:00:00,53613.68,0.00,3113743.79
synb1_txn_b56da825383cc2f486f30e32,2024-04-26T15:00:00,0.00,79545.45,3193289.24
synb1_txn_b780419560513fa85edfe1c4,2024-04-26T15:00:00,0.00,47727.32,3241016.56
synb1_txn_9077a5bd4e64becbad69f426,2024-04-28T09:00:00,141118.08,0.00,3099898.48
synb1_txn_67632f30e1a621c726e5bda2,2024-04-29T09:00:00,4404.75,0.00,3095493.73
synb1_txn_4e2a79af1c1421483224ffe5,2024-04-29T09:00:00,7350.00,0.00,3088143.73
synb1_txn_ddb905eda2548873d229e4f0,2024-04-29T09:00:00,882.00,0.00,3087261.73
synb1_txn_304e255e1fa46594ac45a845,2024-05-01T15:00:00,0.00,64953.54,3152215.27
synb1_txn_5720b3b613c90d271ee8c42f,2024-05-01T15:00:00,0.00,57272.72,3209487.99
synb1_txn_786fa33e7102236deb3211ed,2024-05-03T09:00:00,46579.42,0.00,3162908.57
synb1_txn_7c659e8ea008793da3b080d4,2024-05-06T15:00:00,0.00,54697.67,3217606.24
synb1_txn_24f7e11d93258b4bb3cdc12c,2024-05-06T15:00:00,0.00,47727.27,3265333.51
synb1_txn_aa07ab74a10ec73d683303d1,2024-05-07T09:00:00,171426.99,0.00,3093906.52
synb1_txn_6fc11ed7523a2872123b9314,2024-05-10T15:00:00,0.00,71305.97,3165212.49
synb1_txn_80b1d20def06c4d8173a75cb,2024-05-13T09:00:00,119537.52,0.00,3045674.97
synb1_txn_294ab8fe6a62382774508a74,2024-05-13T15:00:00,0.00,60454.54,3106129.51
synb1_txn_320d39e4f7c1afd44040559f,2024-05-15T15:00:00,0.00,74048.50,3180178.01
synb1_txn_41c8afa6064d8c1ad09bebca,2024-05-18T15:00:00,0.00,82727.27,3262905.28
