transaction_id,booking_datetime,direction_cn,amount_cny,cash_flow_type_cn,usage_scope_cn
synb1_txn_5b1a4e3a3f584d0f42832a79,2025-01-01T09:00:00,流入,1528039.42,股东注资或股东借款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c149bdbda853ed85e210afbf,2025-01-06T13:03:06,流出,7586.97,工资发放,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_4088016958d6feb57e2bffaf,2025-01-07T16:51:47,流出,7436.09,工资发放,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c17ec8f0f2fa5604a745e0ea,2025-01-12T10:16:21,流出,2943.18,房租或水电费,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6178ec247d378ca03f2ae5c8,2025-01-12T15:18:36,流出,2693.68,房租或水电费,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_de0f38bee8b8e9c1420f9c4c,2025-01-16T17:49:51,流出,7595.47,工资发放,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e0168dcaff86561da3c65db1,2025-01-18T17:18:56,流出,2879.62,房租或水电费,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_4ac75caff529f20a3248659f,2025-01-29T15:43:54,流出,6103.02,工资发放,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_df533335f940612114b180aa,2025-01-30T16:45:09,流出,2813.52,房租或水电费,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e7c2743db2709ed7d1cbac6b,2025-02-02T14:48:21,流出,2613.95,房租或水电费,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c216bec06ca6015600b61013,2025-02-03T15:16:23,流出,2807.77,房租或水电费,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_12864eafb3cb6b55e53fb2f4,2025-02-06T14:23:09,流出,7411.21,工资发放,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6ec67b89f4deaffec612cb32,2025-02-14T10:12:44,流出,2810.54,房租或水电费,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_87986de14a638bcf1a266f2c,2025-02-18T12:37:40,流出,8368.78,工资发放,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_163ceca30e2c077c6568856c,2025-02-19T10:37:40,流出,3097.74,房租或水电费,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_681cf6d652520447d7c892bb,2025-02-22T10:12:44,流出,7115.36,工资发放,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_041630f4a9b460c95f168e89,2025-02-22T15:37:00,流出,5826.20,工资发放,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_8bffd77dbe0feed05c6716fa,2025-02-28T09:00:00,流出,18753.64,缴纳企业所得税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_9c1f3dd550f1355e8136bb44,2025-02-28T09:00:00,流出,5325.10,缴纳模拟增值税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_13538f19b5b384d0bee73771,2025-02-28T09:00:00,流出,639.01,缴纳附加税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_84af4d0626a301e2c3b0f280,2025-03-03T14:29:12,流入,65334.71,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_724632fa04f51ff7537325a6,2025-03-04T17:08:20,流出,3094.78,房租或水电费,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_2c75c8a84e59b646190ed297,2025-03-06T17:01:38,流出,2765.78,房租或水电费,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_afb8d6b4a7e1ce1c921366b4,2025-03-06T17:35:38,流出,326583.08,原材料或采购付款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_826c5eb7c416e5cc9cbe6176,2025-03-08T09:37:42,流入,69256.08,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0f2b2e9f601f0da4c2da40a9,2025-03-11T15:16:19,流出,2642.10,房租或水电费,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_173d224aace48f4236c0d149,2025-03-15T10:34:36,流出,6588.87,工资发放,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_fc6157d2d70e476c811aa797,2025-03-15T17:52:32,流出,270982.56,原材料或采购付款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_1695436dc5a64cfdb56745eb,2025-03-16T13:21:47,流出,280631.54,原材料或采购付款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_dc585dac1ea74fe177b9d41b,2025-03-19T11:35:09,流出,7655.82,工资发放,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_36eca62145033df2d7d91254,2025-03-19T12:32:50,流出,2827.34,房租或水电费,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_7bbc708619a827a967d86df8,2025-03-20T13:04:05,流入,67151.00,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c4de1c290f173ee8846be9eb,2025-03-22T12:37:12,流入,64513.21,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_186f8524ac9ca659c76ef16f,2025-03-24T10:04:21,流出,6996.86,工资发放,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_014df86e4dab005b8f2405bb,2025-03-27T16:41:48,流出,7480.00,工资发放,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_43a649c66526aa4941cefcb2,2025-03-28T09:00:00,流出,19869.76,缴纳企业所得税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c6b15385b328a50f21609140,2025-03-28T09:00:00,流出,5547.16,缴纳模拟增值税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_55dfc088ac4f19f57e513eb5,2025-03-28T09:00:00,流出,665.65,缴纳附加税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_53959dc9c09c931c12f65645,2025-03-28T13:41:43,流出,240413.47,原材料或采购付款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0ba1bb0ec632e7c9fe9700dd,2025-04-01T13:59:34,流入,127025.86,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_605d58a9d8f582bf7069bc8f,2025-04-05T10:27:15,流出,3083.15,房租或水电费,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e90335192e6f79d46f7c8c56,2025-04-08T09:37:02,流出,2593.69,房租或水电费,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_d6a620d73c3a712a1f31a1cf,2025-04-08T11:37:06,流出,8231.61,工资发放,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_4d02996284afc93ad3a80dac,2025-04-10T15:27:31,流出,7232.07,工资发放,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_d741c21c04b21ee843981d23,2025-04-11T11:12:37,流出,124269.95,原材料或采购付款,仅供人工查看；不得作为模型输入或导入数据库
