transaction_id,booking_datetime,direction_cn,amount_cny,cash_flow_type_cn,usage_scope_cn
synb1_txn_12ee77080ebb4dc6e846c185,2024-01-01T09:00:00,流入,1582000.00,股东注资或股东借款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_9acc0a1a82c44bf66ad576e5,2024-01-02T09:00:00,流出,9396.50,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_21a9eaf1ad5db07d392057a3,2024-01-02T15:00:00,流入,221048.77,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e43b9ed0f58ec12e58592589,2024-01-05T09:00:00,流出,33000.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_14f5dd010245c5c78cc177e0,2024-01-07T09:00:00,流出,110000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_9d118c2e6a81c8505c088e77,2024-01-07T09:00:00,流出,173034.42,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0a56f7b42180c7ff5dbd1c4b,2024-01-12T09:00:00,流出,1619.62,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_3e13743d683b74070169e0e4,2024-01-12T15:00:00,流入,138069.99,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0ad15884861fb9c7566d309d,2024-01-14T15:00:00,流入,247093.28,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_9b8778023b7b2227c2bd860d,2024-01-16T09:00:00,流出,10384.41,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_64c5b2b90ddc1f9fedf6a378,2024-01-17T09:00:00,流出,685.92,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c085f9eaf5c16c8a7f7c705e,2024-01-18T09:00:00,流出,87996.20,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6d0697e2dd0c5de326538329,2024-01-22T09:00:00,流出,368276.47,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_65f0fc87386ba34efaadf248,2024-01-24T09:00:00,流出,19694.46,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b882833a498935c6a83d37a6,2024-01-24T15:00:00,流入,125387.96,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_df60e3687fd4fddf1c27609d,2024-02-03T15:00:00,流入,183246.32,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_28bffe67b106f43bb524fe2a,2024-02-04T09:00:00,流出,17868.35,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_8100ee4ee0eea59212b23532,2024-02-05T09:00:00,流出,12682.60,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
