transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_0d3e3da9b94b86685a801552,2025-01-01T09:00:00,0.00,87828.87,87828.87
synb1_txn_7ef782d1ed0695eeac5515b1,2025-01-04T11:59:02,29835.55,0.00,57993.32
synb1_txn_c26dd8a4216aaf026929a618,2025-01-07T12:11:38,3677.43,0.00,54315.89
synb1_txn_83e9a7f8ee78becf86b7a896,2025-01-09T15:22:31,38319.25,0.00,15996.64
synb1_txn_34dd37b31d85f7e7debe5993,2025-01-12T11:47:22,4116.64,0.00,11880.00
synb1_txn_598f8629449477241a5e5c49,2025-01-13T11:05:51,0.00,58193.16,70073.16
synb1_txn_a92da8ebc4697fc895c74be3,2025-01-14T12:05:18,27098.46,0.00,42974.70
synb1_txn_7d97b09cd42dee9a0875edd1,2025-01-14T17:51:12,3110.01,0.00,39864.69
synb1_txn_a7a156be19bd3a08de8d52c2,2025-01-16T15:16:07,0.00,46778.68,86643.37
synb1_txn_334455b4985d547add2ae6fa,2025-01-20T10:52:46,0.00,56735.07,143378.44
synb1_txn_81e04662a1c7eccc810360f2,2025-01-20T12:57:09,1262.82,0.00,142115.62
synb1_txn_26222a7fc686efdb0b1fdc2e,2025-01-20T17:13:08,1261.74,0.00,140853.88
synb1_txn_d25e059a3e303a8bcfc4b5df,2025-01-24T17:46:48,1100.52,0.00,139753.36
synb1_txn_3ca78b6f593301f52085e546,2025-01-25T09:15:59,1126.92,0.00,138626.44
synb1_txn_eea671708408c941c7d97efa,2025-01-26T09:33:53,0.00,61637.09,200263.53
synb1_txn_476da99521c9ca3a6007e4cd,2025-01-29T14:52:11,30325.92,0.00,169937.61
synb1_txn_9e6f8b4f6b1ef1b24b8420e2,2025-01-30T09:01:31,3114.32,0.00,166823.29
synb1_txn_30226fe7710b508a38f41c47,2025-02-03T10:45:40,0.00,34302.40,201125.69
synb1_txn_754cd03c25ac9d25f58b8127,2025-02-03T15:30:10,0.00,37825.65,238951.34
synb1_txn_6909827153b2d4bc9454e0d4,2025-02-07T10:48:34,1163.90,0.00,237787.44
synb1_txn_962ed997accdac3350b72b64,2025-02-07T12:01:25,1133.16,0.00,236654.28
synb1_txn_96cfccf355eeb1a4daf2a722,2025-02-09T15:33:52,54208.44,0.00,182445.84
synb1_txn_3c9a19f5e59ce0fe8f0638bb,2025-02-11T12:31:42,52823.88,0.00,129621.96
synb1_txn_e1e4c8d2d6987d48e05ecd97,2025-02-11T13:41:46,0.00,35164.64,164786.60
synb1_txn_f701cd485830260c60e7a98a,2025-02-11T16:37:57,1228.02,0.00,163558.58
synb1_txn_98542bb410fa4eacbcd1c01c,2025-02-12T15:44:42,2956.26,0.00,160602.32
synb1_txn_963bd586135acff2a8899f1b,2025-02-12T16:36:31,62790.43,0.00,97811.89
synb1_txn_aece4bb6b94ba5f7af9f1dc4,2025-02-13T12:08:02,4038.96,0.00,93772.93
synb1_txn_68fa78fa8f5a19234ff98fb4,2025-02-16T09:40:34,1226.92,0.00,92546.01
synb1_txn_ca87fcef99efdb374bf80415,2025-02-18T17:48:54,65653.04,0.00,26892.97
synb1_txn_5c6843794390c5ce57a659f3,2025-02-19T13:59:54,3483.97,0.00,23409.00
synb1_txn_2b3be47819d8fa451bf59771,2025-02-23T12:29:15,3539.21,0.00,19869.79
synb1_txn_136f66509aaea32c2c382e09,2025-02-28T10:08:36,0.00,29564.91,49434.70
synb1_txn_353620211bcdc4e43ac86ee3,2025-03-02T10:48:39,0.00,89616.25,139050.95
synb1_txn_69b75c91ae332ad99dcf622f,2025-03-03T12:38:26,4097.66,0.00,134953.29
synb1_txn_42c796990c5d973fbcc0c626,2025-03-08T09:59:58,0.00,80234.14,215187.43
synb1_txn_70ddd6293ad430036f14e036,2025-03-10T16:15:55,2841.64,0.00,212345.79
synb1_txn_1f9877ec64c74731c02bb7bc,2025-03-11T13:14:10,1216.81,0.00,211128.98
synb1_txn_efde3614f3a0f5519f1eec5b,2025-03-12T10:41:07,49634.54,0.00,161494.44
synb1_txn_80c1e68b4099dcc766dbf8ad,2025-03-12T11:08:50,0.00,82867.72,244362.16
synb1_txn_d97eaf1c0458495d51c100c4,2025-03-14T15:17:36,0.00,71368.29,315730.45
synb1_txn_c92d154edc5191e5526791a6,2025-03-15T12:06:24,2948.68,0.00,312781.77
synb1_txn_8f8289424f12366266e380db,2025-03-16T14:48:11,1056.19,0.00,311725.58
synb1_txn_e2f68f19814134715673c126,2025-03-19T13:28:57,52785.62,0.00,258939.96
synb1_txn_cf52e8d89df306f9e57b739d,2025-03-21T13:37:24,46795.58,0.00,212144.38
synb1_txn_c09ff19445b164111f313a53,2025-03-23T09:03:54,1142.82,0.00,211001.56
synb1_txn_dbb4dcba66479d79bc6a3372,2025-03-24T09:24:16,47157.26,0.00,163844.30
synb1_txn_df525150ee4a83b5f9efac9d,2025-03-24T12:44:33,4130.42,0.00,159713.88
synb1_txn_6525be223931c5ebc6f59a97,2025-03-31T16:01:18,1336.18,0.00,158377.70
synb1_txn_7b55526fe0b9ae969969fe02,2025-04-03T10:04:33,3898.41,0.00,154479.29
synb1_txn_b0fc9ff15a2702118df31843,2025-04-05T13:43:10,42367.11,0.00,112112.18
synb1_txn_9c85652b299720c06f9f36ad,2025-04-14T12:22:03,3607.88,0.00,108504.30
synb1_txn_f4d45547c8faf53a84609a5a,2025-04-19T13:18:43,45728.86,0.00,62775.44
synb1_txn_7512b061eb55fad3bc5c970f,2025-04-19T14:39:33,0.00,60605.85,123381.29
synb1_txn_92cd20018a5306250b83270b,2025-04-20T11:38:52,2895.30,0.00,120485.99
synb1_txn_be25097ec38f1fd56b499777,2025-04-20T12:00:19,1319.45,0.00,119166.54
synb1_txn_5c1ff045f20bf99a2c1801d9,2025-04-22T13:15:32,0.00,68257.12,187423.66
synb1_txn_df3d264a4c466178febb5701,2025-04-23T15:17:29,1306.50,0.00,186117.16
synb1_txn_e5f655606aec852a1aa42289,2025-04-24T12:01:32,1066.72,0.00,185050.44
synb1_txn_965e396cf35d14683b688930,2025-04-24T15:13:18,3616.81,0.00,181433.63
synb1_txn_13694202bc8fb272ccf2f9c9,2025-04-26T11:34:59,42408.05,0.00,139025.58
synb1_txn_e95652e79586387782216351,2025-04-27T09:06:53,50881.48,0.00,88144.10
synb1_txn_6cc13cb26a5ac8f00474713b,2025-04-28T09:00:00,19024.34,0.00,69119.76
synb1_txn_4c2cdb0d8e5bfab0ac6bc3d4,2025-04-28T09:00:00,6842.88,0.00,62276.88
synb1_txn_73384658f561544424d6487f,2025-04-28T09:00:00,821.13,0.00,61455.75
synb1_txn_adbf4b212fe15d12348337ca,2025-04-28T09:57:16,1059.33,0.00,60396.42
