transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_1954b4130fef2ae53ed21f2d,2024-01-01T09:00:00,0.00,1493600.00,1493600.00
synb1_txn_8b065784b82586b4c7ad9fba,2024-01-02T09:00:00,635214.50,0.00,858385.50
synb1_txn_08f156c32bce87cbbd016f0d,2024-01-03T09:00:00,16906.07,0.00,841479.43
synb1_txn_34e276814c3f18246d714179,2024-01-05T09:00:00,34000.00,0.00,807479.43
synb1_txn_8452e4441661d270d8eb8b29,2024-01-07T09:00:00,108000.00,0.00,699479.43
synb1_txn_6ccdb916bd97cf88ca01bee0,2024-01-15T09:00:00,5075.48,0.00,694403.95
synb1_txn_c5f186368fc17685eefd271d,2024-01-15T09:00:00,136999.43,0.00,557404.52
synb1_txn_42dbe121a3f8f096fce1e4a4,2024-01-15T15:00:00,0.00,78230.45,635634.97
synb1_txn_2e643550ff23c3609a74a3e1,2024-01-17T15:00:00,0.00,80290.94,715925.91
synb1_txn_896f28c874760a68eb7867a2,2024-01-23T15:00:00,0.00,149271.17,865197.08
synb1_txn_eaa19363035a34d147ecfd03,2024-01-24T09:00:00,14924.16,0.00,850272.92
synb1_txn_19a6bb076156a56687a8fd93,2024-01-24T15:00:00,0.00,7971.75,858244.67
synb1_txn_7aa353ee59771049780fec87,2024-01-24T15:00:00,0.00,6032.94,864277.61
synb1_txn_a22531e9a040ec9479ea7320,2024-01-25T15:00:00,0.00,23114.22,887391.83
synb1_txn_74a319692f1d17c4d99d41d6,2024-01-27T09:00:00,0.36,0.00,887391.47
synb1_txn_de923aed12ffe81619ef7676,2024-01-28T15:00:00,0.00,184288.53,1071680.00
synb1_txn_7c12228ebf7f9abb1e4c7617,2024-02-05T09:00:00,34000.00,0.00,1037680.00
synb1_txn_e4153b65da9af1d61a080e12,2024-02-06T15:00:00,0.00,292325.80,1330005.80
synb1_txn_fb4903fcdd267ea69e2eccf9,2024-02-06T15:00:00,0.00,43611.63,1373617.43
synb1_txn_cfea1caee9e8ae2c9394be5d,2024-02-07T09:00:00,108000.00,0.00,1265617.43
synb1_txn_4712be0b615f00204a875fe4,2024-02-07T09:00:00,50704.18,0.00,1214913.25
synb1_txn_37c09b6013c1114fdccebf3f,2024-02-08T09:00:00,29347.66,0.00,1185565.59
synb1_txn_9a8e5634706cda41de36541f,2024-02-10T09:00:00,536878.76,0.00,648686.83
synb1_txn_0167d8e719fe4376e69db547,2024-02-11T09:00:00,16200.68,0.00,632486.15
synb1_txn_2af5ca7ba583e84ce9028a2b,2024-02-12T09:00:00,5156.84,0.00,627329.31
synb1_txn_a5ce9369070546621f9acbc1,2024-02-13T15:00:00,0.00,81681.66,709010.97
synb1_txn_d3d9ef075acaae3d0a7312d9,2024-02-14T09:00:00,263.45,0.00,708747.52
synb1_txn_7f8824cbc24ee13ace8ddb47,2024-02-15T09:00:00,2447.61,0.00,706299.91
synb1_txn_39416e1c7ea849a93adc6849,2024-02-15T15:00:00,0.00,23970.22,730270.13
synb1_txn_be62e3a675318fc0caeecee1,2024-02-16T15:00:00,0.00,286128.63,1016398.76
synb1_txn_9ed0c23896b3a9787ab39c16,2024-02-16T15:00:00,0.00,70470.87,1086869.63
synb1_txn_8871a150d15a4a3b79a4109a,2024-02-17T09:00:00,2559.47,0.00,1084310.16
synb1_txn_836f79da38c8818c9e63b35c,2024-02-17T09:00:00,11233.45,0.00,1073076.71
synb1_txn_73e85ac94a6ea70052259dd5,2024-02-18T09:00:00,55497.60,0.00,1017579.11
synb1_txn_8435398d0d7eebcde2e939f9,2024-02-18T09:00:00,12600.00,0.00,1004979.11
synb1_txn_69282145d023c4010b7333f7,2024-02-18T09:00:00,1512.00,0.00,1003467.11
synb1_txn_0843140bedaff02008f8e402,2024-02-18T09:00:00,8942.23,0.00,994524.88
synb1_txn_db4ecdd8755c98ad976573e8,2024-02-18T09:00:00,21026.58,0.00,973498.30
synb1_txn_8fe9eb21d2e805d9989727e1,2024-02-19T15:00:00,0.00,182787.12,1156285.42
synb1_txn_98640004cd54e1ff15874361,2024-02-20T09:00:00,160000.00,0.00,996285.42
synb1_txn_8bcf1c7faae66e78b3bd641b,2024-02-20T09:00:00,47049.81,0.00,949235.61
synb1_txn_a4fcced0481b94a92cc3fac4,2024-02-25T09:00:00,893.85,0.00,948341.76
synb1_txn_ed4eb1ddd2478e9c75ff2630,2024-02-25T09:00:00,48669.40,0.00,899672.36
synb1_txn_747ce17f04eb91187fbb5bf9,2024-02-25T15:00:00,0.00,215099.46,1114771.82
synb1_txn_f3ec90199ff8cb546e33673b,2024-02-25T15:00:00,0.00,46784.79,1161556.61
synb1_txn_037b8a287de00eafaa61448a,2024-02-26T15:00:00,0.00,33939.82,1195496.43
synb1_txn_b6227617e0a8ae5da4502b57,2024-02-28T09:00:00,10876.97,0.00,1184619.46
synb1_txn_46b600e52bd31789946f4c3d,2024-02-28T09:00:00,90629.06,0.00,1093990.40
synb1_txn_e324c133c4a921286f7664c5,2024-03-02T15:00:00,0.00,305655.59,1399645.99
synb1_txn_12027c6baac7964d4e4729b4,2024-03-03T09:00:00,398943.52,0.00,1000702.47
synb1_txn_24c22eb9d54132a289690b31,2024-03-03T15:00:00,0.00,169306.94,1170009.41
synb1_txn_be2c539e77cdbce379edc593,2024-03-04T15:00:00,0.00,33561.59,1203571.00
synb1_txn_2342cddb44a957167c7ec8b9,2024-03-05T09:00:00,5527.44,0.00,1198043.56
synb1_txn_213a41f91d64dba5d75ebac5,2024-03-05T09:00:00,34000.00,0.00,1164043.56
synb1_txn_117d25b3d986763c807c0a1d,2024-03-06T09:00:00,1366.25,0.00,1162677.31
synb1_txn_053206de126c4816bbd02778,2024-03-07T09:00:00,108000.00,0.00,1054677.31
synb1_txn_514a0acb4538a54d109e2cb6,2024-03-07T09:00:00,87077.15,0.00,967600.16
synb1_txn_4ad84f5ca344d46732f7abdc,2024-03-07T09:00:00,18618.59,0.00,948981.57
synb1_txn_aefd64230dd0a2b85da68a35,2024-03-08T15:00:00,0.00,84392.76,1033374.33
synb1_txn_b7e776b9a2ade73b1b53b038,2024-03-09T09:00:00,3046.79,0.00,1030327.54
synb1_txn_b06a2d36abec6f30c89c005a,2024-03-11T15:00:00,0.00,142555.65,1172883.19
synb1_txn_2bbbc012bc0540382f0a29bc,2024-03-12T09:00:00,140000.00,0.00,1032883.19
synb1_txn_464d84474325f09b2122ab0b,2024-03-13T09:00:00,13106.31,0.00,1019776.88
synb1_txn_674c0d21200ed85ca1e17502,2024-03-14T09:00:00,481696.48,0.00,538080.40
synb1_txn_cfe9caafeaa894b9197ad77a,2024-03-15T15:00:00,0.00,109108.36,647188.76
synb1_txn_1637ba7497215c7f73840aae,2024-03-17T15:00:00,0.00,11200.80,658389.56
synb1_txn_4853161723a53c08bfd5cd83,2024-03-18T09:00:00,58288.00,0.00,600101.56
synb1_txn_89193cb910cdb329e68982e4,2024-03-18T09:00:00,13000.00,0.00,587101.56
synb1_txn_95138a1e4b15831a924bb107,2024-03-18T09:00:00,1560.00,0.00,585541.56
synb1_txn_eecc39d77d1ee374823d96f0,2024-03-18T15:00:00,0.00,162842.66,748384.22
synb1_txn_d66e436a1ca19bdd4457ff1d,2024-03-18T15:00:00,0.00,176414.03,924798.25
synb1_txn_d8cc8636553926296654a45a,2024-03-24T09:00:00,52194.18,0.00,872604.07
synb1_txn_65193a1d568daf3fa9b1fd46,2024-03-24T15:00:00,0.00,3836.90,876440.97
synb1_txn_bee90bdfa9f870491ce07b26,2024-03-24T15:00:00,0.00,105657.21,982098.18
synb1_txn_9b8d3e43353053c151319392,2024-03-26T15:00:00,0.00,39079.61,1021177.79
synb1_txn_eb3b895f684c2053f3ddf7f2,2024-03-27T15:00:00,0.00,132787.90,1153965.69
synb1_txn_2c4c7311aa204c4676cd8e23,2024-03-28T09:00:00,5463.29,0.00,1148502.40
synb1_txn_3b530b3f80eafada2cd75ef0,2024-04-02T09:00:00,82015.51,0.00,1066486.89
synb1_txn_49ccf9e427dd6c055898870e,2024-04-03T09:00:00,94998.09,0.00,971488.80
synb1_txn_b675835d188398accee8b52e,2024-04-05T09:00:00,34000.00,0.00,937488.80
synb1_txn_570bd5cbd5e148857d914ee7,2024-04-06T09:00:00,19486.81,0.00,918001.99
synb1_txn_38aca467cf6c36205a36d446,2024-04-06T09:00:00,51859.62,0.00,866142.37
synb1_txn_9d5990a1f04457672f7a4b0b,2024-04-06T15:00:00,0.00,11295.83,877438.20
synb1_txn_703f0099f576b372f925e96c,2024-04-06T15:00:00,0.00,90444.53,967882.73
synb1_txn_ebd476285ffa9dd7a835848c,2024-04-07T09:00:00,108000.00,0.00,859882.73
synb1_txn_a664dfdaa7640d82111c2bb5,2024-04-08T09:00:00,27932.74,0.00,831949.99
synb1_txn_ca8ff9afab9ddc5d1eee2c2c,2024-04-08T15:00:00,0.00,26107.41,858057.40
synb1_txn_47449d907fdd1737ba018ee5,2024-04-11T09:00:00,44367.85,0.00,813689.55
synb1_txn_e8f403e118da0130646f4d4b,2024-04-11T15:00:00,0.00,337817.45,1151507.00
synb1_txn_0105bf486c7598c8c7c14db4,2024-04-13T09:00:00,296844.64,0.00,854662.36
synb1_txn_4820dcbd78ccb654ad68c94c,2024-04-14T09:00:00,10497.60,0.00,844164.76
synb1_txn_75bfe8cd11f861a6bd444535,2024-04-15T15:00:00,0.00,191492.51,1035657.27
synb1_txn_f9484f5f0d519a7b225a7196,2024-04-16T09:00:00,1472.75,0.00,1034184.52
synb1_txn_ee02ed640cddd03f6e1da3ee,2024-04-16T09:00:00,31543.77,0.00,1002640.75
synb1_txn_205bd9d927b428ec80d41440,2024-04-18T09:00:00,86637.20,0.00,916003.55
synb1_txn_a4d56f19d7be012e32cf81ae,2024-04-18T09:00:00,17200.00,0.00,898803.55
synb1_txn_253ca049196861b2fb86a457,2024-04-18T09:00:00,2064.00,0.00,896739.55
synb1_txn_19928b91be0d9e2a5d0a91ac,2024-04-18T09:00:00,2110.74,0.00,894628.81
synb1_txn_96516f7efd61ac1ce230ca79,2024-04-19T09:00:00,5918.91,0.00,888709.90
synb1_txn_6ea050a0d5614c9e7005953e,2024-04-19T15:00:00,0.00,648486.72,1537196.62
synb1_txn_988e57dcd2821023e2b0b789,2024-04-21T09:00:00,43146.40,0.00,1494050.22
synb1_txn_76a07ad51c51b9525887c434,2024-04-21T15:00:00,0.00,46866.81,1540917.03
synb1_txn_0b40ff999a4881054457a5b8,2024-04-23T09:00:00,234524.57,0.00,1306392.46
synb1_txn_a9caf708c0a8132669728f1c,2024-04-24T15:00:00,0.00,224688.74,1531081.20
synb1_txn_bee0679805216ecc25888923,2024-05-03T15:00:00,0.00,358911.72,1889992.92
synb1_txn_faea454cfe0655f61d329aae,2024-05-03T15:00:00,0.00,22426.06,1912418.98
synb1_txn_9cbb0ecc35eee6db72f78972,2024-05-05T09:00:00,34000.00,0.00,1878418.98
synb1_txn_03e3264e089fb689c706ddcd,2024-05-05T09:00:00,70762.59,0.00,1807656.39
synb1_txn_6d8124300d6f4c4d40a35631,2024-05-05T15:00:00,0.00,29949.31,1837605.70
synb1_txn_402add2d5c2354a7e2a26547,2024-05-06T09:00:00,330128.69,0.00,1507477.01
synb1_txn_da16f72a02b5a6be4878bd09,2024-05-07T09:00:00,108000.00,0.00,1399477.01
synb1_txn_282faaa97ab0e8d213216d5d,2024-05-11T15:00:00,0.00,545313.62,1944790.63
synb1_txn_dab670ecd673bf1859ec133f,2024-05-12T09:00:00,27714.93,0.00,1917075.70
synb1_txn_a349413144b3531615cd612b,2024-05-12T15:00:00,0.00,61629.78,1978705.48
synb1_txn_22df22c737b59cb524657236,2024-05-13T15:00:00,0.00,16973.49,1995678.97
synb1_txn_8f38bfb4c4deb895b9695a5b,2024-05-16T09:00:00,19502.68,0.00,1976176.29
synb1_txn_c6da112284cd37143f0dd743,2024-05-17T09:00:00,34844.59,0.00,1941331.70
synb1_txn_31fa15ba7afd78dd15ee5dd8,2024-05-19T15:00:00,0.00,155905.62,2097237.32
synb1_txn_845f1c6862f50421261107c3,2024-05-20T09:00:00,62918.80,0.00,2034318.52
synb1_txn_6de8ad965b19aac72d2a164e,2024-05-20T09:00:00,13800.00,0.00,2020518.52
synb1_txn_40ff22f8196557b1c83d9803,2024-05-20T09:00:00,1656.00,0.00,2018862.52
synb1_txn_19b5fc2a70bd4dce175df288,2024-05-20T09:00:00,247233.79,0.00,1771628.73
synb1_txn_66612c27566949c412af342e,2024-05-21T15:00:00,0.00,55534.23,1827162.96
synb1_txn_cbd25b4bad099ed78eea0fc1,2024-05-23T09:00:00,104922.06,0.00,1722240.90
synb1_txn_3b7993fc74556ad65cb12edb,2024-05-25T09:00:00,24597.77,0.00,1697643.13
synb1_txn_392dd8d3c8a0c7d6b5643f44,2024-05-25T09:00:00,7339.80,0.00,1690303.33
synb1_txn_fc4f227467a3f26da693d316,2024-05-25T15:00:00,0.00,12805.49,1703108.82
synb1_txn_92f055430ed0dd658e87906e,2024-05-26T15:00:00,0.00,86375.27,1789484.09
synb1_txn_29931f28335a1905f443ae29,2024-05-27T09:00:00,4935.78,0.00,1784548.31
synb1_txn_b7cca68666e7bf463537d6e9,2024-05-27T15:00:00,0.00,8975.41,1793523.72
