transaction_id,booking_datetime,direction_cn,amount_cny,cash_flow_type_cn,usage_scope_cn
synb1_txn_6bd04b207443fe581f045c47,2025-01-01T09:00:00,流入,3082031.94,股东注资或股东借款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_779e82225e91d8e7661a2306,2025-01-13T09:08:51,流出,27795.00,其他已声明事项,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_706ea79c834a78f66aa1910d,2025-01-14T09:10:55,流出,92650.00,工资发放,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0ed1a93891fb718e9da31930,2025-01-20T15:13:40,流出,37060.00,房租或水电费,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_dbdbf4cc6756073713e8b123,2025-02-03T09:00:00,流入,833850.00,银行借款到账,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c49c288c8e41f88535498ad9,2025-02-13T10:54:07,流出,37060.00,房租或水电费,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_a56a1cb79eaa1be5fe89d876,2025-02-20T11:42:26,流出,27795.00,其他已声明事项,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_af177d9ed020cc6c5a77498f,2025-02-20T14:27:28,流出,92650.00,工资发放,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_2f362e57b7afbb621c7d1803,2025-02-28T09:00:00,流出,3112.78,缴纳企业所得税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_d8145a45931e1dca23e39c1d,2025-02-28T09:00:00,流出,12248.33,缴纳模拟增值税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_8601a29d135dbaa09191cacb,2025-02-28T09:00:00,流出,1469.79,缴纳附加税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_ef196ec2aaff5f7fc90020a5,2025-03-03T09:00:00,流出,2558.66,支付银行借款利息,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_d2c74fc133602b5b35bacd73,2025-03-03T13:32:48,流出,27795.00,其他已声明事项,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_84a460b6317965cc781f246f,2025-03-12T12:33:14,流出,37060.00,房租或水电费,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_3eff198846752baf723492f8,2025-03-16T11:25:36,流出,92650.00,工资发放,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b384afe09cd261d97a00bb79,2025-03-19T15:17:39,流入,1224833.00,销售回款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_a5a8fa5d8d3630f23f036538,2025-03-28T09:00:00,流出,1089.00,缴纳企业所得税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6dffd33439a1d940a228faba,2025-03-28T09:00:00,流出,11532.20,缴纳模拟增值税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_09c25a52f77a5037dbeee7bd,2025-03-28T09:00:00,流出,1383.86,缴纳附加税,仅供人工查看；不得作为模型输入或导入数据库
