transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_b511de59f62a973b0386c14b,2025-01-01T09:00:00,0.00,41579148.12,41579148.12
synb1_txn_8f977a721a29d5c3e61b91dd,2025-01-01T16:13:25,0.00,617694.75,42196842.87
synb1_txn_b734623d6d4faab8b654d8f0,2025-01-01T17:01:47,0.00,796638.35,42993481.22
synb1_txn_3c266b0e4580cb677f152d33,2025-01-02T09:55:23,230447.99,0.00,42763033.23
synb1_txn_a8461c3665c13a4d9603ae42,2025-01-05T10:00:58,253167.88,0.00,42509865.35
synb1_txn_c91a301a63c3e7dc5a2f814a,2025-01-06T11:20:01,0.00,632261.85,43142127.20
synb1_txn_e6767f3b6e57f06ee86b53e5,2025-01-08T12:08:51,0.00,800611.20,43942738.40
synb1_txn_be5cb171e2935809a711e463,2025-01-09T13:43:11,0.00,854823.99,44797562.39
synb1_txn_ea8411492a23f0f07f885015,2025-01-09T14:17:53,462379.31,0.00,44335183.08
synb1_txn_5bcaf323a56b65c0df9c4f01,2025-01-11T17:45:49,0.00,1011172.02,45346355.10
synb1_txn_2019767a0a15049391eb273b,2025-01-12T11:08:15,1978340.00,0.00,43368015.10
synb1_txn_825cf056b7d1f65248ce821c,2025-01-14T16:35:56,243395.63,0.00,43124619.47
synb1_txn_628ab5f7be5518cd6dbb8695,2025-01-24T13:21:46,0.00,651712.24,43776331.71
synb1_txn_8baef823d636dd34621adf3b,2025-01-27T14:27:55,0.00,721402.57,44497734.28
synb1_txn_35c686316114feb12faabf32,2025-01-28T14:24:20,0.00,694834.17,45192568.45
synb1_txn_675bf086acab7853f21635f9,2025-01-30T16:29:54,0.00,786540.69,45979109.14
synb1_txn_8d649e2b7561eba40bb6df73,2025-02-01T15:34:05,0.00,3018855.38,48997964.52
synb1_txn_a230350b5b3952e0436657b4,2025-02-04T14:44:22,230156.04,0.00,48767808.48
synb1_txn_3d5c16400e9a99f99dd74c02,2025-02-05T10:45:32,1175059.24,0.00,47592749.24
synb1_txn_5646b41e51aca42b5793345b,2025-02-05T15:03:37,462379.31,0.00,47130369.93
