transaction_id,booking_datetime,direction_cn,amount_cny,cash_flow_type_cn,usage_scope_cn
synb1_txn_36db79c18374a16b83278f14,2024-01-01T09:00:00,流入,3250000.00,股东注资或股东借款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_746f5c5f50294389e1777e7a,2024-01-05T09:00:00,流出,26000.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c8924b86799415dab2b906ab,2024-01-07T09:00:00,流出,115000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0ca67019e7c32bb77cdfe8cf,2024-01-09T15:00:00,流入,80668.50,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_4814363ad2ebc4e29e711106,2024-01-12T09:00:00,流出,510927.26,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6cfd5f7147456a03d45ca0b6,2024-01-16T09:00:00,流出,9379.27,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_3b0ec4c2a70e520fc6775b34,2024-01-17T09:00:00,流出,7620.73,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c79e3171c67a0a98da9fee0a,2024-01-20T15:00:00,流入,283764.76,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_de1d7a7c4049e4516e65e27b,2024-01-23T15:00:00,流入,16011.15,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_02a770a09ac5a248eadf24ff,2024-01-27T09:00:00,流出,74832.74,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c599325c2dd0330b832ae9a0,2024-01-27T15:00:00,流入,111555.59,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_add6306de8e437efbef51dcc,2024-02-02T15:00:00,流入,16820.69,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_412bea01cb375597ac5e3e45,2024-02-03T09:00:00,流出,372610.15,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_01986503471655edf7ec3630,2024-02-05T09:00:00,流出,26000.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_4fafd8fe2323816bf5bf036a,2024-02-07T09:00:00,流出,115000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_9275646f8a249e4951e6cc01,2024-02-08T15:00:00,流入,257423.81,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_aa843a1803abe74c5e9fbc7b,2024-02-09T15:00:00,流入,79383.50,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b5e53c627112c7fea05b3059,2024-02-11T09:00:00,流出,6497.43,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_8a97082d22f1aca161fc4b94,2024-02-11T09:00:00,流出,735.80,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_15a48ca530f81fe7aaa27f9f,2024-02-12T09:00:00,流出,40253.77,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_8285c59a2b491ecab50e3e7c,2024-02-13T15:00:00,流入,14958.68,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e6884887f6c434fdc7d82302,2024-02-15T09:00:00,流出,40548.27,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_a204ae6a20a4dbed3a627e06,2024-02-17T15:00:00,流入,72611.43,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6e6acf9f3abc26eddf18f059,2024-02-18T09:00:00,流出,9203.20,缴纳企业所得税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_4126dedb1bc249e51e188234,2024-02-18T09:00:00,流出,8200.00,缴纳模拟增值税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f7cb7f7e9f60ddc59602a656,2024-02-18T09:00:00,流出,984.00,缴纳附加税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b325f84d3c62ff929b00eff4,2024-02-18T09:00:00,流出,108.04,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f9cb6b0176d420c31e175b55,2024-02-19T09:00:00,流出,10346.71,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_a5c196953dee3f44e527c23d,2024-02-20T09:00:00,流出,34713.80,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_ab16d6849d2e1300aa7b9ae5,2024-02-20T09:00:00,流出,102778.99,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_80e1181df4150ab6647062cc,2024-02-21T09:00:00,流出,1002.80,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
