calendar_date,inflow_cny,outflow_cny,transaction_count,ending_balance_cny,day_cut_basis,source_last_transaction_id,reconciliation_status,calendar_source,calendar_inference_status,is_bank_workday,business_step,target_date,execution_status
2024-01-01,3600000.00,0.00,1,3600000.00,last_posted_transaction_or_prior_closing_balance,synb1_txn_daedb4294777df7535540b32,trusted,weekday_rule,base_calendar,True,1,2024-01-02,complete
2024-01-02,0.00,0.00,0,3600000.00,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,2,2024-01-03,complete
2024-01-03,16072.66,89439.06,3,3526633.60,last_posted_transaction_or_prior_closing_balance,synb1_txn_e920f7e8c695d5b168d2244d,trusted,weekday_rule,base_calendar,True,3,2024-01-04,complete
2024-01-04,0.00,0.00,0,3526633.60,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,4,2024-01-05,complete
2024-01-05,0.00,0.00,0,3526633.60,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,5,2024-01-06,complete
2024-01-06,11712.61,0.00,1,3538346.21,last_posted_transaction_or_prior_closing_balance,synb1_txn_c9cf44bb26a974465be17922,trusted,historical_transaction_override,historical_transaction_override,True,6,2024-01-07,complete
2024-01-07,44232.99,118319.80,5,3464259.40,last_posted_transaction_or_prior_closing_balance,synb1_txn_31303ad4330b107c81c9f154,trusted,historical_transaction_override,historical_transaction_override,True,7,2024-01-08,complete
2024-01-08,23155.77,109789.09,2,3377626.08,last_posted_transaction_or_prior_closing_balance,synb1_txn_56774a1532c06612ac84e1d8,trusted,weekday_rule,base_calendar,True,8,2024-01-09,complete
2024-01-09,0.00,0.00,0,3377626.08,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,True,9,2024-01-10,complete
2024-01-10,7985.88,0.00,1,3385611.96,last_posted_transaction_or_prior_closing_balance,synb1_txn_c91a2954c6107c6fbd8f28aa,trusted,weekday_rule,base_calendar,True,10,2024-01-11,complete
2024-01-11,36779.75,0.00,3,3422391.71,last_posted_transaction_or_prior_closing_balance,synb1_txn_07ff305986b8a01376e54fa4,trusted,weekday_rule,base_calendar,True,11,2024-01-12,complete
2024-01-12,34441.88,0.00,2,3456833.59,last_posted_transaction_or_prior_closing_balance,synb1_txn_66dfd2a5afe74bc9900d26e9,trusted,weekday_rule,base_calendar,True,12,2024-01-13,complete
2024-01-13,15037.68,0.00,1,3471871.27,last_posted_transaction_or_prior_closing_balance,synb1_txn_50cfbe7471140f57befd757a,trusted,historical_transaction_override,historical_transaction_override,True,13,2024-01-15,complete
2024-01-14,0.00,0.00,0,3471871.27,last_posted_transaction_or_prior_closing_balance,,trusted,weekday_rule,base_calendar,False,,,complete
2024-01-15,8512.55,0.00,1,3480383.82,last_posted_transaction_or_prior_closing_balance,synb1_txn_d101dfaedf3daed1334ffed2,trusted,weekday_rule,base_calendar,True,14,2024-01-16,complete
