transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_bf9ac117f551a9a7fb59535c,2024-01-01T09:00:00,0.00,3080000.00,3080000.00
synb1_txn_a1ff11b1c384174ba5c59c26,2024-01-04T15:00:00,0.00,31306.39,3111306.39
synb1_txn_a750f90cab79187e150aaa11,2024-01-05T09:00:00,19500.00,0.00,3091806.39
synb1_txn_8e32f6d26dc48daba64c3576,2024-01-05T15:00:00,0.00,61241.09,3153047.48
synb1_txn_9a32c21f6e01ed67c4a07531,2024-01-06T09:00:00,3643.69,0.00,3149403.79
synb1_txn_51b20c7307fb87a5646624c5,2024-01-07T09:00:00,84000.00,0.00,3065403.79
synb1_txn_0e356250f64f793ff22419b7,2024-01-07T09:00:00,8699.50,0.00,3056704.29
synb1_txn_71a1eeb526e7892f25fad1dc,2024-01-08T15:00:00,0.00,122220.96,3178925.25
synb1_txn_8d4954e88ad6ab929bdef446,2024-01-12T15:00:00,0.00,1714.53,3180639.78
synb1_txn_6183110a2af3528b032bc175,2024-01-14T09:00:00,8609.31,0.00,3172030.47
synb1_txn_7b2b4cfcb998a2070cba9ef2,2024-01-14T09:00:00,270738.93,0.00,2901291.54
synb1_txn_6a5b4d57cb2b8889f728d785,2024-01-15T09:00:00,61753.83,0.00,2839537.71
synb1_txn_b2082032f19a0564c11c04fa,2024-01-16T15:00:00,0.00,114398.03,2953935.74
synb1_txn_10212412b2c80264a026b458,2024-01-18T09:00:00,94207.74,0.00,2859728.00
synb1_txn_c6d17e3faa4f34e0a6356fca,2024-01-20T09:00:00,247.00,0.00,2859481.00
synb1_txn_a50beedd5532c7de0738e4e9,2024-01-21T15:00:00,0.00,65119.00,2924600.00
synb1_txn_47af933020a2b0166b258059,2024-01-23T09:00:00,270000.00,0.00,2654600.00
synb1_txn_aa7db69294b9603c2fb0092a,2024-02-05T09:00:00,19500.00,0.00,2635100.00
synb1_txn_4b4ed6a72e71b92e316c9569,2024-02-07T09:00:00,4675.06,0.00,2630424.94
synb1_txn_3d42253306e978ca90344e44,2024-02-07T09:00:00,84000.00,0.00,2546424.94
synb1_txn_b10e73915483308de53bc5c2,2024-02-08T09:00:00,10667.39,0.00,2535757.55
synb1_txn_ad69fd0821c96bda46df7571,2024-02-10T15:00:00,0.00,106572.88,2642330.43
synb1_txn_e65b7019c03fcb90fecaea80,2024-02-12T09:00:00,60029.94,0.00,2582300.49
synb1_txn_e78d927d4375b42be6734997,2024-02-14T09:00:00,6320.66,0.00,2575979.83
synb1_txn_3e25490129f5c78bfb2f6e11,2024-02-14T09:00:00,175932.61,0.00,2400047.22
synb1_txn_44dee3a69520b4b0d97f6555,2024-02-14T09:00:00,154987.92,0.00,2245059.30
synb1_txn_06dc0afc2fc23b2b4111a2fa,2024-02-14T09:00:00,51176.41,0.00,2193882.89
synb1_txn_4e67399a4216d289d8a50596,2024-02-15T09:00:00,5196.40,0.00,2188686.49
