transaction_id,booking_datetime,direction_cn,amount_cny,cash_flow_type_cn,usage_scope_cn
synb1_txn_0a9b41012a0ce0577b01e0fc,2024-01-01T09:00:00,流入,6600000.00,股东注资或股东借款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6bd8a4e08a89ebaa5311574a,2024-01-02T09:00:00,流出,14751.36,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b46a5d63a0481da4dbb078ef,2024-01-05T09:00:00,流出,32000.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6f20cc23edd3724eedbfa5e5,2024-01-07T09:00:00,流出,130000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_7966d582542c930cb3a7e40e,2024-01-11T09:00:00,流出,101424.21,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f8a6bc8b9d034342cf80f61c,2024-01-12T09:00:00,流出,774.23,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6cc7971bc1a65cdd787382e1,2024-01-12T09:00:00,流出,286175.79,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_adc237b6f2941c6461c885c9,2024-01-15T15:00:00,流入,152142.22,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_de65cf1badc21556caf36ae9,2024-01-15T15:00:00,流入,220078.52,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f635021f340b5a80a224bf2f,2024-01-22T15:00:00,流入,14353.08,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_df3a967a37ce9be64556a53d,2024-01-23T09:00:00,流出,431.94,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_5c4139783932d2a436b14a47,2024-01-23T15:00:00,流入,110754.96,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_9edcccccbaf4c30667f1a4c6,2024-01-24T09:00:00,流出,3697.93,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_fd59d2f9ff5896c75a899ff0,2024-01-24T09:00:00,流出,2344.54,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_edb207cce1fcb6df9899697c,2024-01-27T15:00:00,流入,139871.22,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b8e4c55ae30722a3e5420631,2024-02-05T09:00:00,流出,32000.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0ddc8e033359bb300fa56461,2024-02-07T09:00:00,流出,130000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_d1b1aae5fda8a967cc53868f,2024-02-10T15:00:00,流入,395849.96,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_8edac13ba6c619c813f3d529,2024-02-13T09:00:00,流出,299943.28,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_9cd977eebd0515ec4d85139f,2024-02-13T15:00:00,流入,34697.04,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
