transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_7fff62cb8ba1550d8fb8bed0,2024-01-01T09:00:00,0.00,1689600.00,1689600.00
synb1_txn_27613fdc0cb1d5abddb3691f,2024-01-02T15:00:00,0.00,487560.07,2177160.07
synb1_txn_9a87403a2f11eaa1d9ed184b,2024-01-03T09:00:00,36691.09,0.00,2140468.98
synb1_txn_438fcac6a273bbb44d136780,2024-01-05T09:00:00,21000.00,0.00,2119468.98
synb1_txn_627fd3de894e284567c684b3,2024-01-07T09:00:00,68000.00,0.00,2051468.98
synb1_txn_25636031493877782e42be46,2024-01-11T09:00:00,149.14,0.00,2051319.84
synb1_txn_ace407afa2e3deccd426de24,2024-01-11T09:00:00,12205.17,0.00,2039114.67
synb1_txn_56dd0e37fa93d9abb22e16ee,2024-01-12T09:00:00,13850.86,0.00,2025263.81
synb1_txn_a8af4460551196a3c6b37f6d,2024-01-12T15:00:00,0.00,369318.42,2394582.23
synb1_txn_6d267fa63fcf60a6baf17d45,2024-01-20T09:00:00,33392.03,0.00,2361190.20
synb1_txn_fde6291a593ec5f54ffb2242,2024-01-21T09:00:00,69139.93,0.00,2292050.27
synb1_txn_35bc09d447eba0ca3193d817,2024-01-21T09:00:00,52197.77,0.00,2239852.50
synb1_txn_72f1af1c67b5360a54d9d984,2024-01-23T15:00:00,0.00,232121.51,2471974.01
synb1_txn_b1e7faa9bd8cb24a02e96316,2024-01-24T09:00:00,400471.76,0.00,2071502.25
synb1_txn_cb018a24743eacf34cb860c1,2024-01-28T09:00:00,188252.25,0.00,1883250.00
synb1_txn_f4edff5369327a05dcd7952f,2024-02-02T09:00:00,5649.01,0.00,1877600.99
synb1_txn_2949e120fc32195b93eb048e,2024-02-02T09:00:00,200114.05,0.00,1677486.94
synb1_txn_6c4f8d81debef4c2e6bdf258,2024-02-02T09:00:00,131640.08,0.00,1545846.86
synb1_txn_4707d311a93a5ea204bb8d14,2024-02-04T09:00:00,91515.01,0.00,1454331.85
synb1_txn_d85818de3fea111c40059f8c,2024-02-04T15:00:00,0.00,237455.48,1691787.33
synb1_txn_4783e7a1011ae5fb8c8959ca,2024-02-04T15:00:00,0.00,7089.84,1698877.17
synb1_txn_aba1621d5e69d4878c0b3253,2024-02-05T09:00:00,21000.00,0.00,1677877.17
synb1_txn_04478e1d6b24008963b2b1b8,2024-02-06T09:00:00,208.33,0.00,1677668.84
synb1_txn_c98ad20d5734324e75d16745,2024-02-07T09:00:00,68000.00,0.00,1609668.84
synb1_txn_537e744c824cee1354360997,2024-02-09T15:00:00,0.00,68926.98,1678595.82
synb1_txn_0ece96cab512f8c3288113c6,2024-02-10T09:00:00,42197.34,0.00,1636398.48
synb1_txn_a2aac0ff3e0a0c9afc16dd93,2024-02-12T09:00:00,180246.46,0.00,1456152.02
synb1_txn_83b2f7cf21c999b25c3d8f90,2024-02-12T15:00:00,0.00,108058.78,1564210.80
synb1_txn_1d4492612e62c98d9a4316cb,2024-02-13T09:00:00,96000.00,0.00,1468210.80
synb1_txn_39bd18659db2b846a53dd1e1,2024-02-14T09:00:00,275279.65,0.00,1192931.15
synb1_txn_9f6c2b2d9187a3768eed8b2d,2024-02-14T15:00:00,0.00,192056.02,1384987.17
synb1_txn_e3964ff7bed0a9d13d950551,2024-02-15T09:00:00,94247.53,0.00,1290739.64
synb1_txn_5e79e53dc9d62b0cb3247c69,2024-02-16T15:00:00,0.00,316454.68,1607194.32
synb1_txn_07c357a2c56f4f0d7e6f97fe,2024-02-17T15:00:00,0.00,272472.37,1879666.69
synb1_txn_b4d03a67c3d83c3c7ff9bf8c,2024-02-18T09:00:00,87904.00,0.00,1791762.69
synb1_txn_c7432e31f03882332ae59331,2024-02-18T09:00:00,16500.00,0.00,1775262.69
synb1_txn_9b61d6de89ef4a545526ed72,2024-02-18T09:00:00,1980.00,0.00,1773282.69
synb1_txn_d8ce261b1adee0d0f93c4c48,2024-02-18T09:00:00,3944.40,0.00,1769338.29
synb1_txn_03e4c307af98915808a19994,2024-02-18T15:00:00,0.00,142113.94,1911452.23
synb1_txn_0fc3fc841a9a65d1412710c1,2024-02-19T09:00:00,3088.35,0.00,1908363.88
synb1_txn_0bf21659a23e45e4daf64a62,2024-02-20T09:00:00,84938.80,0.00,1823425.08
synb1_txn_c2f89e5940d237b6cc37b63d,2024-02-20T15:00:00,0.00,282368.26,2105793.34
synb1_txn_970491f058cc331bb306553e,2024-02-21T09:00:00,90091.08,0.00,2015702.26
synb1_txn_7fdd76c1c89d84ac2226572e,2024-02-24T15:00:00,0.00,108803.65,2124505.91
synb1_txn_4bea605493a731bf08c6ea26,2024-02-27T09:00:00,1109.91,0.00,2123396.00
synb1_txn_65af7bc1c592317963268899,2024-03-01T09:00:00,64000.00,0.00,2059396.00
synb1_txn_106dbfc1bb9ffd0dfcf30159,2024-03-04T09:00:00,171807.89,0.00,1887588.11
synb1_txn_9489bab6298f9418689e2775,2024-03-04T09:00:00,39974.63,0.00,1847613.48
synb1_txn_c4a0422f0fe58612e32f4e13,2024-03-05T09:00:00,21000.00,0.00,1826613.48
synb1_txn_daee8e0984c43d6e1758322f,2024-03-05T15:00:00,0.00,27848.68,1854462.16
synb1_txn_93ca207f3e25ebd59ab1c12f,2024-03-07T09:00:00,68000.00,0.00,1786462.16
synb1_txn_191d1b1c85b0e010a6823618,2024-03-07T09:00:00,74270.78,0.00,1712191.38
synb1_txn_4e126b88d34906cff6425951,2024-03-08T15:00:00,0.00,255949.46,1968140.84
synb1_txn_d4330ad9ce4896d7f1d23b45,2024-03-09T09:00:00,58959.71,0.00,1909181.13
synb1_txn_9938d9c0ac83d160e0b0916b,2024-03-11T15:00:00,0.00,163115.56,2072296.69
