transaction_id,booking_datetime,direction_cn,amount_cny,cash_flow_type_cn,usage_scope_cn
synb1_txn_9a3ae3a7af3a69b20cadc5fd,2024-01-01T09:00:00,流入,3504000.00,股东注资或股东借款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6c887556414e9be0f3c319f2,2024-01-02T09:00:00,流出,10398.05,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_80163b742960f8f08a1b7df6,2024-01-03T15:00:00,流入,347.26,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_aee2689358c27f75a1154da8,2024-01-04T09:00:00,流出,29034.61,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_2aa38dab1baf546446497620,2024-01-05T09:00:00,流出,16500.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_bf945f8f4a36c87c89c80af0,2024-01-06T09:00:00,流出,8241.36,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_da9463013cacb2080844d821,2024-01-06T09:00:00,流出,61147.07,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_8663097c77570734b583d873,2024-01-07T09:00:00,流出,74000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_267a7f8a2c0c8a1068b81432,2024-01-12T09:00:00,流出,15559.29,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_4029db68349a081aed053554,2024-01-14T09:00:00,流出,3258.64,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c1929718d0b793a3ec7617dc,2024-01-15T15:00:00,流入,53518.64,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_a52cb71cb5a783c8af3fa21b,2024-01-19T15:00:00,流入,29462.10,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_d9c3b1a8b94f439a5421fffb,2024-01-24T09:00:00,流出,120000.00,支付设备合同分期款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c23729ffc0543837daac3602,2024-01-28T09:00:00,流出,121442.74,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_db49624594c65992be92e0c7,2024-02-02T09:00:00,流出,6783.11,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e357ff0b5ef94adeeb2501a5,2024-02-04T09:00:00,流出,98360.03,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
