transaction_id,booking_datetime,direction_cn,amount_cny,cash_flow_type_cn,usage_scope_cn
synb1_txn_f0df310067bd8932e8c9b4db,2024-01-01T09:00:00,流入,782506.47,股东注资或股东借款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c64640a78ada13c0b8ea4e1a,2024-01-05T09:00:00,流出,17000.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_11dc1b32fffaa7b3efffb2e5,2024-01-06T09:00:00,流出,962.40,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_589ea508165dbcdf11f0f7f7,2024-01-06T09:00:00,流出,43106.47,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_888fb578476ed41e9742398b,2024-01-07T09:00:00,流出,51000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_bc5cde191dadf2d4e9ba33cf,2024-01-07T09:00:00,流出,42112.94,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_dd970f90a29c3771832e3854,2024-01-07T15:00:00,流入,40500.33,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_d0593462cefeebd43d9a21b8,2024-01-09T15:00:00,流入,128308.65,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_561f25d16c521122626a71a3,2024-01-11T09:00:00,流出,60082.35,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_51ba8b50b942dbffb195d742,2024-01-17T09:00:00,流出,2457.61,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_184151052865aafae73fa5d9,2024-01-17T09:00:00,流出,73980.71,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_94adde61604296a8612d4af8,2024-01-17T15:00:00,流入,59349.65,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_06338af97119edefaaee1d44,2024-01-19T09:00:00,流出,2388.19,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_a4497b942b85900e960eb3c1,2024-01-21T15:00:00,流入,79281.37,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_ed4107e0e0eb364c67853a4e,2024-01-22T09:00:00,流出,29038.05,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_d370d93e04e3e5592fee075f,2024-01-26T09:00:00,流出,3372.91,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0ceb8927ace5e7353e94684e,2024-01-26T09:00:00,流出,51249.11,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b45f025ef35cf87a6aef7c3d,2024-01-28T09:00:00,流出,818.89,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b533466f866a3739e6359896,2024-01-28T09:00:00,流出,3745.97,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_4446342e5fd944c7317a52d1,2024-02-05T09:00:00,流出,17000.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_adda3f71d23aebfa0dbc9ebb,2024-02-06T09:00:00,流出,6827.56,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_abe1d1f2fc6ae7013f8289e5,2024-02-07T09:00:00,流出,51000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_544eb5310909092d0a694c06,2024-02-07T15:00:00,流入,31194.34,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_7770b4a4634f207a50a55530,2024-02-08T15:00:00,流入,15180.86,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_93b0a06f18c1c594b3851635,2024-02-09T15:00:00,流入,7007.73,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_5709708483a1b4e31a4ee80d,2024-02-10T09:00:00,流出,104826.02,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_1f8e7e8635b7e409ce9af500,2024-02-11T09:00:00,流出,2471.97,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0f63b4e086d68766d07e8303,2024-02-11T09:00:00,流出,628.88,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_993a6912148eeb204932f00b,2024-02-11T09:00:00,流出,12770.78,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_571718f5709dd9d1477efe2a,2024-02-11T09:00:00,流出,47316.30,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_5ebbb53affa208ff5f9681a2,2024-02-11T15:00:00,流入,57388.83,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b35c4b4493f3d41fd44e3f71,2024-02-13T09:00:00,流出,12947.11,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_466bb8210f42561122257d2c,2024-02-13T09:00:00,流出,105074.64,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
