transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_a921f0888720509e299ccb72,2025-01-01T09:00:00,0.00,48172666.58,48172666.58
synb1_txn_b5b252af28b571963f70b2e0,2025-01-01T10:58:19,104281.04,0.00,48068385.54
synb1_txn_1327a85bd39ecdbb913a2644,2025-01-18T14:59:10,1981280.00,0.00,46087105.54
synb1_txn_692a158a4cf339912cc8dd45,2025-01-18T17:57:47,344224.14,0.00,45742881.40
synb1_txn_cd4b627c08e954a062e62a2b,2025-01-20T14:23:21,106088.59,0.00,45636792.81
synb1_txn_890ab86d5b14148c5ee6d5a0,2025-01-29T12:44:45,102561.41,0.00,45534231.40
synb1_txn_8c3d5b61f2efb37d3e9a9d84,2025-02-05T11:26:10,344224.14,0.00,45190007.26
synb1_txn_f0c8448c900321dc8565d5e0,2025-02-14T15:30:47,102885.56,0.00,45087121.70
synb1_txn_641d8199aca7ed6d7d970b86,2025-02-20T11:14:17,1981280.00,0.00,43105841.70
synb1_txn_4fce7e47300ca8a5cc966663,2025-02-23T16:14:39,105283.37,0.00,43000558.33
synb1_txn_46425a8aabcbd8dda53a3639,2025-02-26T14:13:56,104762.11,0.00,42895796.22
synb1_txn_3d059c12d7be9374d409e9be,2025-03-03T09:00:00,0.00,18775862.00,61671658.22
synb1_txn_e020c12d9c0b584480ac5d5a,2025-03-08T12:14:47,108511.90,0.00,61563146.32
synb1_txn_0c63f939ce68798f1281dd7b,2025-03-09T15:10:02,1446160.50,0.00,60116985.82
synb1_txn_f81c94733c283d73d955b98c,2025-03-11T11:02:00,101696.89,0.00,60015288.93
synb1_txn_5264a11dc56ed25bbe232136,2025-03-11T11:49:26,1586709.54,0.00,58428579.39
synb1_txn_b790b9772253fe1454b27153,2025-03-12T10:29:57,1340245.73,0.00,57088333.66
synb1_txn_f0a1ddab5dcc2d7429e82b0e,2025-03-12T13:49:16,0.00,1304720.77,58393054.43
synb1_txn_935310edde37d642f970c39c,2025-03-16T16:22:33,344224.14,0.00,58048830.29
synb1_txn_dbd2276d7851f03d70460e2b,2025-03-19T17:55:08,1981280.00,0.00,56067550.29
synb1_txn_a81e9c1330d1e0334686c7e8,2025-03-28T13:23:34,0.00,1472216.03,57539766.32
synb1_txn_5a2322dfd64c753413baf7aa,2025-03-31T15:51:47,102722.25,0.00,57437044.07
synb1_txn_029b0392deb08d9b73ee9f66,2025-04-03T09:00:00,60756.63,0.00,57376287.44
synb1_txn_e3c0e467f0ed52b368f6e7fe,2025-04-09T17:01:01,1981280.00,0.00,55395007.44
synb1_txn_8a16e777d838df72c9754be1,2025-04-12T10:33:09,344224.14,0.00,55050783.30
synb1_txn_6deb238adb9afe71e66cb140,2025-04-14T11:18:49,0.00,4014756.34,59065539.64
synb1_txn_b78b91073eeb2d917a187246,2025-04-15T11:52:57,4172041.32,0.00,54893498.32
synb1_txn_87b8859b9c2a5e5bc1880ba5,2025-04-20T10:03:59,4003126.11,0.00,50890372.21
synb1_txn_1df5d47b3ecaffcbd3d44541,2025-04-20T14:28:59,116941.75,0.00,50773430.46
synb1_txn_4cc1372a6f647796d262fe42,2025-04-21T14:12:04,103604.02,0.00,50669826.44
synb1_txn_090cd6cee459d4e677c7146f,2025-04-22T13:32:27,4456983.21,0.00,46212843.23
synb1_txn_b65c305d6b88f4fb0bab9bbb,2025-04-27T09:00:00,600640.75,0.00,45612202.48
synb1_txn_490b38a0c0d7bad4397d432f,2025-04-27T09:00:00,788841.09,0.00,44823361.39
synb1_txn_99f3127bf4e89246b29e01e8,2025-04-27T09:00:00,94660.92,0.00,44728700.47
synb1_txn_dee5fe433d53a2d2118bca80,2025-04-29T15:57:50,0.00,3365138.33,48093838.80
synb1_txn_5bef03c7cf21cf74e076cc76,2025-04-30T10:45:38,92385.27,0.00,48001453.53
synb1_txn_ee2c7192b27061e5aa7cd525,2025-05-03T09:00:00,58796.74,0.00,47942656.79
synb1_txn_11bdbfe6cb5238e96c3cdbf5,2025-05-16T13:36:38,4990546.28,0.00,42952110.51
synb1_txn_dcd07b409da6749b90f16b15,2025-05-17T12:26:41,4517017.12,0.00,38435093.39
synb1_txn_d26e10a2dfb0678ef5f8d273,2025-05-18T10:06:23,1981280.00,0.00,36453813.39
synb1_txn_d5ea52d15eaea063ba39e462,2025-05-19T14:48:54,344224.14,0.00,36109589.25
synb1_txn_1e2c8e9566738c6fff995186,2025-05-19T16:50:06,4488154.39,0.00,31621434.86
