transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_e8c47b700766147597c6cf25,2025-01-01T09:00:00,0.00,121882219.66,121882219.66
synb1_txn_342d263c87b7e7e15420a76d,2025-01-11T09:23:07,4321750.00,0.00,117560469.66
synb1_txn_de3dc003cdfa9acca3ca692a,2025-01-14T16:44:34,129897.08,0.00,117430572.58
synb1_txn_1cde4ee0f2a2fc8ed12412ab,2025-01-24T16:42:48,98288.40,0.00,117332284.18
synb1_txn_7088856dcaae956cb4ec0fbd,2025-01-28T16:27:36,1066163.79,0.00,116266120.39
synb1_txn_ca913d20f30450a3cdfe6974,2025-01-30T17:23:08,101555.90,0.00,116164564.49
synb1_txn_37a9e84b8481c736b1f13787,2025-02-03T09:00:00,0.00,50000000.00,166164564.49
synb1_txn_eb19038305cf59d9e310fe89,2025-02-03T13:08:06,111117.73,0.00,166053446.76
synb1_txn_0719bbc7b5e61d08279f0e6d,2025-02-15T09:15:15,1066163.79,0.00,164987282.97
synb1_txn_d11df629e872d231ab03d7c7,2025-02-19T09:57:24,4321750.00,0.00,160665532.97
synb1_txn_54f887893adf4f8db55bd432,2025-02-19T11:13:25,105786.00,0.00,160559746.97
synb1_txn_d1cb1ad744838c2432acb711,2025-02-24T17:02:20,112837.65,0.00,160446909.32
synb1_txn_002c0aca923071173204a998,2025-03-03T09:00:00,154958.90,0.00,160291950.42
synb1_txn_94bac57ce9eecae7ed927c26,2025-03-03T09:20:32,14432271.63,0.00,145859678.79
synb1_txn_5a68922379697d35bcd4ea31,2025-03-04T17:27:18,4321750.00,0.00,141537928.79
synb1_txn_24a8ec4856a0965229d34d3c,2025-03-09T16:49:01,117454.13,0.00,141420474.66
synb1_txn_aeebd9b2d26723993bec9762,2025-03-17T12:03:48,1066163.79,0.00,140354310.87
synb1_txn_218444cc4f0a47dc94337493,2025-03-17T12:47:39,92701.90,0.00,140261608.97
synb1_txn_c7865718c96e24532bc6fe23,2025-03-22T15:38:00,119585.35,0.00,140142023.62
synb1_txn_9740b774459927138e78915b,2025-03-27T17:36:03,0.00,29901115.26,170043138.88
synb1_txn_8277da3223657a9d65b2199e,2025-04-03T09:00:00,171561.64,0.00,169871577.24
synb1_txn_7722569c5fe29c2c639167bd,2025-04-08T15:32:39,10824203.72,0.00,159047373.52
synb1_txn_059a43687fe8f31272d615b3,2025-04-09T13:09:47,116590.06,0.00,158930783.46
synb1_txn_1c81ff16d8b1a00436d54173,2025-04-10T10:21:36,103359.82,0.00,158827423.64
synb1_txn_f95297c6b09612a901f059db,2025-04-15T12:58:28,1066163.79,0.00,157761259.85
synb1_txn_936a4244665e51658c3be329,2025-04-15T17:41:24,4321750.00,0.00,153439509.85
synb1_txn_bb3c2c717ed46483fc6c3f75,2025-04-23T13:19:41,109791.50,0.00,153329718.35
synb1_txn_0b176528f588e2c6eaaad396,2025-04-27T09:00:00,5029558.17,0.00,148300160.18
synb1_txn_e10a0ecfc2c75b75b4cf3985,2025-04-27T09:00:00,1355517.22,0.00,146944642.96
synb1_txn_c3d44c12de91c731f988be61,2025-04-27T09:00:00,162662.06,0.00,146781980.90
synb1_txn_3bb20dbc32758bd3f8eae867,2025-05-01T09:30:46,36080679.09,0.00,110701301.81
synb1_txn_0847eacfd6f8e2ba58cd4058,2025-05-02T16:09:42,111439.56,0.00,110589862.25
synb1_txn_cf51c3739de9458a04782871,2025-05-03T09:00:00,166027.40,0.00,110423834.85
synb1_txn_95ffd2db540977e6f6b20307,2025-05-09T13:11:00,107918.56,0.00,110315916.29
synb1_txn_d30329f877fd98fac7d8a4b8,2025-05-12T13:49:46,1066163.79,0.00,109249752.50
synb1_txn_f8627200d2eaf50c6b515f36,2025-05-15T17:51:25,110383.26,0.00,109139369.24
synb1_txn_c46db8e6946c7417b705e1d3,2025-05-17T10:41:26,4321750.00,0.00,104817619.24
