transaction_id,booking_datetime,direction_cn,amount_cny,cash_flow_type_cn,usage_scope_cn
synb1_txn_4fcf45a5e550d64eef37bb75,2024-01-01T09:00:00,流入,950000.00,股东注资或股东借款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_fcc951436957f85a5957e010,2024-01-02T09:00:00,流出,679.41,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c15777c45a245b05a5c28e47,2024-01-05T09:00:00,流出,10500.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_2543f606ee3280a252a8af9f,2024-01-07T09:00:00,流出,32500.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_033212cab53380b657a17875,2024-01-12T15:00:00,流入,25294.60,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c511b72779beab9cdbde05c3,2024-01-18T09:00:00,流出,1871.92,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6b6e7ce57d9aecaaaedffc83,2024-01-18T09:00:00,流出,44674.72,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_81ebb474c4d5e957650ccd63,2024-01-20T09:00:00,流出,8137.06,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e7758272fbd56dd07871c270,2024-01-22T09:00:00,流出,3420.87,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_9becb537c1cf8f3ad5975a86,2024-01-22T15:00:00,流入,119298.49,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_5bb16d1efa6702eafbc4f3e5,2024-01-25T09:00:00,流出,48842.32,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_cc6624f9f1e3f45e538e12b3,2024-01-25T09:00:00,流出,9805.25,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6ddeda1a8ec617854c953701,2024-01-27T09:00:00,流出,4908.13,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_19bbf10e34ffcf7702cc2783,2024-01-27T15:00:00,流入,75406.91,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_285f8c125b2cdc88f73069e9,2024-01-28T09:00:00,流出,207.21,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_db1da5999ad369b96e179b61,2024-01-28T09:00:00,流出,57553.11,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_5bbba9775979afb8796854a1,2024-02-04T09:00:00,流出,2772.18,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_691279005424cdb8d7219056,2024-02-05T09:00:00,流出,10500.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e7236997eada7f1618057182,2024-02-06T09:00:00,流出,233.29,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_d553c13133864f1183eb21c1,2024-02-06T09:00:00,流出,47400.01,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_54282f44bf54e7f0f8555994,2024-02-07T09:00:00,流出,32500.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e868d9db5c787ec6d730646c,2024-02-10T15:00:00,流入,49629.72,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_05dd0dec5ac22d808a595cc5,2024-02-11T15:00:00,流入,42439.08,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_4b45da6da6b6aa56c51a9866,2024-02-12T15:00:00,流入,24825.12,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_9fa1e69368df73fa86b22801,2024-02-14T09:00:00,流出,2723.22,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_dae73d95b0b3d88774f7441a,2024-02-17T09:00:00,流出,51679.73,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_fba5a754dc34bfec3c7ac179,2024-02-17T15:00:00,流入,22381.67,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_85eb912ad4c99cc5203ca115,2024-02-18T09:00:00,流出,3887.20,缴纳企业所得税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_3c03bebff01a35581cff114b,2024-02-18T09:00:00,流出,2200.00,缴纳模拟增值税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_4e55ec9697b9375dbdc35eec,2024-02-18T09:00:00,流出,264.00,缴纳附加税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_8ac361a1deda1b9bf47fe845,2024-02-19T15:00:00,流入,48567.51,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_bf1840ac53759957826407e6,2024-02-22T09:00:00,流出,2776.78,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_94be5c9be2d955f7d9a9cf5d,2024-02-22T09:00:00,流出,30175.66,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_5575f6f163cf8e0ed4525cc7,2024-02-24T09:00:00,流出,16829.33,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_2c9ee34d7ea7ca808bca255b,2024-02-25T09:00:00,流出,14109.80,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_df96dbbf654c422a41a94578,2024-02-28T15:00:00,流入,52156.90,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_661487d8a7f2277dd4e39627,2024-03-02T09:00:00,流出,14380.35,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_ada7ac1781887955ca7978b9,2024-03-05T09:00:00,流出,10500.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_4656143fd445861cd4ec3dc1,2024-03-05T09:00:00,流出,11644.44,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e8374f02ff23751d06d2a9ec,2024-03-05T15:00:00,流入,148328.37,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0505ffaf7bc2358d7a95c5d8,2024-03-07T09:00:00,流出,32500.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_9169cbffb39337e1ac83584b,2024-03-08T09:00:00,流出,52243.61,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6ca7839e3637bc99a04aa110,2024-03-10T15:00:00,流入,12711.76,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_4f3893887b6225ace4c967a6,2024-03-11T09:00:00,流出,13450.92,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0369ebed1e00de336be9e14b,2024-03-11T09:00:00,流出,3912.90,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_90b8e850a2e42199bffb687b,2024-03-11T15:00:00,流入,20503.02,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_d5066c3ffba9fe066bba6382,2024-03-13T09:00:00,流出,19272.34,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0a2a04ef59af6a71dacc367e,2024-03-18T09:00:00,流出,5122.40,缴纳企业所得税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_bcf98a3ac5e097266781f19e,2024-03-18T09:00:00,流出,2400.00,缴纳模拟增值税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_7ceecf3a64068707a92af373,2024-03-18T09:00:00,流出,288.00,缴纳附加税,仅供人工查看；不得作为模型输入或导入数据库
