transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_8f306f97e5839a05f7b80cff,2024-01-01T09:00:00,0.00,3072000.00,3072000.00
synb1_txn_ddb17dc63e6a0d321c712855,2024-01-04T15:00:00,0.00,19581.92,3091581.92
synb1_txn_a4e1e9a16a01e65f71d15e3b,2024-01-05T09:00:00,19500.00,0.00,3072081.92
synb1_txn_5c3bd0a5a30e9733bc527c04,2024-01-07T09:00:00,82000.00,0.00,2990081.92
synb1_txn_de4ec99144197a85f6ca0bbf,2024-01-07T09:00:00,38455.63,0.00,2951626.29
synb1_txn_e2088f442614715f93c9fd85,2024-01-07T15:00:00,0.00,6753.42,2958379.71
synb1_txn_1ffb06f65d9d76f5079f78a2,2024-01-08T09:00:00,80.66,0.00,2958299.05
synb1_txn_5b0b2ad6124230a46cb5e079,2024-01-08T09:00:00,29575.09,0.00,2928723.96
synb1_txn_979c1ef043d2cc3c027efcff,2024-01-08T15:00:00,0.00,27243.64,2955967.60
synb1_txn_46b43e63adab8db0f0559165,2024-01-09T09:00:00,43377.56,0.00,2912590.04
synb1_txn_cf5ed48cf9c86f6b7ca6e753,2024-01-13T09:00:00,2897.27,0.00,2909692.77
synb1_txn_7fb32f5c6fbcff6f9ac7c8da,2024-01-14T09:00:00,46293.99,0.00,2863398.78
synb1_txn_442677a1fe7001eeafee3122,2024-01-14T09:00:00,128800.49,0.00,2734598.29
synb1_txn_a76e1722a788d5492941105f,2024-01-15T09:00:00,5193.65,0.00,2729404.64
synb1_txn_9244c3bd24fa930e2449815a,2024-01-16T15:00:00,0.00,249681.82,2979086.46
synb1_txn_1f6481c67ed817b99af9aeac,2024-01-18T15:00:00,0.00,21549.69,3000636.15
synb1_txn_cbfd73cb9141777dec5be0ca,2024-01-20T15:00:00,0.00,1293.96,3001930.11
synb1_txn_953605766d183993e187f1d0,2024-01-23T09:00:00,18876.44,0.00,2983053.67
synb1_txn_c269c7594250429dc2ce2f0d,2024-01-25T09:00:00,100000.00,0.00,2883053.67
synb1_txn_25bb81f07041dc2637c5194a,2024-01-25T09:00:00,4328.42,0.00,2878725.25
synb1_txn_7b9f92ebcbc84dfd8cf50ce8,2024-01-28T15:00:00,0.00,16237.55,2894962.80
synb1_txn_d17df51e35ad15e6e8fc5de8,2024-02-02T09:00:00,1597.19,0.00,2893365.61
synb1_txn_75b6a19d69b3b45f25411ee7,2024-02-05T09:00:00,19500.00,0.00,2873865.61
synb1_txn_edbe809e8e38e023a75c0a0a,2024-02-06T15:00:00,0.00,778.19,2874643.80
synb1_txn_b3b945d32dca46175cf7ff7e,2024-02-07T09:00:00,82000.00,0.00,2792643.80
synb1_txn_9de06ba57a2cbdf5f22291bc,2024-02-07T15:00:00,0.00,73045.20,2865689.00
synb1_txn_1ecca3bf006ff9d5ddb6b4a2,2024-02-09T09:00:00,23290.71,0.00,2842398.29
synb1_txn_cd1602918570c8cd718175ca,2024-02-09T15:00:00,0.00,36062.05,2878460.34
synb1_txn_8237e2d827b3648e758362b8,2024-02-10T15:00:00,0.00,645.49,2879105.83
synb1_txn_dae5401a86a5430b58289c44,2024-02-10T15:00:00,0.00,137287.78,3016393.61
synb1_txn_68d4d1ed4d5208b8e4f79b2f,2024-02-11T09:00:00,885.91,0.00,3015507.70
synb1_txn_bb2cc44c2c975daa1d46d32b,2024-02-12T09:00:00,41425.07,0.00,2974082.63
synb1_txn_73567a86095d39c9f6dffda8,2024-02-12T09:00:00,58527.96,0.00,2915554.67
synb1_txn_045196394daeb17801972fd1,2024-02-13T09:00:00,98432.78,0.00,2817121.89
synb1_txn_1c3effa91a7712ae596c25ad,2024-02-13T15:00:00,0.00,3079.98,2820201.87
synb1_txn_f8620a0fd4d66b5c7748adef,2024-02-14T09:00:00,170315.98,0.00,2649885.89
synb1_txn_4656c16b84c749bf51be5cdb,2024-02-14T15:00:00,0.00,49172.80,2699058.69
synb1_txn_c2d6560fee9036717ce92e97,2024-02-14T15:00:00,0.00,319440.53,3018499.22
synb1_txn_f4789d67b5526bc768c65703,2024-02-15T15:00:00,0.00,13025.12,3031524.34
synb1_txn_86889a2b9c7e9ed885f99f82,2024-02-17T09:00:00,3477.45,0.00,3028046.89
synb1_txn_6fae4b11a11621a44a44ba57,2024-02-17T15:00:00,0.00,15229.63,3043276.52
synb1_txn_8224cf52579bc4c0d8314d94,2024-02-18T09:00:00,12347.11,0.00,3030929.41
synb1_txn_97a51818ef2e852a21c9e434,2024-02-18T09:00:00,5187.00,0.00,3025742.41
synb1_txn_98bb95ea836ac2de083e8180,2024-02-18T09:00:00,622.44,0.00,3025119.97
synb1_txn_dff96dfb0c838b14cd46dda4,2024-02-20T09:00:00,3240.86,0.00,3021879.11
