transaction_id,booking_datetime,direction_cn,amount_cny,cash_flow_type_cn,usage_scope_cn
synb1_txn_1b7d00ecc66705b1ec16a8e0,2024-01-01T09:00:00,流入,6000000.00,股东注资或股东借款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_ce684ac906ea2531009a4a23,2024-01-02T15:00:00,流入,54030.97,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_13e453a24ab6f151b91af718,2024-01-04T15:00:00,流入,849890.68,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_8f84d170e89935f1b6e6feee,2024-01-05T09:00:00,流出,80000.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0d83e01c766e9e51a8adb931,2024-01-06T09:00:00,流出,21932.57,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c4ad8a5333247994dfdaa9f7,2024-01-07T09:00:00,流出,290000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b522ce2a5f62c5e9b1d2ec14,2024-01-08T09:00:00,流出,707408.54,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_a846108727a74bb5c84633a0,2024-01-11T15:00:00,流入,503259.92,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_19de5d8b5dae35b762007e66,2024-01-13T09:00:00,流出,9061.46,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f77314c7bf2922c45dc3361f,2024-01-15T15:00:00,流入,9818.43,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_601f819d328df5e878f0142e,2024-01-20T09:00:00,流出,1800.22,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b07cf7529c8e09babce3760a,2024-01-23T09:00:00,流出,884678.83,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_5bf4fce8f3fc563c06fdb99d,2024-01-24T09:00:00,流出,1605.34,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_25a3e7ae8e5a41ff87757c9f,2024-01-25T09:00:00,流出,17400.63,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_009753b2779381e01f8f5ffd,2024-01-25T09:00:00,流出,82362.41,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_58c353ea9b2edff79848e7c4,2024-02-02T09:00:00,流出,12663.48,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_8f64529287b7255a66e28154,2024-02-02T15:00:00,流入,64027.17,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_a783fbfa6292f24d355abca0,2024-02-05T09:00:00,流出,80000.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_62202bb8787022359d170245,2024-02-05T09:00:00,流出,60055.38,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e4d86b06b4631f31432a49c9,2024-02-05T15:00:00,流入,331976.91,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_02f95aca6094aa3ce3955570,2024-02-06T15:00:00,流入,187973.52,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_1505381ee620c28f83b9ab44,2024-02-07T09:00:00,流出,290000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_03cc2e63f8bc75e7dd24f2e6,2024-02-07T15:00:00,流入,69974.74,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b5df319ef866988abdaed389,2024-02-07T15:00:00,流入,157819.68,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_67c181ead07ade9c9c39302b,2024-02-08T09:00:00,流出,19000.62,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f76cf066d4e777b12acddef4,2024-02-08T09:00:00,流出,137527.59,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_df663173a72948b196d3c84f,2024-02-09T15:00:00,流入,90345.90,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_343e2033df82cf2ea1a70d4f,2024-02-09T15:00:00,流入,202104.63,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_da871d7da6d1bedeaf2eeebb,2024-02-10T09:00:00,流出,306029.89,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_cd39c844ba3f91482e42bac1,2024-02-11T15:00:00,流入,21520.83,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6d94a028807815bff348ad53,2024-02-12T09:00:00,流出,445378.57,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_06722a864e22a02bad2e53be,2024-02-13T09:00:00,流出,252720.11,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_9b29bfab76f97ca06755c7d1,2024-02-13T09:00:00,流出,26110.79,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_57f07c3a803a73ef8441719d,2024-02-15T09:00:00,流出,650000.00,支付设备合同分期款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_cf78e6fccd70e96a83119328,2024-02-16T15:00:00,流入,6300.09,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_75c1892a5589df4dd21d7964,2024-02-16T15:00:00,流入,48237.19,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_fea3a4f864a56baab7c8a4e7,2024-02-17T15:00:00,流入,274297.45,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_2533f27ce936194dcbcf060f,2024-02-18T09:00:00,流出,20116.80,缴纳企业所得税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_ee64b67e92766cae52553f2b,2024-02-18T09:00:00,流出,21800.00,缴纳模拟增值税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0abf30c9a2be647fa5db8ae6,2024-02-18T09:00:00,流出,2616.00,缴纳附加税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_4a346b56aab8830faef7e3f6,2024-02-18T09:00:00,流出,294734.35,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
