transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_d83eac77e9e0613bc5c97639,2024-01-01T09:00:00,0.00,3600000.00,3600000.00
synb1_txn_953faeba2bacd357558f4461,2024-01-03T09:00:00,60000.00,0.00,3540000.00
synb1_txn_e1ffcc1baafbaacce081a016,2024-01-03T09:00:00,34952.84,0.00,3505047.16
synb1_txn_8dca0d41638ba1bfdabf9174,2024-01-04T15:00:00,0.00,7639.50,3512686.66
synb1_txn_755fcef1e5f4622415f6bff0,2024-01-05T15:00:00,0.00,17158.24,3529844.90
synb1_txn_e298ae69b977d8b3ea24c337,2024-01-06T09:00:00,26128.96,0.00,3503715.94
synb1_txn_6ea4bd3c2b7277f44a6f974f,2024-01-07T09:00:00,115220.34,0.00,3388495.60
synb1_txn_b3dae480fb938a6e5add0fee,2024-01-08T15:00:00,0.00,3595.06,3392090.66
synb1_txn_4ea7f2c8ad57db992e502b21,2024-01-08T15:00:00,0.00,10576.02,3402666.68
synb1_txn_52d4d3db80ca917099cb8add,2024-01-09T15:00:00,0.00,9804.72,3412471.40
synb1_txn_6ad51526e7abdf60c74d867b,2024-01-12T09:00:00,38424.97,0.00,3374046.43
synb1_txn_f20bab65e034877d6cae66c6,2024-01-12T15:00:00,0.00,4028.96,3378075.39
synb1_txn_f21c2ffde6faa494d05fd5df,2024-01-13T15:00:00,0.00,5371.52,3383446.91
synb1_txn_2ad29f24e2312170e2bffc39,2024-01-14T15:00:00,0.00,4434.69,3387881.60
synb1_txn_66a243301d078ff7f4250427,2024-01-14T15:00:00,0.00,11796.29,3399677.89
synb1_txn_70f99f1853752b2153fd9fa8,2024-01-16T15:00:00,0.00,15653.49,3415331.38
synb1_txn_20cb42c6576f469357f42b0a,2024-01-17T15:00:00,0.00,4739.59,3420070.97
synb1_txn_50954d00b88c8bc5671558a7,2024-01-18T15:00:00,0.00,12417.16,3432488.13
synb1_txn_aa7cc475f39c22e3050cd8d5,2024-01-18T15:00:00,0.00,7302.47,3439790.60
synb1_txn_66cd3369d44e2be541e5e26d,2024-01-20T09:00:00,33813.95,0.00,3405976.65
synb1_txn_7c004f868b04b258cfd74c8e,2024-01-20T15:00:00,0.00,9062.55,3415039.20
synb1_txn_24f1fbe1dd78f11231d42f28,2024-01-21T15:00:00,0.00,20729.58,3435768.78
synb1_txn_5e57b1b01e348487d18f5611,2024-01-25T09:00:00,49765.64,0.00,3386003.14
synb1_txn_9512c5157848f2edb6757156,2024-01-25T15:00:00,0.00,8480.29,3394483.43
synb1_txn_b13508c11daf9558d5b88b5c,2024-01-27T15:00:00,0.00,13909.46,3408392.89
synb1_txn_fde0411d1c52c72a609ea9c8,2024-01-31T15:00:00,0.00,15300.41,3423693.30
synb1_txn_62850349636ecf899c51a4ff,2024-02-03T09:00:00,34952.84,0.00,3388740.46
synb1_txn_827060c033504e4231d0dfe7,2024-02-04T15:00:00,0.00,9262.86,3398003.32
synb1_txn_7376354262fba847e1795171,2024-02-05T15:00:00,0.00,10854.48,3408857.80
synb1_txn_49c2863fba318cc6b0613436,2024-02-07T09:00:00,115220.34,0.00,3293637.46
synb1_txn_e70e9f639876b66d037284a8,2024-02-08T15:00:00,0.00,6616.33,3300253.79
