transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_30a83349657b402dcecd8315,2024-01-01T09:00:00,0.00,1478400.00,1478400.00
synb1_txn_22e322f5f0be32936af17855,2024-01-02T09:00:00,734.23,0.00,1477665.77
synb1_txn_e418393beb3626bc99cfb520,2024-01-04T09:00:00,11810.02,0.00,1465855.75
synb1_txn_44d166d03ffce32eb560f73f,2024-01-05T09:00:00,30000.00,0.00,1435855.75
synb1_txn_5df1bcad430d9b0cc9877379,2024-01-05T15:00:00,0.00,1665.58,1437521.33
synb1_txn_e40ccbec10b5070b6b82719b,2024-01-06T09:00:00,47337.59,0.00,1390183.74
synb1_txn_35b2fe192d4baf8ebc758ec0,2024-01-07T09:00:00,102000.00,0.00,1288183.74
synb1_txn_3536e6ef3bba0bd702fd1bde,2024-01-10T15:00:00,0.00,103058.16,1391241.90
synb1_txn_97d626d075b4656c22c104a6,2024-01-11T09:00:00,6085.72,0.00,1385156.18
synb1_txn_faee881f85a149435a4a5c8b,2024-01-11T09:00:00,204851.40,0.00,1180304.78
synb1_txn_0b9f01c104eac8d9d5ec86b2,2024-01-11T15:00:00,0.00,12020.71,1192325.49
synb1_txn_b5f7a936075fcd6ad45cc94e,2024-01-12T15:00:00,0.00,282250.28,1474575.77
synb1_txn_34ebed64d507c6908a49f222,2024-01-14T15:00:00,0.00,87198.27,1561774.04
synb1_txn_36efdd8c7c15016795ebab19,2024-01-14T15:00:00,0.00,118807.00,1680581.04
synb1_txn_7241a4e8d931b30d126ef79e,2024-01-15T09:00:00,3474.75,0.00,1677106.29
synb1_txn_e85642bbaca022fba0141651,2024-01-18T09:00:00,811.52,0.00,1676294.77
synb1_txn_941d4793519fc893e46b7be3,2024-01-18T09:00:00,40146.20,0.00,1636148.57
synb1_txn_b553b52dbb0b7fb46f063140,2024-01-21T09:00:00,47819.26,0.00,1588329.31
synb1_txn_4ea734964416856ac0d85925,2024-01-22T09:00:00,3169.48,0.00,1585159.83
synb1_txn_1a14581f1e806ab311741afa,2024-01-23T09:00:00,273959.83,0.00,1311200.00
synb1_txn_865a94557c2b3bb70019995f,2024-02-03T15:00:00,0.00,8135.86,1319335.86
synb1_txn_5da2741e2a253a63759b99bb,2024-02-04T09:00:00,138583.55,0.00,1180752.31
synb1_txn_e84e31a5bfea16517d9231d6,2024-02-04T15:00:00,0.00,302575.54,1483327.85
synb1_txn_f5827c81ec47d66cf7d0d270,2024-02-05T09:00:00,30000.00,0.00,1453327.85
synb1_txn_90af1bbbe5a137537124d180,2024-02-06T09:00:00,6182.61,0.00,1447145.24
synb1_txn_f1c83cb89839d052673fe54e,2024-02-06T09:00:00,3526.35,0.00,1443618.89
synb1_txn_976fede51dd4e968bc1fcf67,2024-02-07T09:00:00,102000.00,0.00,1341618.89
synb1_txn_9e75ca0444301191528851f7,2024-02-07T09:00:00,27324.98,0.00,1314293.91
synb1_txn_b61a32322d7024aabe69a955,2024-02-07T15:00:00,0.00,144181.82,1458475.73
synb1_txn_a0bf433541e38dfe0a443c61,2024-02-08T09:00:00,1005.81,0.00,1457469.92
synb1_txn_3d2f4cecdb1335f1b04e4411,2024-02-08T09:00:00,380479.89,0.00,1076990.03
synb1_txn_e00e0f6453f9427288cb645c,2024-02-09T15:00:00,0.00,24754.51,1101744.54
synb1_txn_236cb625bc73557173381e91,2024-02-13T09:00:00,165937.45,0.00,935807.09
synb1_txn_9b8ba1765b52eb499dbf4f3d,2024-02-14T09:00:00,140000.00,0.00,795807.09
synb1_txn_35c3ec47d3ab28d8fcc6a0c6,2024-02-14T09:00:00,1613.20,0.00,794193.89
synb1_txn_a93a95f7a51dffbdb25ee1b2,2024-02-14T15:00:00,0.00,120779.83,914973.72
synb1_txn_f8c9e28dfcd84abfbb0866b8,2024-02-16T09:00:00,47796.77,0.00,867176.95
synb1_txn_f32f1bfd3536b3a78c033f07,2024-02-16T15:00:00,0.00,96572.61,963749.56
synb1_txn_82cc7448bbf061f61ff6cfd9,2024-02-18T09:00:00,41936.00,0.00,921813.56
synb1_txn_4b59844a93f5075caff79f39,2024-02-18T09:00:00,11000.00,0.00,910813.56
