transaction_id,booking_datetime,direction_cn,amount_cny,cash_flow_type_cn,usage_scope_cn
synb1_txn_01577e4d2fdbb559d3b7ce4e,2024-01-01T09:00:00,流入,1760000.00,股东注资或股东借款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_01ce03b1f19f44462f45643e,2024-01-05T09:00:00,流出,9000.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_88c30c8a5f51cc3d297b7ba2,2024-01-06T09:00:00,流出,1171.29,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_454e9b3da828254422d6ee50,2024-01-07T09:00:00,流出,25500.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_1d8a8afa799870dfb4b6c294,2024-01-07T15:00:00,流入,2022.53,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_866a54280240cd6f190feb58,2024-01-07T15:00:00,流入,10603.91,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_07082dd77f250f4a076b8c00,2024-01-08T09:00:00,流出,3840.33,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_169435d205aab08c78c507f8,2024-01-11T15:00:00,流入,337.36,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_52517207f6303e533b0d5695,2024-01-11T15:00:00,流入,16863.58,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_a9edb9db994661f174a6b0e4,2024-01-14T15:00:00,流入,50232.03,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0f6a9ddfecd3ec501d4027df,2024-01-17T15:00:00,流入,44740.59,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_96d18856ee791c8b759b5b57,2024-01-22T09:00:00,流出,30497.58,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_fd8562b6a0caa0ed6a0bb293,2024-01-26T09:00:00,流出,88.38,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e6fc0ae554badeb70bf46394,2024-01-26T09:00:00,流出,64862.42,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_01f8c13b7cb64b554bb8b7f6,2024-01-29T09:00:00,流出,58000.00,支付设备合同分期款,仅供人工查看；不得作为模型输入或导入数据库
