transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_9c3f313253b7dda6889b6c77,2024-01-01T09:00:00,0.00,1968000.00,1968000.00
synb1_txn_bed89f557a9d36c346f15d4d,2024-01-02T15:00:00,0.00,6209.69,1974209.69
synb1_txn_16a339afe34263f7c51ff4ce,2024-01-04T09:00:00,73134.89,0.00,1901074.80
synb1_txn_39eee0a2edac980cce6030ff,2024-01-04T15:00:00,0.00,9119.01,1910193.81
synb1_txn_bf297c0a1336c00819a72b37,2024-01-05T09:00:00,7600.00,0.00,1902593.81
synb1_txn_3dfeccdc5088a1fdafff446e,2024-01-07T09:00:00,31000.00,0.00,1871593.81
synb1_txn_91002d42429192f019b2202a,2024-01-07T15:00:00,0.00,1045.14,1872638.95
synb1_txn_51ddfd72418b7114c8a97c1d,2024-01-10T09:00:00,22410.86,0.00,1850228.09
synb1_txn_6c99d1f745257501f76c41b3,2024-01-12T09:00:00,5055.95,0.00,1845172.14
synb1_txn_f4f38ad1c3fa2245e2b0ca3c,2024-01-15T09:00:00,4351.85,0.00,1840820.29
synb1_txn_b95c6f3fa35c6cf98bcff5f5,2024-01-15T15:00:00,0.00,10720.88,1851541.17
synb1_txn_869b0fb993af23884f22db5a,2024-01-16T09:00:00,6648.77,0.00,1844892.40
synb1_txn_3b503fe67799356277b03121,2024-01-16T15:00:00,0.00,2835.91,1847728.31
synb1_txn_5ce564caaa783d4a86c96a73,2024-01-17T09:00:00,944.05,0.00,1846784.26
synb1_txn_0baf348ffb287873ad2db770,2024-01-17T09:00:00,21441.61,0.00,1825342.65
synb1_txn_be2bf7bd1c60082fd2f6d8bf,2024-01-18T15:00:00,0.00,13709.01,1839051.66
synb1_txn_e78569815ca1c1e1a3b34f11,2024-01-22T15:00:00,0.00,7015.83,1846067.49
synb1_txn_018d6100ee6423ae4dccd9f5,2024-01-23T09:00:00,60000.00,0.00,1786067.49
synb1_txn_af5981289cf2853582f560ae,2024-01-24T15:00:00,0.00,16363.57,1802431.06
synb1_txn_67e4faaecf95e78fdc361cdc,2024-01-28T15:00:00,0.00,2712.96,1805144.02
synb1_txn_61926508b434c094803736be,2024-02-02T09:00:00,17393.40,0.00,1787750.62
synb1_txn_58e246dce2920c0efcddb3ca,2024-02-03T09:00:00,15464.48,0.00,1772286.14
synb1_txn_e2b4027e80bcd7b7e66768f8,2024-02-04T09:00:00,1480.94,0.00,1770805.20
synb1_txn_32c5484fc365875100153ef1,2024-02-05T09:00:00,7600.00,0.00,1763205.20
synb1_txn_996fdc134f2ccf2bd7d1562a,2024-02-05T15:00:00,0.00,33693.28,1796898.48
synb1_txn_367d788dcd4e48bee4f1d01b,2024-02-06T09:00:00,8830.91,0.00,1788067.57
synb1_txn_734ee0de904b7dbe2af60ba0,2024-02-06T09:00:00,47108.31,0.00,1740959.26
synb1_txn_ab12ffe7eb3d9326ca30fb78,2024-02-07T09:00:00,31000.00,0.00,1709959.26
synb1_txn_063d1ad66c4c822f6f3ec70c,2024-02-11T09:00:00,45287.87,0.00,1664671.39
synb1_txn_4dd27cddb9d010cca3680405,2024-02-13T09:00:00,3488.06,0.00,1661183.33
synb1_txn_90bb1cece2a5054b755cc065,2024-02-14T15:00:00,0.00,11505.71,1672689.04
synb1_txn_d99a1b5a2bb18fac80829c5d,2024-02-15T15:00:00,0.00,54406.42,1727095.46
synb1_txn_c85b1e93da89938896b90aff,2024-02-18T09:00:00,1341.00,0.00,1725754.46
synb1_txn_997e1485b39bb110a973774d,2024-02-18T09:00:00,160.92,0.00,1725593.54
synb1_txn_bfd4e8f0be59a74dc62ef29a,2024-02-20T15:00:00,0.00,2968.66,1728562.20
synb1_txn_69027fdf9baa31a2a6e2d8ec,2024-02-21T09:00:00,50000.00,0.00,1678562.20
synb1_txn_b0069aecf20ed70592d25d62,2024-02-23T15:00:00,0.00,27706.06,1706268.26
synb1_txn_8b304af76255be7f04a855cd,2024-02-25T09:00:00,4519.06,0.00,1701749.20
synb1_txn_40b83f0254fb9f75a32371e2,2024-02-25T09:00:00,95884.73,0.00,1605864.47
synb1_txn_560b6da8d18dba94f82985d4,2024-02-25T09:00:00,32139.67,0.00,1573724.80
synb1_txn_8012f59bb7c1c2991d0583af,2024-02-25T15:00:00,0.00,70688.74,1644413.54
synb1_txn_31b938a3bba17ac57fc2b5a1,2024-02-25T15:00:00,0.00,33322.19,1677735.73
synb1_txn_eb3d80cd7d128210fd768785,2024-02-28T09:00:00,2161.17,0.00,1675574.56
synb1_txn_c055ed9a5404771cceb21247,2024-02-28T15:00:00,0.00,12648.94,1688223.50
synb1_txn_b663f389374839638867062f,2024-03-03T09:00:00,228372.55,0.00,1459850.95
synb1_txn_2e7d51f6e0d7afe228155aec,2024-03-05T09:00:00,7600.00,0.00,1452250.95
synb1_txn_019b1e401c2902c15b0f3087,2024-03-05T15:00:00,0.00,36302.84,1488553.79
synb1_txn_36a08228eb9b703e377a43ac,2024-03-06T09:00:00,1510.10,0.00,1487043.69
synb1_txn_46465151a5556c31255a66b7,2024-03-07T09:00:00,31000.00,0.00,1456043.69
synb1_txn_f4c0f0d5791b9d01cf76cf11,2024-03-07T09:00:00,13189.71,0.00,1442853.98
synb1_txn_93d6704bd5115cbc06690585,2024-03-08T15:00:00,0.00,158651.41,1601505.39
synb1_txn_35372872c367ee6574aa4322,2024-03-11T15:00:00,0.00,21891.55,1623396.94
synb1_txn_c1c84b08f6cf3fba7ada7d25,2024-03-13T09:00:00,16274.43,0.00,1607122.51
synb1_txn_6022e812fd9ff564c0db611b,2024-03-14T09:00:00,1597.10,0.00,1605525.41
synb1_txn_64261ea80e74d6e44acdd6e2,2024-03-14T09:00:00,42891.42,0.00,1562633.99
synb1_txn_3e0c6de54b85c2b2a0792c5a,2024-03-14T15:00:00,0.00,5760.02,1568394.01
synb1_txn_c2b0debe99aa14cf5eb283c9,2024-03-15T09:00:00,692.85,0.00,1567701.16
synb1_txn_1b830c71a50aa9a883d87b3d,2024-03-17T15:00:00,0.00,8509.52,1576210.68
synb1_txn_252a0494ab21d10ac4baf294,2024-03-18T09:00:00,124.33,0.00,1576086.35
synb1_txn_f0c7549f324d2a461ce0be53,2024-03-18T09:00:00,3511.00,0.00,1572575.35
synb1_txn_54aa0c34c90c6794bd9eac7d,2024-03-18T09:00:00,421.32,0.00,1572154.03
synb1_txn_6dbb2900bea0023e83ed3a89,2024-03-18T09:00:00,1590.17,0.00,1570563.86
synb1_txn_bec7fb3fc1b52c902a3653a3,2024-03-18T09:00:00,1572.16,0.00,1568991.70
synb1_txn_19bfbcd5c493bba8946e4b9d,2024-03-18T15:00:00,0.00,2251.00,1571242.70
synb1_txn_c6d794bad95e8d9aca7ffabc,2024-03-19T09:00:00,44343.77,0.00,1526898.93
synb1_txn_8b35de337f5279ce13a11cb3,2024-03-19T15:00:00,0.00,91166.51,1618065.44
synb1_txn_ca603e25ab539c6a0317d98e,2024-03-20T15:00:00,0.00,43964.03,1662029.47
