transaction_id,booking_datetime,direction_cn,amount_cny,cash_flow_type_cn,usage_scope_cn
synb1_txn_c4c2a2c1ee118a9ce152f58d,2024-01-01T09:00:00,流入,1360000.00,股东注资或股东借款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_a8068369c0e109bee7b41c2b,2024-01-03T15:00:00,流入,13.38,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f80867c615ac1c144547bfea,2024-01-05T09:00:00,流出,8000.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_2f765e79ef70d239c166425a,2024-01-07T09:00:00,流出,20000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_6064506aa51b8c2ccb8b4a1d,2024-01-07T15:00:00,流入,14635.51,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_96aaaec2efed47eb3e599028,2024-01-12T09:00:00,流出,700.73,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_7bd94bf141395aae1fdd8b8b,2024-01-12T15:00:00,流入,15558.85,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e28e87f3613cdaf7c55a7e15,2024-01-12T15:00:00,流入,48192.26,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e491c42e21a4e1b42bd13fcf,2024-01-15T09:00:00,流出,3119.87,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_df16861b6ee2a6479937d5d7,2024-01-18T09:00:00,流出,994.16,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_794e15034c5b9ca67dd97fda,2024-01-22T09:00:00,流出,2805.11,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_af3544b82608f63f58b5a8b9,2024-01-25T09:00:00,流出,5550.76,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_4ff8c7956fceca14f37ce7ec,2024-01-27T09:00:00,流出,9975.55,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_ff5ec14306a28231da41878f,2024-01-28T09:00:00,流出,20503.82,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_1abd3211c7c7be0f46cfa16d,2024-02-02T15:00:00,流入,7807.64,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_0beb2e595cd3f197e996a7ce,2024-02-03T09:00:00,流出,7932.85,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_d62416804ae3033c3e9564f7,2024-02-03T09:00:00,流出,6177.21,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_02af39f399869d75f38564c7,2024-02-04T15:00:00,流入,7166.34,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_ec2fd141dd4c8a06ff3f32d4,2024-02-04T15:00:00,流入,4527.35,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e84c602745742b95eea1dfd3,2024-02-05T09:00:00,流出,8000.00,支付租赁及场地费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_38b380d2f97b0ba92b5e460d,2024-02-05T15:00:00,流入,12191.40,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_be5415fd8a7b763d93a27505,2024-02-07T09:00:00,流出,20000.00,支付当期工资,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_58d6d4b258fd222f1c45460f,2024-02-07T15:00:00,流入,9067.86,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e39ebb81feaf14781287faf8,2024-02-08T15:00:00,流入,9268.18,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_eb43d996e953eed2731bdbee,2024-02-08T15:00:00,流入,7249.97,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_221a724659b83916961a41f0,2024-02-09T09:00:00,流出,157.77,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_50906439b7e2ed36a4d5a8d0,2024-02-10T15:00:00,流入,8192.69,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_be504a8dd3d0b316fc23b32b,2024-02-12T09:00:00,流出,9734.10,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f48eb60746f17ac165d2165c,2024-02-13T09:00:00,流出,110472.09,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_3a9acf51001ae4b64ca6a647,2024-02-14T15:00:00,流入,10.73,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_3fbabcc61f1147b8b32ff052,2024-02-15T15:00:00,流入,138.37,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_62c34ed9b502d17f02881022,2024-02-16T15:00:00,流入,3898.91,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_495f590c8b473e9c7255937a,2024-02-18T09:00:00,流出,1866.40,缴纳企业所得税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_9d7452cd975f7b113e80c629,2024-02-18T09:00:00,流出,1400.00,缴纳模拟增值税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_de352b6015096e7366dd3fb3,2024-02-18T09:00:00,流出,168.00,缴纳附加税,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_eef6b7af866cf9719bac4d3d,2024-02-19T15:00:00,流入,26762.62,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_9ab329c7277535327019f44f,2024-02-20T09:00:00,流出,4342.23,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_80d0ca0b6092cca8d188e477,2024-02-21T09:00:00,流出,41000.00,支付设备合同分期款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_a251759e358d9d0c92a60690,2024-02-22T09:00:00,流出,988.68,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_e43af0a64ac1386c5987a469,2024-02-23T15:00:00,流入,39623.12,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_59720460e9863eaaa9b831e3,2024-02-25T15:00:00,流入,15197.68,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_f98fa32244984ec54532c415,2024-02-25T15:00:00,流入,11297.14,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_d24f9f783a03d78d9a504bfb,2024-02-28T09:00:00,流出,6977.91,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_ed53453f63e49d7dc3aef8c7,2024-02-28T09:00:00,流出,6217.16,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_95f22b06825078dc4f3765a8,2024-03-03T09:00:00,流出,1510.26,支付经营维护费用,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_c720ca9fd9d63afeb07889de,2024-03-03T09:00:00,流出,30.64,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_7922474a2afc891f9e520056,2024-03-03T09:00:00,流出,3106.24,支付已承诺材料及外协款,仅供人工查看；不得作为模型输入或导入数据库
synb1_txn_b38907ba85f9ef9557e6161a,2024-03-03T15:00:00,流入,2175.75,客户支付已交付订单款,仅供人工查看；不得作为模型输入或导入数据库
