transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_6c94bf529d4720dace11c9ec,2025-01-01T09:00:00,0.00,18041510.52,18041510.52
synb1_txn_253ce248da290c3a9121461e,2025-01-09T13:15:41,56935.86,0.00,17984574.66
synb1_txn_fb7a4db980edecf861182508,2025-01-12T14:22:55,21192.21,0.00,17963382.45
synb1_txn_7ce07e14695de33b17c9ac5d,2025-01-14T17:59:38,30769.72,0.00,17932612.73
synb1_txn_82c6a95d6a4c2b845883ee8c,2025-01-16T13:40:16,27668.93,0.00,17904943.80
synb1_txn_45fff4ae3aeddea45aff38b2,2025-01-17T10:47:01,52451.43,0.00,17852492.37
synb1_txn_d30e07a35353b2be324b0f03,2025-01-18T17:41:01,27473.14,0.00,17825019.23
synb1_txn_0b123f4d15c4c12c83c4ca34,2025-01-20T12:41:19,56763.19,0.00,17768256.04
synb1_txn_695ebf42983f7f961a9e0947,2025-01-30T15:59:06,49664.08,0.00,17718591.96
synb1_txn_ccb2a2cd505c67de8d9ec7b5,2025-02-02T09:43:57,30795.34,0.00,17687796.62
synb1_txn_609ea5dc5ee10e7f6819a9aa,2025-02-03T11:17:41,48698.56,0.00,17639098.06
synb1_txn_1391797a3cbfe4f512a02d15,2025-02-09T10:04:38,26485.60,0.00,17612612.46
synb1_txn_a26ae617cd1848a5f53da83e,2025-02-11T09:37:31,25049.01,0.00,17587563.45
synb1_txn_9fc50087d825978276a9802b,2025-02-12T10:59:27,24774.05,0.00,17562789.40
synb1_txn_dd2f187da294528befae824e,2025-02-13T14:46:24,58223.16,0.00,17504566.24
synb1_txn_75eb26b55d07179284d7082b,2025-02-20T11:34:21,53657.97,0.00,17450908.27
synb1_txn_48fa749e26a851aec182c271,2025-02-25T11:46:54,55234.87,0.00,17395673.40
synb1_txn_f24404d0e24532a2816baa74,2025-03-01T12:41:09,55259.01,0.00,17340414.39
synb1_txn_db3a0b6748f1c5c144d6ae9c,2025-03-08T12:23:00,27134.26,0.00,17313280.13
synb1_txn_17aeeffacbfb99c35e3661f2,2025-03-08T17:17:50,2734283.94,0.00,14578996.19
synb1_txn_19cc9be69e4406a4352fb6a7,2025-03-09T13:34:48,0.00,671738.39,15250734.58
synb1_txn_f291c3109dfc1fc924db8790,2025-03-11T15:24:28,23737.25,0.00,15226997.33
synb1_txn_b8d803d71e99ce0e3874fa65,2025-03-12T11:07:19,27003.98,0.00,15199993.35
synb1_txn_809c6fda9ef69aad47048c11,2025-03-12T12:49:36,29228.51,0.00,15170764.84
synb1_txn_68a191da040735fb4046b071,2025-03-14T14:51:29,0.00,648994.38,15819759.22
synb1_txn_10f42d04a93a5fdf8c008603,2025-03-15T16:34:02,0.00,809507.98,16629267.20
synb1_txn_8346ea1e5c74888645cb5633,2025-03-20T15:48:34,53988.52,0.00,16575278.68
synb1_txn_c37082a46706e7a558107a32,2025-03-21T13:33:55,0.00,728632.77,17303911.45
synb1_txn_66465f755539d678b7960301,2025-03-23T14:20:44,2675955.73,0.00,14627955.72
synb1_txn_ef463bbff2f632c8100030b4,2025-03-27T09:11:30,3017890.02,0.00,11610065.70
synb1_txn_f90abe2df4bb9c5a20ec6a66,2025-03-27T15:30:33,3277986.26,0.00,8332079.44
synb1_txn_f604cefe9cccfb846ba03a48,2025-03-28T15:27:09,58960.88,0.00,8273118.56
synb1_txn_990f395d504addda2e2ae5d9,2025-03-28T15:48:12,47606.15,0.00,8225512.41
synb1_txn_7d6abc67b31bf7305cc50348,2025-04-02T12:53:19,1691854.89,0.00,6533657.52
synb1_txn_44ef79c484198a2ef032c9f6,2025-04-03T12:50:43,48941.98,0.00,6484715.54
synb1_txn_7be04dc7739117f1bb9681dd,2025-04-03T15:10:30,55492.28,0.00,6429223.26
synb1_txn_c8202fa8806100fd45938772,2025-04-05T17:06:34,0.00,1463465.15,7892688.41
synb1_txn_9072984b5fdff394950abc9e,2025-04-05T17:45:33,1505293.90,0.00,6387394.51
synb1_txn_f4d64b8a46c2904bb61c6284,2025-04-06T17:28:06,54147.71,0.00,6333246.80
synb1_txn_92459422b78ad5006bf17eb0,2025-04-07T10:18:03,25830.30,0.00,6307416.50
synb1_txn_cd9b709c0aae0b325b429601,2025-04-10T14:17:13,0.00,1486974.11,7794390.61
synb1_txn_e29c390e838b16c244bfe4db,2025-04-13T16:45:15,24762.97,0.00,7769627.64
synb1_txn_7e63e37d39aaf5433301f789,2025-04-14T13:55:47,25604.23,0.00,7744023.41
synb1_txn_62b9ebcfafb0c796352f59d2,2025-04-15T15:37:28,1613854.35,0.00,6130169.06
synb1_txn_2509c571a3b2051ed4507b72,2025-04-18T17:53:32,30906.50,0.00,6099262.56
synb1_txn_f6ea0d86c02f301ef28b1a35,2025-04-20T09:36:45,1451013.68,0.00,4648248.88
synb1_txn_a0828a9dc8bb293b9d1dc29e,2025-04-21T09:44:50,57232.59,0.00,4591016.29
synb1_txn_c056a7df236db0b759494307,2025-04-28T09:00:00,688934.08,0.00,3902082.21
synb1_txn_57b1b9fb2072f4f033f9f3b7,2025-04-28T09:00:00,182902.02,0.00,3719180.19
synb1_txn_14067cdb7b03ae2553101b9d,2025-04-28T09:00:00,21948.23,0.00,3697231.96
synb1_txn_0ae5dce3176a8e27cb99cd4c,2025-04-28T10:23:18,0.00,1478437.33,5175669.29
synb1_txn_578836b736225baf87a3608e,2025-04-28T10:26:11,0.00,1482902.73,6658572.02
