transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_c0ba31122fa0c4a3d0fee84a,2025-01-01T09:00:00,0.00,104066.09,104066.09
synb1_txn_49fe30dc54fe1da791517713,2025-01-01T13:14:18,1985.66,0.00,102080.43
synb1_txn_5607131806efd3437024bdb7,2025-01-02T11:58:13,43141.62,0.00,58938.81
synb1_txn_f581e3d48e52b393a53d5ccb,2025-01-04T12:26:00,0.00,79598.84,138537.65
synb1_txn_1426989676f148d4a2ffa464,2025-01-05T16:35:16,1601.06,0.00,136936.59
synb1_txn_836554c991c1ba2c60849413,2025-01-06T12:49:28,5853.27,0.00,131083.32
synb1_txn_8a621c9c29493a580b5d9e24,2025-01-06T13:31:40,1846.20,0.00,129237.12
synb1_txn_daa95d2fc0ab2efbe87ff98c,2025-01-08T10:53:00,0.00,68304.20,197541.32
synb1_txn_87c362246dd848563fd60fff,2025-01-10T16:32:57,0.00,62824.00,260365.32
synb1_txn_4816f59a0673b05d65c71cd6,2025-01-11T17:49:41,1845.08,0.00,258520.24
synb1_txn_97d1808771dd82ebd247fd31,2025-01-14T11:11:42,6254.46,0.00,252265.78
synb1_txn_e7f5f4ea6cb96996b7287c1f,2025-01-17T14:11:04,7272.66,0.00,244993.12
synb1_txn_21d50426452839b73e85e497,2025-01-18T09:39:31,0.00,66819.49,311812.61
synb1_txn_e4116c7e99d94b81f8054a45,2025-01-21T13:38:19,43338.03,0.00,268474.58
synb1_txn_bce15772a56b244be362a776,2025-01-21T15:47:46,37430.69,0.00,231043.89
synb1_txn_8eb50021a13ea43772af3d68,2025-01-26T12:50:03,32327.88,0.00,198716.01
synb1_txn_859bef4d15dda1458b0d9af9,2025-01-29T14:00:28,7766.55,0.00,190949.46
synb1_txn_b82c28d4e4e667458b9160a5,2025-02-09T09:55:03,59342.37,0.00,131607.09
synb1_txn_f44577e362cb0e93d6a81651,2025-02-09T15:14:49,0.00,51598.79,183205.88
synb1_txn_e969e7aed963bad6d8f075f1,2025-02-09T15:35:43,1935.84,0.00,181270.04
synb1_txn_829f8f273e3d73c1aabd8eb3,2025-02-10T12:39:27,7224.44,0.00,174045.60
synb1_txn_bec17d2c0174136ca542959d,2025-02-14T09:29:50,6708.90,0.00,167336.70
synb1_txn_e6a3b6ad171e0c228479e086,2025-02-16T12:22:25,67841.96,0.00,99494.74
synb1_txn_9b42584ca39b55fefadd51da,2025-02-16T16:22:13,73877.73,0.00,25617.01
synb1_txn_a555b2e610116da0669c3482,2025-02-17T09:15:44,1577.56,0.00,24039.45
synb1_txn_9e1d0ad579525c0a40ce1c7d,2025-02-18T12:49:02,5844.45,0.00,18195.00
synb1_txn_c79e8b02dcacdc792d41ecd7,2025-02-20T15:13:43,0.00,50557.35,68752.35
synb1_txn_6d91f2952f003cc7eba4d13c,2025-02-21T14:21:23,0.00,47743.56,116495.91
synb1_txn_112bb5499da74159fa1c917b,2025-02-21T17:08:14,72942.96,0.00,43552.95
synb1_txn_6a5f51669228deefdcec062d,2025-02-22T11:41:03,7369.15,0.00,36183.80
synb1_txn_ba2871f9e92848b57125d75a,2025-02-25T13:38:54,0.00,42608.05,78791.85
synb1_txn_45074aadb285fea89e3d2476,2025-02-26T13:44:20,1921.39,0.00,76870.46
synb1_txn_d724451a5b86ffcc16f716de,2025-02-28T09:00:00,7342.05,0.00,69528.41
synb1_txn_4761934554165bf242cee9c1,2025-02-28T09:00:00,2775.46,0.00,66752.95
synb1_txn_8ce4f05fc0bac5c34e04e167,2025-02-28T09:00:00,333.05,0.00,66419.90
synb1_txn_775db36801f6731b92ba5f79,2025-02-28T10:30:30,1843.21,0.00,64576.69
synb1_txn_38a7d414e146ad555e8880b4,2025-03-01T10:24:49,0.00,137238.07,201814.76
synb1_txn_bf16b82594c97a89fab6bca2,2025-03-06T11:43:29,0.00,121071.55,322886.31
synb1_txn_8f938cc082405bff05c5166f,2025-03-07T13:41:43,1766.36,0.00,321119.95
synb1_txn_c9c4294f5a77938eb64fa1b8,2025-03-08T15:23:01,6632.12,0.00,314487.83
synb1_txn_c7b0709fb218f219b63f80aa,2025-03-09T14:10:02,0.00,117857.16,432344.99
synb1_txn_dd91e05dac061bb06e7aefb6,2025-03-12T10:30:24,63160.97,0.00,369184.02
synb1_txn_90d60578311ef7abee20668a,2025-03-13T14:24:08,0.00,117798.07,486982.09
synb1_txn_9e96f7525cc3158cf5200807,2025-03-16T10:00:15,63019.61,0.00,423962.48
synb1_txn_0743fb7db06ca293c3329be7,2025-03-19T10:28:54,6200.75,0.00,417761.73
synb1_txn_9f731c6b98c8128c66443af4,2025-03-19T11:35:56,70576.08,0.00,347185.65
synb1_txn_59ad58a4b3b4be223f725a6b,2025-03-21T10:54:56,49125.85,0.00,298059.80
synb1_txn_cb66cd9f3fd242a432e79237,2025-03-23T09:24:14,6867.13,0.00,291192.67
synb1_txn_ec9abc9dc78494ca1571a366,2025-03-23T15:53:14,1852.10,0.00,289340.57
synb1_txn_bebeb9729cd9d25fcc0c4990,2025-03-25T13:44:11,7446.94,0.00,281893.63
synb1_txn_08f0328cb4424e75b9dd0fcc,2025-03-28T09:00:00,9561.59,0.00,272332.04
synb1_txn_e1c05f7230b98dc6f41f71f0,2025-03-28T09:00:00,3208.46,0.00,269123.58
synb1_txn_91ad6e0b5c79a486016bb4c2,2025-03-28T09:00:00,385.01,0.00,268738.57
synb1_txn_90bd070e0be496d716b5a54d,2025-03-28T17:35:54,1625.59,0.00,267112.98
synb1_txn_ff805a931381d3efed509bf6,2025-03-30T17:10:16,2033.95,0.00,265079.03
synb1_txn_e10196f1f9853c6a496b8860,2025-04-01T09:06:54,70788.05,0.00,194290.98
synb1_txn_9b8f9030f777c0bd0327b6b9,2025-04-02T13:57:12,6232.60,0.00,188058.38
synb1_txn_f30fc9cf0075fc17cd51c19c,2025-04-03T10:15:23,7838.63,0.00,180219.75
synb1_txn_376566f0378e79cc330583d6,2025-04-04T10:33:07,1701.10,0.00,178518.65
