transaction_id,booking_datetime,debit_cny,credit_cny,post_transaction_balance_cny
synb1_txn_30acaa259eca9a6a44adeea4,2025-01-01T09:00:00,0.00,96514687.89,96514687.89
synb1_txn_4052746ec569b783a92a9a4e,2025-01-09T09:46:08,41803.36,0.00,96472884.53
synb1_txn_b07da29e0f3c068b1c7a5659,2025-01-14T16:58:46,37863.96,0.00,96435020.57
synb1_txn_df028aa37e7db4bd14dc469a,2025-01-19T14:22:09,333474.14,0.00,96101546.43
synb1_txn_2349a3641f6d9fc15c0ec445,2025-01-27T13:43:49,1740000.00,0.00,94361546.43
synb1_txn_d17b1d9113df78027573e237,2025-01-29T14:42:24,36424.63,0.00,94325121.80
synb1_txn_add5dcfc4acd1ed1fb319896,2025-02-03T09:00:00,0.00,20896552.00,115221673.80
synb1_txn_2ffa6d8e4ebef175d3b43116,2025-02-04T11:14:06,38935.81,0.00,115182737.99
synb1_txn_666a6d583faf4a289b7725ec,2025-02-04T17:03:17,39919.10,0.00,115142818.89
synb1_txn_e4235af41c0424000f6fe06f,2025-02-12T16:47:21,1740000.00,0.00,113402818.89
synb1_txn_a9886094c00844eb8e600820,2025-02-18T14:33:03,333474.14,0.00,113069344.75
synb1_txn_c22a24c90f610b769bbc47cf,2025-02-20T09:30:46,37237.04,0.00,113032107.71
synb1_txn_f314c3ca0278c1ef50f56732,2025-03-03T09:00:00,59632.46,0.00,112972475.25
synb1_txn_1687400e82f01793382fb454,2025-03-07T09:51:52,38618.74,0.00,112933856.51
synb1_txn_f92699ac71359b3104407be1,2025-03-08T12:26:48,1740000.00,0.00,111193856.51
synb1_txn_b3e94bdc37e89f62419b717a,2025-03-08T16:52:37,6942328.42,0.00,104251528.09
synb1_txn_c5549d4d5660fe5f219da096,2025-03-15T12:10:21,36411.33,0.00,104215116.76
synb1_txn_57a9166a240d2f318b1c0ca2,2025-03-17T16:36:11,41061.88,0.00,104174054.88
synb1_txn_abe264fe8247ef4ca1d6506e,2025-03-20T09:33:22,333474.14,0.00,103840580.74
synb1_txn_543d63b5bc771cec5fc741bd,2025-03-29T16:24:12,0.00,14245543.97,118086124.71
synb1_txn_b2ddeea1029369a2034dfb7a,2025-04-03T09:00:00,66021.65,0.00,118020103.06
synb1_txn_329a5d47e565b841cbc90b6c,2025-04-04T17:32:59,17702937.48,0.00,100317165.58
synb1_txn_c4e23afc11b33d218d874d8a,2025-04-05T14:53:13,41523.11,0.00,100275642.47
synb1_txn_2185cf399be9aadef6a61ff0,2025-04-09T09:55:53,333474.14,0.00,99942168.33
synb1_txn_58e4c778321a39cabf8fd07c,2025-04-11T14:29:14,36253.78,0.00,99905914.55
synb1_txn_9106a3a2bcd6bcfe9a12d63a,2025-04-19T15:07:25,1740000.00,0.00,98165914.55
synb1_txn_cea7837e658a6e1b3b3c58b3,2025-04-21T17:25:49,38315.06,0.00,98127599.49
synb1_txn_c74adf26d598b941c8162eae,2025-04-25T09:00:00,2264111.26,0.00,95863488.23
synb1_txn_5dda906a286347b67f59371b,2025-04-25T09:00:00,1310590.04,0.00,94552898.19
synb1_txn_756a370baf0583f0829b09b4,2025-04-25T09:00:00,157270.80,0.00,94395627.39
synb1_txn_c7170d7f6ec728569be4f39e,2025-05-03T09:00:00,63891.92,0.00,94331735.47
synb1_txn_506e058c04e926c3ec56cc96,2025-05-11T14:20:24,1740000.00,0.00,92591735.47
synb1_txn_490a6cf120fdad7175f7bdb6,2025-05-16T13:28:46,35822.74,0.00,92555912.73
synb1_txn_cb4342852779bc8f9c972b3c,2025-05-19T14:58:04,333474.14,0.00,92222438.59
